departement,ville,coordonnesgroup
Hautes-Pyrénées,Larroque,Point(0.490833333 43.310833333)
arrondissement de Lunéville,Lachapelle,Point(6.789722222 48.419166666)
arrondissement de Millau,La Bastide-Pradines,Point(3.046388888 44.001388888)
arrondissement de Millau,Le Clapier,Point(3.1725 43.831111111)
Haute-Savoie,Marin,Point(6.529166666 46.376388888)
Hautes-Pyrénées,Marseillan,Point(0.215555555 43.305277777)
Hautes-Pyrénées,Mont,Point(0.428333333 42.816666666)
arrondissement de Narbonne,Massac,Point(2.573055555 42.918333333)
Hautes-Pyrénées,Ozon,Point(0.255277777 43.173055555)
arrondissement de Saint-Girons,Pailhès,Point(1.4425 43.102222222)
arrondissement d'Ajaccio,Murzo,Point(8.827222222 42.168055555)
arrondissement du Vigan,Montdardier,Point(3.591666666 43.9275)
canton de Villeneuve-de-Berg,Lanas,Point(4.399722222 44.531111111)
arrondissement de La Roche-sur-Yon,Maché,Point(-1.686388888 46.755555555)
arrondissement de Saint-Amand-Montrond,La Guerche-sur-l'Aubois,Point(2.9475 46.951111111)
arrondissement de Saint-Amand-Montrond,Nérondes,Point(2.819444444 46.9975)
district de Basse-Alsace,Mussig,Point(7.52 48.228611111)
Haute-Corse,Montegrosso,Point(8.873888888 42.535555555)
Aveyron,La Salvetat-Peyralès,Point(2.203055555 44.22)
Aveyron,Les Costes-Gozon,Point(2.802222222 44.0175)
Ardennes,Montmeillant,Point(4.330555555 49.6925)
arrondissement de Brest,Kerlouan,Point(-4.367222222 48.644444444)
arrondissement de Brest,Milizac,Point(-4.565555555 48.4675)
arrondissement de Nontron,Mareuil,Point(0.452222222 45.450555555)
arrondissement de Soissons,Longpont,Point(3.220555555 49.272777777)
arrondissement de Compiègne,Noyon,Point(2.998888888 49.581111111)
arrondissement de Saintes,Mazerolles,Point(-0.589166666 45.555555555)
arrondissement d'Abbeville,Machiel,Point(1.824722222 50.267222222)
arrondissement de Montdidier,Louvrechy,Point(2.395 49.733333333)
arrondissement de Blaye,Lansac,Point(-0.542222222 45.061388888)
arrondissement de Lyon,Messimy,Point(4.674166666 45.698055555)
canton de Pontgibaud,Montfermy,Point(2.81 45.880277777)
canton de Montfaucon-Montigné,Le Longeron,Point(-1.059166666 47.018055555)
arrondissement de Beauvais,Lannoy-Cuillère,Point(1.747777777 49.707777777)
arrondissement de Beauvais,Luchy,Point(2.118611111 49.554722222)
arrondissement de Beauvais,Montagny-en-Vexin,Point(1.800277777 49.195277777)
canton de Saint-Claud,Mazières,Point(0.570555555 45.836388888)
arrondissement de Vesoul,Le Tremblois,Point(5.5775 47.383888888)
arrondissement de Verdun,Mont-devant-Sassey,Point(5.166944444 49.410555555)
arrondissement de Verdun,Montblainville,Point(5.0125 49.2475)
arrondissement de Vesoul,Noroy-le-Bourg,Point(6.305555555 47.614722222)
arrondissement de Dunkerque,Lynde,Point(2.419166666 50.712777777)
canton de Morlaàs,Morlaàs,Point(-0.2625 43.344444444)
Meurthe,Moyen,Point(6.569166666 48.483611111)
Corse-du-Sud,Lecci,Point(9.3175 41.679166666)
Aude,Montlaur,Point(2.557777777 43.129444444)
Var,La Garde-Freinet,Point(6.469166666 43.316944444)
canton de Vouneuil-sur-Vienne,Monthoiron,Point(0.62 46.733611111)
Aube,Lagesse,Point(4.133611111 48.021388888)
Aube,Montigny-les-Monts,Point(3.946666666 48.103333333)
Aube,Pargues,Point(4.197777777 48.032222222)
Aube,Petit-Mesnil,Point(4.596666666 48.345277777)
district de Lorraine,Juville,Point(6.346666666 48.930277777)
district de Lorraine,Kerbach,Point(6.965 49.166388888)
district de Lorraine,Laneuveville-en-Saulnois,Point(6.435555555 48.8675)
district de Lorraine,Loudrefing,Point(6.879166666 48.851944444)
district de Lorraine,Maizeroy,Point(6.390833333 49.084722222)
district de Lorraine,Maizières-lès-Vic,Point(6.775 48.719166666)
district de Lorraine,Mittersheim,Point(6.941944444 48.861111111)
district de Lorraine,Mondorff,Point(6.271111111 49.503333333)
district de Lorraine,Neufgrange,Point(7.067777777 49.076944444)
district de Lorraine,Niderviller,Point(7.108055555 48.712777777)
district de Lorraine,Ottange,Point(6.018333333 49.442222222)
Isère,La Buissière,Point(5.978333333 45.4025)
Isère,Optevoz,Point(5.331388888 45.7525)
Isère,Le Bourg-d'Oisans,Point(6.029444444 45.055277777)
Isère,Maubec,Point(5.265833333 45.568333333)
arrondissement de Brest,Le Relecq-Kerhuon,Point(-4.396944444 48.408611111)
arrondissement de Beauvais,Lavacquerie,Point(2.093055555 49.681388888)
canton de Lisle-sur-Tarn,Lisle-sur-Tarn,Point(1.811111111 43.853611111)
canton de Verteillac,La Tour-Blanche,Point(0.446111111 45.366111111)
Ardennes,Mouron,Point(4.783888888 49.31)
Basse-Navarre,Labastide-Clairence,Point(-1.256111111 43.43)
arrondissement de Toulon,La Valette-du-Var,Point(5.9825 43.137222222)
canton de Pouyastruc,Lansac,Point(0.164444444 43.223055555)
arrondissement de Lure,La Montagne,Point(6.591666666 47.920833333)
Loiret,Neuville-aux-Bois,Point(2.053888888 48.07)
arrondissement de Neufchâteau,Nonville,Point(5.99 48.080555555)
arrondissement de Dreux,Marchezais,Point(1.508333333 48.772222222)
arrondissement de Millau,La Cresse,Point(3.129722222 44.1775)
arrondissement de Saint-Girons,Lanoux,Point(1.426388888 43.118333333)
arrondissement de Saint-Girons,Méras,Point(1.311388888 43.181944444)
arrondissement de Saint-Girons,Monesple,Point(1.464444444 43.100277777)
arrondissement de Rennes,Landujan,Point(-1.996388888 48.250277777)
Isère,La Ferrière,Point(6.087222222 45.319722222)
arrondissement de Saint-Jean-d'Angély,La Villedieu,Point(-0.321111111 46.061388888)
arrondissement de Vire,Le Gast,Point(-1.076111111 48.795833333)
arrondissement de Brest,Le Folgoët,Point(-4.334444444 48.562222222)
arrondissement de Verdun,Montmédy,Point(5.365833333 49.519444444)
canton de Saint-Fulgent,Les Brouzils,Point(-1.321666666 46.886944444)
canton de Saint-Amand-les-Eaux-Rive gauche,Nivelle,Point(3.467222222 50.4725)
arrondissement de Valenciennes,La Sentinelle,Point(3.488055555 50.349444444)
canton de Castelmoron-sur-Lot,Laparade,Point(0.447777777 44.388333333)
canton d'Andelot-Blancheville,Mareilles,Point(5.263611111 48.184166666)
Haute-Corse,La Porta,Point(9.352777777 42.422777777)
canton de Saint-Martory,Lestelle-de-Saint-Martory,Point(0.911388888 43.120555555)
canton de Montréal,Larroque-sur-l'Osse,Point(0.274444444 43.971111111)
arrondissement de Saint-Dizier,Louvemont,Point(4.909166666 48.551111111)
arrondissement de Cambrai,Lesdain,Point(3.2675 50.1)
Ogy-Montoy-Flanville,Ogy,Point(6.310833333 49.104444444)
Aude,La Redorte,Point(2.653055555 43.252222222)
Aude,Laredorte,Point(2.653055555 43.252222222)
communauté de communes des Sources de l'Orne,Mortrée,Point(0.078055555 48.639444444)
arrondissement de Mauriac,Le Vaulmier,Point(2.566388888 45.189166666)
arrondissement de Saint-Flour,Laveissenet,Point(2.888888888 45.081666666)
arrondissement de Vichy,Le Mayet-d'École,Point(3.241111111 46.169166666)
arrondissement de Saint-Flour,Neussargues-Moissac,Point(2.976111111 45.128333333)
arrondissement de Saint-Flour,Neuvéglise,Point(2.983333333 44.928055555)
arrondissement de Vichy,Montoldre,Point(3.446388888 46.334444444)
Sos,Meylan,Point(0.116666666 44.073611111)
Loiret,Lorris,Point(2.513055555 47.889166666)
arrondissement d'Argelès-Gazost,Pierrefitte-Nestalas,Point(-0.073611111 42.961111111)
canton de La Salvetat-Peyralès,Lescure-Jaoul,Point(2.146111111 44.230833333)
arrondissement de Tours,Monthodon,Point(0.836666666 47.649722222)
Nord,Mouchin,Point(3.291666666 50.518055555)
Aisne,Noyant-et-Aconin,Point(3.334166666 49.332222222)
canton de Kaysersberg,Mittelwihr,Point(7.319444444 48.150833333)
communauté de communes des Monts et de l'Andelle,Mésangueville,Point(1.559166666 49.546111111)
arrondissement de Laval,Loiron,Point(-0.935 48.059166666)
arrondissement de Mayenne,Montenay,Point(-0.892777777 48.288611111)
arrondissement de Saint-Jean-d'Angély,Les Nouillers,Point(-0.663611111 45.931388888)
arrondissement de Saint-Jean-d'Angély,Macqueville,Point(-0.213888888 45.799444444)
arrondissement de Sarrebourg,Moussey,Point(6.7825 48.673611111)
arrondissement de Saumur,Louerre,Point(-0.324166666 47.296388888)
canton de Locminé,La Chapelle-Neuve,Point(-2.943055555 47.864722222)
canton de Réquista,La Selve,Point(2.535 44.111944444)
Var,Les Arcs,Point(6.478888888 43.463333333)
canton d'Oradour-sur-Vayres,Oradour-sur-Vayres,Point(0.866944444 45.7325)
canton de Goncelin,Les Adrets,Point(5.964444444 45.271666666)
canton de Saint-Clair-sur-l'Elle,Notre-Dame-d'Elle,Point(-0.959722222 49.110833333)
arrondissement de Caen,Norrey,Point(-0.016111111 48.913055555)
Dordogne,Labouquerie,Point(0.795555555 44.7425)
Pyrénées-Atlantiques,Montestrucq,Point(-0.81307 43.43368)
arrondissement de Châteaulin,Laz,Point(-3.835277777 48.1375)
arrondissement de Limoges,Limoges,Point(1.261666666 45.834444444)
canton de Gendrey,Pagney,Point(5.7025 47.249166666)
Manche,Morville,Point(-1.5125 49.473611111)
arrondissement d'Abbeville,Le Titre,Point(1.801388888 50.188611111)
arrondissement d'Épinal,La Haye,Point(6.223888888 48.064444444)
canton de Combeaufontaine,La Neuvelle-lès-Scey,Point(5.933055555 47.695277777)
canton de Combeaufontaine,Lambrey,Point(5.927777777 47.763888888)
arrondissement de Gap,Lettret,Point(6.061111111 44.468333333)
canton de Broglie,Notre-Dame-du-Hamel,Point(0.505555555 48.885555555)
canton de Chénérailles,Lavaveix-les-Mines,Point(2.088888888 46.071111111)
canton de Maubeuge-Nord,Marpent,Point(4.079722222 50.291388888)
Isère,Malleval,Point(5.4375 45.147222222)
canton de Saint-Sulpice-les-Feuilles,Mailhac-sur-Benaize,Point(1.329444444 46.322222222)
arrondissement de Bordeaux,Le Temple,Point(-0.990833333 44.878888888)
arrondissement de Briey,Mercy-le-Haut,Point(5.825555555 49.367777777)
arrondissement de Briey,Onville,Point(5.97 49.016944444)
arrondissement d'Évreux,Le Chesne,Point(0.949444444 48.891111111)
arrondissement de Vesoul,Lieucourt,Point(5.623611111 47.351111111)
canton d'Aix-les-Bains-Sud,Méry,Point(5.938611111 45.642222222)
canton de Conliège,Montaigu,Point(5.568611111 46.659444444)
canton de Jegun,Mérens,Point(0.537777777 43.753611111)
canton de Verteillac,La Chapelle-Montabourlet,Point(0.463333333 45.393333333)
canton de Fournels,La Fage-Montivernoux,Point(3.1525 44.758055555)
Gers,La Romieu,Point(0.497777777 43.981944444)
Gers,Nougaroulet,Point(0.731111111 43.693333333)
Haute-Savoie,Montmin,Point(6.264444444 45.8025)
arrondissement de Grenoble,Moirans,Point(5.564444444 45.325)
Perpignan Méditerranée Métropole,Peyrestortes,Point(2.851666666 42.754166666)
Vienne,Mouterre-sur-Blourde,Point(0.754166666 46.201944444)
Métropole de Lyon,Ollières,Point(4.726388888 45.757222222)
arrondissement de Barcelonnette,La Condamine-Châtelard,Point(6.745833333 44.458055555)
arrondissement de Soissons,Lesges,Point(3.507222222 49.306666666)
arrondissement du Vigan,Molières-Cavaillac,Point(3.576111111 43.975277777)
Aisne,Monampteuil,Point(3.5725 49.475833333)
canton de Monein,Pardies,Point(-0.586111111 43.366388888)
arrondissement de Beauvais,Moliens,Point(1.809722222 49.666388888)
Dordogne,Monbazillac,Point(0.491666666 44.794166666)
arrondissement de Guéret,Marat,Point(2.225 46.420277777)
arrondissement de Saint-Dizier,Montreuil-sur-Blaise,Point(4.964444444 48.476944444)
canton de Rieupeyroux,La Capelle-Bleys,Point(2.182777777 44.294722222)
Les Vans,Naves,Point(4.113333333 44.398333333)
arrondissement d'Avranches,Le Mesnil-Rainfray,Point(-1.056388888 48.666944444)
arrondissement d'Avranches,Macey,Point(-1.435833333 48.561666666)
arrondissement d'Avranches,Martigny,Point(-1.105277777 48.614444444)
arrondissement d'Avranches,Montjoie-Saint-Martin,Point(-1.291111111 48.532222222)
arrondissement d'Issoire,Mont-Dore,Point(2.808888888 45.576388888)
arrondissement de Céret,Laroque,Point(2.931944444 42.523055555)
arrondissement de La Rochelle,La Jarne,Point(-1.074166666 46.1275)
arrondissement de La Rochelle,Le Bois-Plage-en-Ré,Point(-1.393055555 46.186388888)
canton de Toucy,Parly,Point(3.3475 47.764722222)
arrondissement d'Amiens,Mézerolles,Point(2.235 50.1875)
arrondissement de Brest,Ouessant,Point(-5.0975 48.455277777)
arrondissement de Limoux,Mazerolles-du-Razès,Point(2.071666666 43.138611111)
arrondissement de Montpellier,Lavérune,Point(3.805555555 43.585555555)
arrondissement de Vire,Monts,Point(-0.603333333 49.114444444)
canton d'Orange-Est,Orange,Point(4.808888888 44.1375)
Alpes-de-Haute-Provence,Peyruis,Point(5.940277777 44.028888888)
arrondissement de Senlis,Mello,Point(2.365555555 49.272222222)
canton de Montréal,Lagraulet-du-Gers,Point(0.2125 43.903333333)
canton de La Chèze,La Chèze,Point(-2.656111111 48.131388888)
arrondissement de Villeneuve-sur-Lot,Monflanquin,Point(0.767777777 44.531944444)
Aisne,Laffaux,Point(3.425277777 49.448611111)
Aisne,Liesse,Point(3.804444444 49.609444444)
Aisne,Neuville-sur-Margival,Point(3.400555555 49.452777777)
Haute-Corse,Murato,Point(9.326111111 42.577222222)
Ille-et-Vilaine,Noyal-sous-Bazouges,Point(-1.624166666 48.413333333)
canton de Juniville,La Neuville-en-Tourne-à-Fuy,Point(4.376388888 49.346944444)
Eure-et-Loir,Montreuil,Point(1.369444444 48.776666666)
Guyane,Mana,Point(-53.776944444 5.667222222)
arrondissement d'Épinal,Padoux,Point(6.569722222 48.28)
canton de Recey-sur-Ource,Montmoyen,Point(4.793611111 47.733611111)
Ariège,Pamiers,Point(1.610833333 43.116388888)
arrondissement de Mantes-la-Jolie,Maule,Point(1.848333333 48.908888888)
canton de Faucogney-et-la-Mer,La Voivre,Point(6.5575 47.821111111)
canton de Castets,Lit-et-Mixe,Point(-1.257222222 44.0325)
Loiret,Mignerette,Point(2.600555555 48.055)
Mayenne,Le Horps,Point(-0.461111111 48.396388888)
arrondissement de Saint-Flour,Narnhac,Point(2.778888888 44.928611111)
arrondissement de Valence,Montjoux,Point(5.114444444 44.496944444)
arrondissement d'Amiens,Mirvaux,Point(2.395 50.002777777)
arrondissement de Brest,Locmaria-Plouzané,Point(-4.643611111 48.374722222)
Essonne,Orsay,Point(2.1875 48.698055555)
Haute-Corse,Piedicorte-di-Gaggio,Point(9.328611111 42.235555555)
arrondissement d'Évreux,La Vieille-Lyre,Point(0.75 48.917777777)
arrondissement de Neufchâteau,Juvaincourt,Point(6.058333333 48.331111111)
arrondissement de Toulon,La Cadière-d'Azur,Point(5.755555555 43.195833333)
canton de Saint-Claud,Les Pins,Point(0.390277777 45.819444444)
canton du Touvet,La Terrasse,Point(5.931111111 45.323611111)
Morbihan,Le Saint,Point(-3.562222222 48.089444444)
Nord,Limont-Fontaine,Point(3.922222222 50.208055555)
canton de Gacé,Mardilly,Point(0.279166666 48.831666666)
Dordogne,Lacropte,Point(0.831111111 45.036666666)
Dordogne,Lusignac,Point(0.311944444 45.327222222)
Aisne,Mercin-et-Vaux,Point(3.276111111 49.375277777)
Aisne,Mesbrecourt-Richecourt,Point(3.541666666 49.701944444)
Aisne,Mont-d'Origny,Point(3.5 49.843055555)
Aisne,Mont-Saint-Jean,Point(4.2075 49.789722222)
Aisne,Montlevon,Point(3.539166666 48.965833333)
Aisne,Morsain,Point(3.179722222 49.453333333)
Aisne,Muscourt,Point(3.7475 49.363333333)
Aisne,Nouvion-et-Catillon,Point(3.484166666 49.701388888)
Aisne,Orgeval,Point(3.703888888 49.5075)
Aisne,Paars,Point(3.600555555 49.328333333)
Aisne,Parcy-et-Tigny,Point(3.335 49.278611111)
Alpes-de-Haute-Provence,La Motte-du-Caire,Point(6.028333333 44.343888888)
Alpes-de-Haute-Provence,Peyroules,Point(6.6425 43.815277777)
Ille-et-Vilaine,Montreuil-sur-Ille,Point(-1.669166666 48.307222222)
Meurthe-et-Moselle,Lixières,Point(6.19854 48.854763)
canton du Merlerault,Nonant,Point(0.220833333 48.706666666)
Cherbourg-Octeville,Octeville,Point(-1.64306 49.62694) | Point(-1.642546 49.625321)
arrondissement de Cherbourg,Morsalines,Point(-1.312777777 49.572777777)
arrondissement de Cognac,Mesnac,Point(-0.343333333 45.776944444)
arrondissement de Laval,La Bigottière,Point(-0.798888888 48.218611111)
arrondissement de Laval,La Croixille,Point(-1.055833333 48.205)
arrondissement de Laval,La Cropte,Point(-0.492777777 47.958055555)
arrondissement de Laval,Meslay-du-Maine,Point(-0.555833333 47.951111111)
arrondissement de Lorient,Lanester,Point(-3.338888888 47.763333333)
arrondissement de Mayenne,La Bigottière,Point(-0.798888888 48.218611111)
arrondissement de Mayenne,La Croixille,Point(-1.055833333 48.205)
arrondissement de Mayenne,Larchamp,Point(-0.998611111 48.361944444)
arrondissement de Mayenne,Le Ribay,Point(-0.409166666 48.383333333)
arrondissement de Mayenne,Marcillé-la-Ville,Point(-0.493888888 48.306666666)
Maine-et-Loire,Lasse,Point(0.010833333 47.536666666)
arrondissement de Rennes,Martigné-Ferchaud,Point(-1.318333333 47.827777777)
arrondissement de Saint-Jean-d'Angély,Loulay,Point(-0.512222222 46.046944444)
arrondissement d'Amiens,Maizicourt,Point(2.1225 50.195833333)
arrondissement d'Amiens,Marieux,Point(2.443055555 50.105833333)
arrondissement d'Amiens,Oisemont,Point(1.766388888 49.955277777)
arrondissement de Vesoul,Menoux,Point(6.103055555 47.808888888)
Ardennes,Margut,Point(5.260833333 49.584166666)
Ardennes,Marlemont,Point(4.373888888 49.749722222)
arrondissement d'Arras,Le Souich,Point(2.366944444 50.222777777)
arrondissement d'Épinal,Les Voivres,Point(6.294722222 48.031111111)
canton de Broglie,La Goulafrière,Point(0.436666666 48.95)
arrondissement d'Arras,La Thieuloye,Point(2.4325 50.412777777)
arrondissement d'Arras,Le Ponchel,Point(2.074166666 50.256944444)
arrondissement d'Arras,Le Transloy,Point(2.893333333 50.059444444)
arrondissement d'Arras,Mingoval,Point(2.574444444 50.374444444)
arrondissement d'Arras,Noyelles-sous-Bellonne,Point(3.027222222 50.308055555)
arrondissement de Briey,La Cavalerie,Point(5.465 49.453888888)
arrondissement de Millau,La Cavalerie,Point(3.159444444 44.008888888)
arrondissement de Millau,La Selve,Point(2.535 44.111944444)
arrondissement de Valence,Montrigaud,Point(5.131111111 45.218888888)
canton d'Issy-les-Moulineaux-Ouest,Meudon,Point(2.240277777 48.8075)
communauté de communes de Pleyben-Châteaulin-Porzay,Lennon,Point(-3.8975 48.192777777)
arrondissement de Cherbourg,Le Vast,Point(-1.3575 49.6225)
arrondissement de Condom,Le Houga,Point(-0.180555555 43.775)
arrondissement de Lorient,Kervignac,Point(-3.238888888 47.763333333)
arrondissement de Rennes,La Selle-Guerchaise,Point(-1.172777777 47.943888888)
arrondissement de Saint-Girons,Montagagne,Point(1.410555555 42.975277777)
canton d'Orpierre,Orpierre,Point(5.690833333 44.313055555)
Hautes-Pyrénées,Mazères,Point(0.543888888 43.071388888)
canton de Beaulieu-sur-Dordogne,La Chapelle-aux-Saints,Point(1.713333333 44.981944444)
canton du Bény-Bocage,Le Tourneur,Point(-0.823333333 48.963611111)
canton de Lourdes-Est,Ossun-ez-Angles,Point(0.055555555 43.078611111)
Vienne,La Trimouille,Point(1.040555555 46.466666666)
arrondissement de Dreux,Morvilliers,Point(0.936666666 48.644166666)
Somme,Marchélepot,Point(2.865833333 49.834444444)
Somme,Moyenneville,Point(1.749722222 50.071944444)
Tarn-et-Garonne,Montpezat,Point(1.476388888 44.238333333)
canton de Varzy,Oudan,Point(3.349722222 47.347222222)
arrondissement d'Amiens,Occoches,Point(2.270555555 50.174444444)
arrondissement de Grasse,Le Broc,Point(7.17 43.809444444)
canton de Rougemont,Mondon,Point(6.311666666 47.440833333)
arrondissement de Neufchâteau,Norroy,Point(5.92 48.215555555)
Aisne,Landouzy-la-Ville,Point(4.048611111 49.861111111)
