departement,ville,coordonnesgroup
canton de Beaurepaire,Bellegarde-Poussieu,Point(4.950833333 45.375)
Orne,Aubusson,Point(-0.5525 48.784166666)
canton de Gevrey-Chambertin,Bévy,Point(4.854722222 47.179166666)
Meurthe,Amance,Point(6.279722222 48.754166666)
arrondissement de Saint-Amand-Montrond,Arpheuilles,Point(2.560555555 46.7825)
Calvados,Beuvron-en-Auge,Point(-0.045833333 49.188611111)
arrondissement de Guebwiller,Blodelsheim,Point(7.538055555 47.885)
canton de Barneville-Carteret,Beaubigny,Point(-1.803888888 49.43)
Labourd,Bayonne,Point(-1.476388888 43.4925)
Labourd,Biarritz,Point(-1.557222222 43.480555555)
Meurthe,Allamps,Point(5.809444444 48.547222222)
canton du Russey,Bonnétage,Point(6.723333333 47.184722222)
arrondissement de Forbach-Boulay-Moselle,Bouzonville,Point(6.534444444 49.291944444)
canton de Condom,Beaumont,Point(0.285277777 43.946388888)
Ardèche,Alba,Point(4.598055555 44.555)
arrondissement de Lisieux,Barneville,Point(0.187777777 49.388611111)
Doubs,Bavans,Point(6.730555555 47.481666666)
Meuse,Brabant-sur-Meuse,Point(5.311111111 49.272777777)
Labourd,Briscous,Point(-1.333611111 43.46)
canton d'Échirolles-Est,Bresson,Point(5.749444444 45.136388888)
canton de Hesdin,Aubin-Saint-Vaast,Point(1.973611111 50.395555555)
canton de Bellegarde-en-Marche,Bellegarde-en-Marche,Point(2.294444444 45.981944444)
arrondissement d'Auxerre,Bois-d'Arcy,Point(3.716388888 47.546944444)
Éclaron-Braucourt-Sainte-Livière,Braucourt,Point(4.816666666 48.533888888)
Meurthe,Armaucourt,Point(6.303055555 48.816388888)
Haute-Garonne,Balesta,Point(0.567777777 43.200277777)
arrondissement de Senlis,Baron,Point(2.729444444 49.173055555)
arrondissement de Saint-Jean-de-Maurienne,Aiguebelle,Point(6.305277777 45.5425)
canton de Flers-Nord,Aubusson,Point(-0.5525 48.784166666)
Lot,Bélaye,Point(1.193055555 44.465277777)
canton d'Heiltz-le-Maurupt,Alliancelles,Point(4.8825 48.81)
Vosges,Belmont-sur-Vair,Point(5.907222222 48.254722222)
arrondissement de Bayonne,Cambo-les-Bains,Point(-1.401666666 43.357777777)
arrondissement de Sarrebourg-Château-Salins,Albestroff,Point(6.856388888 48.9325)
canton d'Arques,Arques,Point(2.3025 50.735555555)
arrondissement d'Auxerre,Beaumont,Point(3.560833333 47.919444444)
arrondissement de Carpentras,Beaumont,Point(5.165833333 44.1825)
arrondissement de Riom,Beaumont,Point(3.384444444 45.996944444)
canton de Cassel,Arnèke,Point(2.410555555 50.8325)
district de Haute-Alsace,Blotzheim,Point(7.495277777 47.601666666)
Doubs,Arguel,Point(6.001944444 47.1975)
canton de Pont-de-Salars,Agen-d'Aveyron,Point(2.679166666 44.356944444)
arrondissement de Saint-Jean-d'Angély,Annepont,Point(-0.6175 45.839444444)
canton de Château-Gontier-Ouest,Ampoigné,Point(-0.825555555 47.810555555)
Maine-et-Loire,Bagneux,Point(-0.089436 47.245561)
Tarn-et-Garonne,Aucamville,Point(1.215277777 43.803333333)
Tarn-et-Garonne,Bressols,Point(1.338055555 43.968055555)
Vienne,Angliers,Point(0.116944444 46.946111111)
district de Lorraine,Carling,Point(6.715833333 49.166388888)
Pas-de-Calais,Beuvry,Point(2.679444444 50.519722222)
canton d'Annemasse-Sud,Bonne,Point(6.320555555 46.168333333)
canton de Saint-Amand-les-Eaux-Rive gauche,Brillon,Point(3.330277777 50.435833333)
canton du Chesne,Autruche,Point(4.9 49.454722222)
canton du Bény-Bocage,Beaulieu,Point(-0.823888888 48.915)
arrondissement d'Arras,Bavincourt,Point(2.567777777 50.225)
arrondissement de Château-Chinon,Arleuf,Point(4.0225 47.044722222)
canton de Mur-de-Barrez,Brommat,Point(2.684722222 44.829722222)
canton de Puiseaux,Boësse,Point(2.4475 48.150833333)
Hautes-Pyrénées,Arcizac-ez-Angles,Point(0.011388888 43.093055555)
Hautes-Pyrénées,Arcizans-Avant,Point(-0.106111111 42.9875)
Hautes-Pyrénées,Auriébat,Point(0.0875 43.494722222)
Hautes-Pyrénées,Aventignan,Point(0.520833333 43.068333333)
Hautes-Pyrénées,Beaudéan,Point(0.168611111 43.028333333)
Hautes-Pyrénées,Bonnefont,Point(0.346111111 43.250277777)
arrondissement de Millau,Campagnac,Point(3.087222222 44.417222222)
Maine-et-Loire,Aubigné-Briand,Point(-0.461111111 47.211944444)
Maine-et-Loire,Auverse,Point(0.051111111 47.518333333)
Maine-et-Loire,Bouchemaine,Point(-0.609722222 47.4225) | Point(-0.60888 47.42234)
Maine-et-Loire,Brain-sur-Allonnes,Point(0.065277777 47.3025)
Maine-et-Loire,Brigné,Point(-0.384166666 47.241666666)
Dordogne,Busserolles,Point(0.642222222 45.676388888)
arrondissement de Compiègne,Arsy,Point(2.681944444 49.400833333)
arrondissement de Compiègne,Béhéricourt,Point(3.065277777 49.596111111)
canton de Châtelus-Malvaleix,Bétête,Point(2.077777777 46.359444444)
canton de Barbezieux-Saint-Hilaire,Barbezieux-Saint-Hilaire,Point(-0.155555555 45.472777777)
Isère,Avignonet,Point(5.656944444 44.958888888)
canton de Fismes,Arcis-le-Ponsart,Point(3.693611111 49.235)
arrondissement d'Oloron-Sainte-Marie,Aramits,Point(-0.727222222 43.120833333)
arrondissement d'Oloron-Sainte-Marie,Arudy,Point(-0.428055555 43.106111111)
canton d'Allevard,Allevard,Point(6.074166666 45.393611111)
Somme,Beaucamps-le-Jeune,Point(1.771944444 49.816111111)
Somme,Beaucourt-sur-l'Ancre,Point(2.685833333 50.08)
arrondissement de Dijon,Arcey,Point(4.827777777 47.275277777)
canton de Vielle-Aure,Aragnouet,Point(0.236111111 42.788888888)
Aisne,Belleu,Point(3.335555555 49.358888888)
Eure-et-Loir,Beauvilliers,Point(1.654722222 48.297222222)
arrondissement de Bayonne,Bardos,Point(-1.203611111 43.475)
canton d'Ayen,Ayen,Point(1.327222222 45.246944444)
Aisne,Autreville,Point(3.240277777 49.584722222)
communauté de communes de Weppes,Aubers,Point(2.825 50.595277777)
canton de Berlaimont,Bachant,Point(3.864444444 50.214722222)
Aisne,Braye,Point(3.37 49.423333333) | Point(3.958611111 49.779444444)
arrondissement de Lyon,Brignais,Point(4.754166666 45.673888888)
arrondissement de Vannes,Camoël,Point(-2.395 47.481944444)
district de Lorraine,Amnéville,Point(6.141944444 49.260833333)
district de Lorraine,Ars-sur-Moselle,Point(6.074166666 49.078055555)
district de Lorraine,Barchain,Point(6.962222222 48.707222222)
district de Lorraine,Basse-Rentgen,Point(6.203333333 49.483055555)
district de Lorraine,Bermering,Point(6.709166666 48.931666666)
district de Lorraine,Bidestroff,Point(6.786944444 48.848888888)
district de Lorraine,Bréhain,Point(6.537777777 48.909722222)
canton d'Aulnay,Aulnay,Point(-0.346944444 46.020833333)
Aveyron,Bessuéjouls,Point(2.728611111 44.526388888)
Loire,Bourg-Argental,Point(4.56 45.296388888)
Aveyron,Arques,Point(2.800555555 44.316944444)
district de Lorraine,Ancy-sur-Moselle,Point(6.058055555 49.056944444)
district de Lorraine,Angevillers,Point(6.042777777 49.387777777)
district de Lorraine,Baudrecourt,Point(6.451666666 48.963333333)
district de Lorraine,Berg-sur-Moselle,Point(6.311111111 49.430555555)
district de Lorraine,Bertrange,Point(6.186944444 49.310555555)
district de Lorraine,Betting-lès-Saint-Avold,Point(6.816944444 49.127777777)
district de Lorraine,Bettviller,Point(7.285277777 49.079444444)
district de Lorraine,Biding,Point(6.786666666 49.058888888)
district de Lorraine,Buhl-Lorraine,Point(7.084444444 48.724444444)
Ardèche,Alboussière,Point(4.728888888 44.944166666)
arrondissement d'Arras,Achiet-le-Petit,Point(2.751388888 50.123888888)
arrondissement d'Arras,Bailleulmont,Point(2.613333333 50.215)
arrondissement d'Arras,Blairville,Point(2.714166666 50.219722222)
arrondissement de Dreux,Broué,Point(1.521944444 48.748333333)
arrondissement de Lunéville,Bertrichamps,Point(6.793888888 48.429166666)
arrondissement de Lunéville,Bionville,Point(7.010833333 48.483888888)
arrondissement de Lunéville,Bréménil,Point(6.918611111 48.523333333)
canton de Beaufort,Beaufort,Point(5.438888888 46.573333333)
Alpes-de-Haute-Provence,Banon,Point(5.628055555 44.038055555)
canton de Mansle,Aunac,Point(0.241111111 45.917777777)
Ille-et-Vilaine,Billé,Point(-1.246388888 48.287777777)
Ille-et-Vilaine,Boisgervilly,Point(-2.063888888 48.166944444)
Ille-et-Vilaine,Bourg-des-Comptes,Point(-1.7425 47.929166666)
Ille-et-Vilaine,Bruz,Point(-1.745833333 48.024722222)
arrondissement de Pontivy,Bignan,Point(-2.774444444 47.879166666)
arrondissement de Pontivy,Buléon,Point(-2.676944444 47.935)
Nord,Armentières,Point(2.880277777 50.687222222)
arrondissement de Louhans,Bosjean,Point(5.335 46.761388888)
canton de Doulevant-le-Château,Arnancourt,Point(4.920833333 48.3525)
canton de Sainte-Geneviève-sur-Argence,Alpuech,Point(2.848333333 44.762222222)
canton de Tramayes,Bourgvilain,Point(4.631388888 46.369722222)
arrondissement de Compiègne,Beaulieu-les-Fontaines,Point(2.9125 49.66)
arrondissement de Narbonne,Canet,Point(2.847222222 43.228611111)
arrondissement de Mauriac,Apchon,Point(2.693888888 45.249166666)
canton d'Ay,Ay,Point(4.003611111 49.055277777)
arrondissement de Lure,Bouligney,Point(6.240555555 47.895)
arrondissement de Lure,Breuches,Point(6.330277777 47.798055555)
arrondissement de Lyon,Cailloux-sur-Fontaines,Point(4.874722222 45.8525)
arrondissement de Châtellerault,Buxeuil,Point(0.672777777 46.975277777)
arrondissement de Langres,Brennes,Point(5.279444444 47.796388888)
arrondissement de Saint-Jean-d'Angély,Aumagne,Point(-0.40365 45.87496) | Point(-0.408611111 45.88)
Seine-et-Marne,Beauvoir,Point(2.864444444 48.644722222)
Pas-de-Calais,Achiet-le-Grand,Point(2.7825 50.130555555)
Pyrénées-Atlantiques,Bidart,Point(-1.593055555 43.436944444)
Eure,Brosville,Point(1.114722222 49.108611111)
canton de Formerie,Bouvresse,Point(1.755 49.6525)
Dinan Agglomération,Calorguen,Point(-2.028888888 48.410277777)
arrondissement de Chartres,Amilly,Point(1.392222222 48.441944444)
arrondissement de Châtellerault,Berthegon,Point(0.263333333 46.897222222)
arrondissement de Saint-Jean-d'Angély,Bresdon,Point(-0.147222222 45.863611111)
arrondissement de Vendôme,Beauchêne,Point(0.969444444 47.940555555)
arrondissement de Fontainebleau,Bourron-Marlotte,Point(2.707777777 48.341111111)
arrondissement de Strasbourg-Campagne,Alteckendorf,Point(7.594444444 48.792777777)
arrondissement de Forbach,Baronville,Point(6.608611111 48.933888888)
arrondissement de Forbach,Barst,Point(6.833055555 49.0675)
canton de Cahors-Nord-Est,Cahors,Point(1.440555555 44.4475)
canton de Fontaine,Bethonvilliers,Point(6.962222222 47.680555555)
canton de Fontoy,Angevillers,Point(6.042777777 49.387777777)
arrondissement de Vendôme,Authon,Point(0.896944444 47.643888888)
arrondissement de Vendôme,Bonneveau,Point(0.749722222 47.8125)
arrondissement de Vendôme,Boursay,Point(0.969166666 48.019166666)
canton d'Heiltz-le-Maurupt,Bassuet,Point(4.667777777 48.797777777)
Var,Cabasse,Point(6.221944444 43.426111111)
arrondissement de Castres,Carbes,Point(2.156111111 43.641666666)
Charente,Asnières-sur-Nouère,Point(0.0475 45.710555555)
canton d'Aups,Aiguines,Point(6.243611111 43.775833333)
arrondissement de Villefranche-sur-Saône,Aveize,Point(4.477777777 45.6825)
arrondissement de Villefranche-sur-Saône,Bessenay,Point(4.554444444 45.776666666)
arrondissement de Nîmes,Aiguèze,Point(4.555833333 44.303333333)
arrondissement de Béziers,Bédarieux,Point(3.158805555 43.615930555)
arrondissement de Béziers,Capestang,Point(3.044444444 43.328888888)
arrondissement de Palaiseau,Breuillet,Point(2.171388888 48.566111111)
canton de Saint-Saulge,Bona,Point(3.423333333 47.061111111)
arrondissement d'Avranches,Angey,Point(-1.491111111 48.750555555)
canton de Belz,Belz,Point(-3.17 47.675833333)
arrondissement de Guingamp,Callac,Point(-3.427777777 48.404166666)
arrondissement de Guingamp,Carnoët,Point(-3.521388888 48.367777777)
arrondissement de Langon,Aillas,Point(-0.074166666 44.474166666)
canton de Tôtes,Auffay,Point(1.100277777 49.718055555)
canton de La Fère,Anguilcourt-le-Sart,Point(3.4325 49.689166666)
canton de Plouagat,Bringolo,Point(-3.0025 48.576111111)
Seine-et-Marne,Bougligny,Point(2.657222222 48.195277777)
Maine-et-Loire,Andigné,Point(-0.780833333 47.665555555)
arrondissement de Blois,Autainville,Point(1.415555555 47.881111111)
arrondissement de Blois,Avaray,Point(1.564722222 47.7225)
arrondissement de Caen,Acqueville,Point(-0.366666666 48.971666666)
arrondissement de Confolens,Abzac,Point(0.704166666 46.102777777)
arrondissement d'Auch,Bezolles,Point(0.350555555 43.823055555)
arrondissement de Rennes,Breteil,Point(-1.898611111 48.145277777)
Eure,Amfreville-sous-les-Monts,Point(1.27 49.304444444)
Eure,Bémécourt,Point(0.875277777 48.844444444)
Eure,Bouquetot,Point(0.781944444 49.363055555)
Eure,Brestot,Point(0.685277777 49.351666666)
Eure,Canappeville,Point(1.098611111 49.155833333)
arrondissement de Provins,Bazoches-lès-Bray,Point(3.188611111 48.399166666)
arrondissement de Provins,Bray-sur-Seine,Point(3.238888888 48.414722222)
Saône-et-Loire,Burnand,Point(4.638055555 46.603055555)
Loire Forez Agglomération,Bonson,Point(4.215833333 45.523333333)
arrondissement de Lesparre-Médoc,Arsac,Point(-0.688611111 44.996944444)
Côte-d'Or,Bissey-la-Pierre,Point(4.425833333 47.848888888)
arrondissement d'Annecy,Alby-sur-Chéran,Point(6.020833333 45.816666666)
Eure,Bosguérard-de-Marcouville,Point(0.850833333 49.278333333)
Charente,Barro,Point(0.226666666 46.000555555)
Loiret,Bou,Point(2.0475 47.873333333)
arrondissement de Palaiseau,Avrainville,Point(2.248055555 48.562222222)
Savoie,Avrieux,Point(6.720833333 45.215277777)
Savoie,Barberaz,Point(5.944722222 45.563333333)
arrondissement de Châtellerault,Archigny,Point(0.651666666 46.673055555)
canton de Beaumont-Hague,Auderville,Point(-1.931388888 49.711944444)
canton de Tarascon,Boulbon,Point(4.693611111 43.8625)
Eure-et-Loir,Auneau,Point(1.773055555 48.461944444)
canton de Brest-Saint-Marc,Brest,Point(-4.486944444 48.39)
Somme,Boufflers,Point(2.020555555 50.261944444)
Territoire de Belfort,Buc,Point(6.785277777 47.614722222)
Eure,Bourg-Achard,Point(0.8175 49.355277777)
Pas-de-Calais,Auchy-lès-Hesdin,Point(2.102222222 50.3975)
Pas-de-Calais,Bayenghem-lès-Seninghem,Point(2.076666666 50.700277777)
Pas-de-Calais,Blendecques,Point(2.276388888 50.716944444)
arrondissement de Pontoise,Bruyères-sur-Oise,Point(2.3275 49.157222222)
arrondissement de La Rochelle,Anais,Point(-0.889444444 46.176111111)
Seine-et-Marne,Bellefontaine,Point(3.143888888 48.850833333)
Hérault,Bessan,Point(3.424166666 43.361388888)
canton de Saint-Benin-d'Azy,Billy-Chevannes,Point(3.453888888 47.014722222)
Eure,Brionne,Point(0.720277777 49.194722222)
Pas-de-Calais,Beaupré,Point(1.703333333 50.814722222)
arrondissement d'Issoire,Anzat-le-Luguet,Point(3.041666666 45.332222222)
arrondissement de Provins,Amillis,Point(3.128611111 48.741111111)
canton de Sousceyrac,Calviac,Point(2.047222222 44.923055555)
Haut-Rhin,Bermont,Point(6.853333333 47.58)
Eure,Bouquelon,Point(0.491388888 49.396111111)
arrondissement de Vannes,Béganne,Point(-2.24 47.596388888)
Hérault,Baillargues,Point(4.012777777 43.661111111)
Hérault,Boujan-sur-Libron,Point(3.248888888 43.3725)
arrondissement d'Auch,Ansan,Point(0.774444444 43.690277777)
arrondissement de Langres,Bannes,Point(5.397777777 47.903333333)
arrondissement de Laval,Bannes,Point(-0.351388888 47.981944444)
canton de Saint-Amand-Longpré,Ambloy,Point(0.967777777 47.712222222)
Eure,Bretagnolles,Point(1.3525 48.951666666)
arrondissement de Lons-le-Saunier,Blois-sur-Seille,Point(5.670277777 46.749166666)
arrondissement de Loches,Barrou,Point(0.770555555 46.865833333)
arrondissement de Cognac,Angeac-Charente,Point(-0.075 45.630555555)
arrondissement de Laon,Barenton-sur-Serre,Point(3.680277777 49.671388888)
arrondissement de Riom,Aubiat,Point(3.1675 45.977777777)
Seine-Maritime,Bois-Guillaume,Point(1.119444444 49.47)
arrondissement de Corte,Ampriani,Point(9.357222222 42.254166666)
canton de Condom,Béraut,Point(0.401944444 43.915)
Meurthe,Belleau,Point(6.181111111 48.83)
Meurthe,Bulligny,Point(5.850277777 48.576944444)
Vosges,Bruyères,Point(6.718611111 48.208333333)
canton de Castillon-en-Couserans,Buzan,Point(0.963333333 42.941666666)
arrondissement de Saint-Dié-des-Vosges,Ban-de-Laveline,Point(7.065 48.244166666)
canton du Poiré-sur-Vie,Belleville,Point(-1.431111111 46.783333333)
Calvados,Caen,Point(-0.370555555 49.182222222)
Meuse,Badonvilliers-Gérauvilliers,Point(5.585833333 48.55)
Marne,Angluzelles-et-Courcelles,Point(3.879444444 48.659166666)
Marne,Bétheny,Point(4.056944444 49.284722222)
arrondissement de Thionville,Buding,Point(6.321111111 49.333333333)
Aveyron,Alrance,Point(2.683333333 44.131388888)
arrondissement de Montbrison,Bard,Point(4.011388888 45.5875)
arrondissement de Charleville-Mézières,Belval,Point(4.634444444 49.776388888)
arrondissement de Fougères-Vitré,Bais,Point(-1.290555555 48.010555555)
canton de Basse-Terre-2,Basse-Terre,Point(-61.732777777 15.996944444)
canton de Brioude-Nord,Brioude,Point(3.384166666 45.294166666)
canton de Brioude-Sud,Brioude,Point(3.384166666 45.294166666)
Côte-d'Or,Agey,Point(4.7625 47.284166666)
arrondissement de Lons-le-Saunier,Augea,Point(5.411666666 46.554444444)
Meuse,Bazincourt-sur-Saulx,Point(5.138888888 48.675833333)
arrondissement de Belfort,Bermont,Point(6.853333333 47.58)
arrondissement de Lons-le-Saunier,Boissia,Point(5.734722222 46.5925)
canton de Bourgueil,Benais,Point(0.214444444 47.296388888)
arrondissement d'Avignon,Caderousse,Point(4.756388888 44.102777777)
canton de Thiéblemont-Farémont,Bignicourt-sur-Saulx,Point(4.774722222 48.765555555)
arrondissement de Langres,Arbigny-sous-Varennes,Point(5.612777777 47.859166666)
arrondissement d'Arcachon,Arcachon,Point(-1.168888888 44.658611111)
canton de Beauville,Beauville,Point(0.882222222 44.276666666)
Haut-Rhin,Bourbach-le-Bas,Point(7.06 47.774166666)
canton de Saint-Blin,Busson,Point(5.359444444 48.326388888)
arrondissement de Corte,Alzi,Point(9.301944444 42.303333333)
Meuse,Bouconville-sur-Madt,Point(5.718055555 48.8425)
Meuse,Buxières-sous-les-Côtes,Point(5.671944444 48.915833333)
Lot,Cahus,Point(1.919166666 44.956666666)
arrondissement de Pau,Angaïs,Point(-0.25 43.23333) | Point(-0.2525 43.237777777)
Lot,Bagnac,Point(2.158333333 44.666388888)
Lot,Bagnac-sur-Célé,Point(2.158333333 44.666388888)
canton de Bénévent-l'Abbaye,Azat-Châtenet,Point(1.759444444 46.076388888)
arrondissement de Poitiers,Amberre,Point(0.164722222 46.766388888)
canton de La Bastide-Clairence,Ayherre,Point(-1.254166666 43.392222222)
Basse-Navarre,Caro,Point(-1.2175 43.1475)
Ardèche,Beaulieu,Point(4.233611111 44.360833333)
canton de Flize,Boulzicourt,Point(4.695833333 49.694722222)
Charente,Bayers,Point(0.229166666 45.921111111)
canton de Brioux-sur-Boutonne,Asnières-en-Poitou,Point(-0.198055555 46.103333333)
canton de Bidache,Bidache,Point(-1.141388888 43.483333333)
arrondissement de Lons-le-Saunier,Bief-des-Maisons,Point(6.039722222 46.706111111)
canton de Lescar,Artiguelouve,Point(-0.475 43.3175)
Meuse,Bannoncourt,Point(5.499166666 48.959166666)
Meuse,Belleray,Point(5.399166666 49.131944444)
arrondissement d'Angoulême,Agris,Point(0.335 45.775)
Drôme,Beaurières,Point(5.559444444 44.571666666)
canton de Levier,Bulle,Point(6.223055555 46.893888888)
arrondissement de Chartres,Bouglainval,Point(1.508611111 48.564166666)
arrondissement de Cognac,Bréville,Point(-0.262222222 45.796388888)
