departement,ville,coordonnesgroup
Rhône,Cublize,Point(4.3775 46.018055555)
Rhône,Givors,Point(4.768888888 45.590555555)
Haut-Rhin,Dannemarie,Point(7.119166666 47.63)
arrondissement de Bayeux,Formigny,Point(-0.898888888 49.336666666)
arrondissement de Châteaubriant,Derval,Point(-1.671388888 47.6675)
arrondissement de Boulay-Moselle,Elvange,Point(6.548888888 49.06)
canton de Pas-en-Artois,Couin,Point(2.530555555 50.135)
arrondissement d'Orléans,Chécy,Point(2.026944444 47.893611111)
Haut-Rhin,Franken,Point(7.355 47.602777777)
Nièvre,Chiddes,Point(3.940555555 46.861111111)
Nièvre,Chitry-les-Mines,Point(3.651944444 47.260555555)
arrondissement de Château-Gontier,Chémeré-le-Roi,Point(-0.440555555 47.978055555)
arrondissement de Château-Gontier,Cuillé,Point(-1.118611111 47.970833333)
arrondissement de Grenoble,Goncelin,Point(5.979166666 45.342777777)
canton de Lunéville-Nord,Hoéville,Point(6.434722222 48.706944444)
Pas-de-Calais,Foufflin-Ricametz,Point(2.385555555 50.349722222)
Seine-et-Marne,Fleury-en-Bière,Point(2.549166666 48.447777777)
arrondissement d'Auch,Giscaro,Point(0.928611111 43.6075)
Eure,Illeville-sur-Montfort,Point(0.726666666 49.326388888)
Haut-Rhin,Guebwiller,Point(7.210277777 47.9075)
canton de Saint-Julien,Gigny,Point(5.461111111 46.451944444)
arrondissement de Grenoble,Corenc,Point(5.750555555 45.211388888)
arrondissement de Grenoble,Engins,Point(5.616666666 45.181111111)
arrondissement de Montdidier,Chirmont,Point(2.385 49.7125)
Rhône,Dardilly,Point(4.753055555 45.805555555)
arrondissement de Chambéry,Champagneux,Point(5.673888888 45.628888888)
arrondissement de Muret,Cazères,Point(1.085833333 43.206388888)
Yonne,Champcevrais,Point(2.9575 47.745555555)
Yonne,Champlost,Point(3.667777777 48.026944444)
canton de Gravelines,Gravelines,Point(2.1275 50.986388888)
Rhône,Communay,Point(4.835 45.604444444)
Aisne,Cugny-lès-Crouttes,Point(3.387276 49.202559)
arrondissement de Châteaubriant-Ancenis,Fégréac,Point(-2.044444444 47.584722222)
arrondissement d'Agen,Galapian,Point(0.413611111 44.298888888)
arrondissement de Sarlat-la-Canéda,Cénac-et-Saint-Julien,Point(1.204444444 44.8)
arrondissement de Tulle,Gumond,Point(1.978888888 45.220555555)
canton de Malzéville,Eulmont,Point(6.224166666 48.750555555)
arrondissement de Fontainebleau,Châtenoy,Point(2.626111111 48.233333333)
arrondissement de Saint-Gaudens,Garin,Point(0.516388888 42.809166666)
canton de Danjoutin,Fontenelle,Point(6.956388888 47.621666666)
canton de Vigy,Flévy,Point(6.245 49.237222222)
canton de Montsauche-les-Settons,Chaumard,Point(3.911944444 47.144444444)
"communauté de communes Région Lézignanaise, Corbières et Minervois",Cascastel,Point(2.759166666 42.985)
Haute-Saône,Fresse,Point(6.657222222 47.7575)
canton de Chalabre,Chalabre,Point(2.006388888 42.983888888)
canton de Ryes,Esquay-sur-Seulles,Point(-0.622777777 49.2725)
arrondissement de Nevers,Chantenay,Point(3.184166666 46.732777777)
arrondissement d'Auch,Endoufielle,Point(1.023333333 43.551111111)
arrondissement de Mamers,Courgains,Point(0.278888888 48.29)
arrondissement de Mamers,Doucelles,Point(0.168611111 48.256388888)
arrondissement de Reims,Germaine,Point(4.030277777 49.114444444)
arrondissement de Reims,Hourges,Point(3.769444444 49.281666666)
arrondissement de Grenoble,Clelles,Point(5.623055555 44.827222222)
arrondissement de Mamers,Congé-sur-Orne,Point(0.253888888 48.200277777)
Nord,Dunkerque,Point(2.376388888 51.037777777)
Haut-Rhin,Huningue,Point(7.583055555 47.591388888)
arrondissement d'Apt,Gordes,Point(5.200277777 43.911111111)
canton de Formerie,Gourchelles,Point(1.78 49.729444444)
communauté de communes du Pays de Landerneau-Daoulas,Dirinon,Point(-4.269722222 48.397222222)
canton de Montbozon,Fontenois-lès-Montbozon,Point(6.234444444 47.485833333)
arrondissement de Provins,Cerneux,Point(3.344166666 48.693611111)
arrondissement de Saint-Nazaire,Drefféac,Point(-2.05774 47.47464) | Point(-2.056666666 47.476388888)
Corse-du-Sud,Foce,Point(9.063888888 41.630833333)
canton de Lassigny,Dives,Point(2.888055555 49.5875)
arrondissement de Grenoble,Huez,Point(6.059166666 45.0825)
arrondissement de Nevers,Guérigny,Point(3.194722222 47.087777777)
Seine-et-Marne,Chalmaison,Point(3.25 48.480833333)
Seine-et-Marne,Ferrières,Point(2.704722222 48.821388888)
canton de Chevreuse,Dampierre-en-Yvelines,Point(1.984166666 48.703888888)
Eure,Hondouville,Point(1.118333333 49.139166666)
arrondissement de Provins,Fontenay-Trésigny,Point(2.869444444 48.7075)
canton de Lusigny-sur-Barse,Courteranges,Point(4.238611111 48.267777777)
arrondissement de Mont-de-Marsan,Cauna,Point(-0.639166666 43.781666666)
canton de Chambon-sur-Voueize,Chambon-sur-Voueize,Point(2.425 46.189166666)
canton de Nérondes,Cornusse,Point(2.730833333 46.954444444)
Loir-et-Cher,Droué,Point(1.076111111 48.040555555)
arrondissement de Colmar,Grussenheim,Point(7.4875 48.146388888)
Indre,Crevant,Point(1.946666666 46.486388888)
Seine-et-Marne,Courchamp,Point(3.286944444 48.636388888)
Seine-et-Marne,Germigny-sous-Coulombs,Point(3.159166666 49.064444444)
Haute-Marne,Champcourt,Point(4.950652777 48.275638888)
canton de Noyers-sur-Jabron,Châteauneuf-Miravail,Point(5.726666666 44.162222222)
arrondissement de Nice,Clans,Point(7.147777777 43.995)
arrondissement de Saint-Gaudens,Cassagne,Point(0.988611111 43.123333333)
arrondissement du Blanc,Douadic,Point(1.111388888 46.705)
Seine-et-Marne,Couilly-Pont-aux-Dames,Point(2.857777777 48.884444444)
Seine-et-Marne,Courtacon,Point(3.291111111 48.695555555)
Seine-et-Marne,Dammarie-les-Lys,Point(2.634444444 48.515277777)
Loir-et-Cher,Faverolles,Point(1.185555555 47.321388888)
arrondissement de Dieppe,Gaillefontaine,Point(1.616111111 49.653611111)
arrondissement de Dieppe,Hodeng-au-Bosc,Point(1.707222222 49.862222222)
Charente,Champniers,Point(0.205555555 45.715)
Hérault,Cazilhac,Point(3.701666666 43.923611111)
canton d'Ars-sur-Moselle,Gorze,Point(5.998888888 49.053888888)
canton de Grostenquin,Erstroff,Point(6.775833333 48.979722222)
canton de Grostenquin,Grostenquin,Point(6.738888888 48.98)
canton de Clary,Clary,Point(3.4 50.077222222)
Charente,Fouqueure,Point(0.073055555 45.883888888)
canton de L'Île-Bouchard,Chezelles,Point(0.441944444 47.058333333)
arrondissement d'Ussel,Davignac,Point(2.093611111 45.485)
Pas-de-Calais,Clarques,Point(2.277222222 50.646388888)
canton de Courson-les-Carrières,Courson-les-Carrières,Point(3.500277777 47.614444444)
aire urbaine de Mulhouse,Feldkirch,Point(7.272222222 47.864166666)
arrondissement de Clamecy,Chevannes-Changy,Point(3.4525 47.289444444)
arrondissement de Mâcon,Chevagny-les-Chevrières,Point(4.7725 46.3325)
arrondissement de Montbéliard,Glay,Point(6.890277777 47.405555555)
arrondissement de Poitiers,Dienné,Point(0.547777777 46.441388888)
canton de Levier,Frasne,Point(6.159722222 46.855555555)
Pas-de-Calais,Crémarest,Point(1.785 50.699444444)
Nord,Cassel,Point(2.487222222 50.8)
Côte-d'Or,Clénay,Point(5.120833333 47.403888888)
Côte-d'Or,Corgoloin,Point(4.914444444 47.083888888)
Côte-d'Or,Dampierre-et-Flée,Point(5.368888888 47.473888888)
Côte-d'Or,Dijon,Point(5.041944444 47.323055555)
Côte-d'Or,Fontenelle,Point(5.374722222 47.501666666)
Côte-d'Or,Glanon,Point(5.106388888 47.04)
Côte-d'Or,Jallanges,Point(5.15 46.988333333)
Charente,Courbillac,Point(-0.180555555 45.767777777)
Eure,Fains,Point(1.387222222 48.996388888)
Eure,Garencières,Point(1.265277777 48.956944444)
Eure,Grosley-sur-Risle,Point(0.812777777 49.05)
Eure,Hardencourt,Point(1.319444444 49.0425)
Eure,Heudebouville,Point(1.239166666 49.193611111)
Pas-de-Calais,Esquerdes,Point(2.187222222 50.704722222)
arrondissement de Blois,Conan,Point(1.286388888 47.748611111)
canton d'Avize,Flavigny,Point(4.058888888 48.975277777)
arrondissement d'Agen,Cassignas,Point(0.788055555 44.3)
arrondissement d'Agen,Castelculier,Point(0.692777777 44.174444444)
arrondissement d'Avesnes-sur-Helpe,Croix-Caluyau,Point(3.580833333 50.147222222)
arrondissement de Dunkerque,Crochte,Point(2.388611111 50.935277777)
arrondissement de Boulogne-sur-Mer,Isques,Point(1.65 50.675833333)
arrondissement de Dax,Hauriet,Point(-0.697777777 43.732777777)
Nièvre,Colméry,Point(3.250555555 47.3475)
Nièvre,Corvol-d'Embernard,Point(3.398055555 47.294444444)
Nièvre,Cossaye,Point(3.484444444 46.748611111)
Nièvre,Fours,Point(3.719444444 46.817222222)
canton de Laon-Nord,Cerny-lès-Bucy,Point(3.548611111 49.577777777)
Côte-d'Or,Crépand,Point(4.31 47.611388888)
arrondissement de Lisieux,Glos,Point(0.280555555 49.1225)
Haut-Rhin,Hattstatt,Point(7.3 48.011111111)
canton de Lunéville-Nord,Courbesseaux,Point(6.396111111 48.689444444)
arrondissement de Carcassonne,Hounoux,Point(2.000555555 43.128611111)
Eure,Giverville,Point(0.569166666 49.195833333)
Hérault,Cers,Point(3.304722222 43.323055555)
arrondissement de Dax,Caupenne,Point(-0.745555555 43.683611111)
canton de Ryes,Commes,Point(-0.736111111 49.337777777)
arrondissement de Nice,Castagniers,Point(7.231666666 43.791388888)
arrondissement de Nantua,Groissiat,Point(5.6125 46.229166666)
arrondissement de Grenoble,Châtelus,Point(5.3725 45.058055555)
Loir-et-Cher,Courbouzon,Point(1.543611111 47.714722222)
canton de Contres,Cheverny,Point(1.460277777 47.499166666)
canton de Lasalle,Colognac,Point(3.821944444 44.028611111)
canton de Clerval,Fontaine,Point(6.471388888 47.425277777)
Rhône,Fontaines-sur-Saône,Point(4.845 45.835833333)
canton de Charny-sur-Meuse,Fromeréville-les-Vallons,Point(5.286944444 49.158888888)
Pays de Châteaugiron Communauté,Châteaugiron,Point(-1.503055555 48.048055555)
arrondissement de Colmar,Durrenentzen,Point(7.502777777 48.0925)
arrondissement de Montbard,Frôlois,Point(4.631111111 47.529722222)
canton de Levens,Colomars,Point(7.222222222 43.763611111)
arrondissement d'Ussel,Feyt,Point(2.474722222 45.689722222)
arrondissement de Dunkerque,Ghyvelde,Point(2.527222222 51.051666666)
arrondissement de Tulle,Chameyrat,Point(1.698055555 45.234166666)
arrondissement de Tulle,Espartignac,Point(1.595555555 45.414722222)
Haute-Loire,Frugerès-les-Mines,Point(3.306666666 45.386388888)
Ariège,Ercé,Point(1.289444444 42.849444444)
Finistère,Dirinon,Point(-4.269722222 48.397222222)
Pas-de-Calais,Hames-Boucres,Point(1.842777777 50.881388888)
canton de Denain,Hélesmes,Point(3.358055555 50.369444444)
canton de Vignory,Daillancourt,Point(4.953333333 48.3025)
Nièvre,Cours,Point(2.96703 47.4375)
canton de Verny,Goin,Point(6.217777777 48.986388888)
arrondissement des Sables-d'Olonne,Grand'Landes,Point(-1.650277777 46.820833333)
Aube,Chacenay,Point(4.526944444 48.115277777)
Aube,Essoyes,Point(4.534444444 48.0575)
canton de Croisilles,Guémappe,Point(2.889166666 50.253888888)
canton de Ribeauvillé,Illhaeusern,Point(7.435 48.184444444)
arrondissement de Dieppe,Guerville,Point(1.513611111 49.958888888)
canton de Patay,Coinces,Point(1.740277777 48.010277777)
canton de Carrouges,Joué-du-Bois,Point(-0.231944444 48.581666666)
Haut-Rhin,Delle,Point(6.998055555 47.506944444)
arrondissement de Colmar,Holtzwihr,Point(7.420555555 48.1125)
Eure,Hécourt,Point(1.421388888 48.978333333)
arrondissement de Dieppe,Grumesnil,Point(1.6925 49.609166666)
Haut-Rhin,Giromagny,Point(6.825555555 47.742222222)
Aisne,Chauny,Point(3.219166666 49.615555555)
arrondissement de Dieppe,Foucarmont,Point(1.568611111 49.846944444)
Pas-de-Calais,Hesdin,Point(2.036666666 50.374166666)
canton d'Avesnes-sur-Helpe-Sud,Haut-Lieu,Point(3.9125 50.101388888)
canton d'Aubenton,Iviers,Point(4.142777777 49.783611111)
Hérault,Caussiniojouls,Point(3.1525 43.551388888)
Eure,Corneville-sur-Risle,Point(0.594166666 49.336944444)
arrondissement de Clermont-Ferrand,Fromental,Point(3.2425 45.710277777)
canton de Cadenet,Cucuron,Point(5.438611111 43.773333333)
canton de Guéret-Nord,Glénic,Point(1.922777777 46.223333333)
canton d'Exmes,Exmes,Point(0.179722222 48.760555555)
canton de Montesquiou,Gazax-et-Baccarisse,Point(0.191666666 43.608055555)
Nord,Féron,Point(4.024444444 50.045833333)
canton de Thouarcé,Chavagnes,Point(-0.455277777 47.269444444)
Loir-et-Cher,Couture-sur-Loir,Point(0.687777777 47.753611111)
canton de Ruynes-en-Margeride,Faverolles,Point(3.146111111 44.940833333)
canton de Calais-Nord-Ouest,Escalles,Point(1.713888888 50.917222222)
Pas-de-Calais,Ervillers,Point(2.823611111 50.161111111)
Pas-de-Calais,Gavrelle,Point(2.886111111 50.329444444)
Pas-de-Calais,Gouy-en-Ternois,Point(2.411944444 50.319444444)
Pas-de-Calais,Grévillers,Point(2.811111111 50.106111111)
Pas-de-Calais,Houvin-Houvigneul,Point(2.384444444 50.298055555)
Pas-de-Calais,Hucqueliers,Point(1.906388888 50.568888888)
Hérault,Fraisse-sur-Agout,Point(2.798055555 43.606111111)
Pas-de-Calais,Ferfay,Point(2.424444444 50.518333333)
arrondissement de Saintes,Coulonges,Point(-0.423888888 45.609444444)
communauté d'agglomération d'Hénin-Carvin,Carvin,Point(2.958055555 50.493055555)
canton de Vitteaux,Charny,Point(4.428888888 47.336666666)
arrondissement de Clermont-Ferrand,Cournols,Point(3.033055555 45.647222222)
arrondissement d'Avesnes-sur-Helpe,Clairfayts,Point(4.122222222 50.157222222)
Somme,Cramont,Point(2.055 50.148055555)
arrondissement d'Avesnes-sur-Helpe,Jeumont,Point(4.101388888 50.294444444)
arrondissement de Besançon,Grandfontaine-sur-Creuse,Point(6.454166666 47.192777777)
arrondissement de Dunkerque,Esquelbecq,Point(2.431388888 50.886944444)
arrondissement de Vervins,Chigny,Point(3.770833333 49.917777777)
arrondissement de Villefranche-sur-Saône,Dareizé,Point(4.491111111 45.902777777)
arrondissement du Blanc,Chitray,Point(1.358888888 46.635555555)
Pas-de-Calais,Incourt,Point(2.151944444 50.390833333)
Charente-Maritime,Forges,Point(-0.895555555 46.104722222)
Côte-d'Or,Charencey,Point(4.671666666 47.421944444)
Loir-et-Cher,Chitenay,Point(1.370555555 47.497222222)
Eure,Chaise-Dieu-du-Theil,Point(0.761111111 48.768055555)
Nièvre,Clamecy,Point(3.519444444 47.46)
arrondissement de Boulay-Moselle,Heining,Point(6.588888888 49.309166666)
Loir-et-Cher,Chaon,Point(2.1725 47.608611111)
Loir-et-Cher,Chaumont-sur-Loire,Point(1.185555555 47.48)
arrondissement de Castelsarrasin,Castelferrus,Point(1.0875 44.009444444)
arrondissement de Chambéry,Cessens,Point(5.881944444 45.799444444)
arrondissement de Chambéry,Cruet,Point(6.091388888 45.528055555)
arrondissement de Commercy,Euville,Point(5.625833333 48.748333333)
canton de Croisilles,Courcelles-le-Comte,Point(2.774722222 50.1625)
communauté de communes de Gâtine et Choisilles,Charentilly,Point(0.609166666 47.469444444)
"communauté de communes Région Lézignanaise, Corbières et Minervois",Félines,Point(2.615 42.988611111)
canton de Montfort-sur-Risle,Condé-sur-Risle,Point(0.616388888 49.313611111)
Eure,Dampsmesnil,Point(1.639166666 49.1675)
Eure,Fontenay-en-Vexin,Point(1.569722222 49.209166666)
Eure,Fourges,Point(1.640277777 49.121111111)
Eure,Hennezis,Point(1.464722222 49.193055555)
Pas-de-Calais,Eps,Point(2.295833333 50.454722222)
Pas-de-Calais,Huclier,Point(2.356388888 50.430277777)
canton de Forges-les-Eaux,Haucourt,Point(1.659722222 49.640833333)
arrondissement de Grenoble,Claix,Point(5.671666666 45.119722222)
canton de Langon,Castets,Point(-0.152938888 44.561605555)
canton de Langon,Castets-en-Dorthe,Point(-0.152938888 44.561605555)
canton de Vermand,Francilly-Selency,Point(3.223611111 49.852777777)
canton de Vermand,Holnon,Point(3.2125 49.858611111)
canton de Salies-de-Béarn,Carresse-Cassaber,Point(-0.995277777 43.478055555)
Finistère,Châteauneuf-du-Faou,Point(-3.812777777 48.186111111)
Rhône,Francheville,Point(4.763611111 45.736388888)
Savoie,Champagneux,Point(5.673888888 45.628888888)
canton de Saint-Germain-l'Herm,Fayet-Ronaye,Point(3.535833333 45.425277777)
Jura,Chassal,Point(5.787222222 46.358333333)
Jura,Crotenay,Point(5.813611111 46.752222222)
arrondissement de Pontoise,Gouzangrez,Point(1.906388888 49.1125)
arrondissement d'Amiens,Chipilly,Point(2.649722222 49.908888888)
arrondissement de Montbard,Courcelles-Frémoy,Point(4.173055555 47.450277777)
arrondissement de Montbard,Grancey-sur-Ource,Point(4.587777777 48.007777777)
Somme,Gorenflos,Point(2.050277777 50.095277777)
arrondissement de Sélestat-Erstein,Heiligenstein,Point(7.450277777 48.423055555)
arrondissement d'Antony,Fontenay-aux-Roses,Point(2.285555555 48.789166666)
Ariège,Durfort,Point(1.456944444 43.206388888)
canton de Dannemarie,Gildwiller,Point(7.134166666 47.689444444)
Eure,Fontaine-la-Louvet,Point(0.448333333 49.165)
Eure,Igoville,Point(1.149444444 49.319444444)
Alpes-Maritimes,Carros,Point(7.193333333 43.7725)
Alpes-Maritimes,Daluis,Point(6.811944444 44.026944444)
Nièvre,Germigny,Point(3.037777777 47.081111111)
Aisne,Chavonne,Point(3.57 49.404444444)
Aisne,Foreste,Point(3.098611111 49.808888888)
Loir-et-Cher,Danzé,Point(1.027777777 47.893055555)
arrondissement de Mont-de-Marsan,Castandet,Point(-0.342222222 43.806944444)
arrondissement de Brignoles,Correns,Point(6.079444444 43.4875)
arrondissement de Pontoise,Chaussy,Point(1.691666666 49.121666666)
arrondissement de Pontoise,Cléry,Point(1.838333333 49.126944444)
Pays de Châteaugiron Communauté,Domloup,Point(-1.523055555 48.061944444)
Orne,Haleine,Point(-0.441944444 48.516388888)
Hérault,Graissessac,Point(3.0925 43.680555555)
"communauté d'agglomération de Béthune-Bruay, Artois-Lys Romane",Ham,Point(2.458055555 50.588888888)
arrondissement de Montreuil,Embry,Point(1.967222222 50.492777777)
arrondissement de Clermont-Ferrand,Fayet-le-Château,Point(3.411666666 45.678333333)
arrondissement d'Aix-en-Provence,Grans,Point(5.063055555 43.608611111)
Charente,Exideuil,Point(0.673611111 45.886111111)
arrondissement de Limoges,Domps,Point(1.708333333 45.660277777)
arrondissement de Thonon-les-Bains,Féternes,Point(6.563055555 46.353333333)
arrondissement de Pithiviers,Jouy-en-Pithiverais,Point(2.113055555 48.141388888)
arrondissement de Provins,Chevry-en-Sereine,Point(2.943055555 48.253611111)
arrondissement de Libourne,Daignac,Point(-0.249444444 44.799444444)
arrondissement de Besançon,Chouzelot,Point(5.893611111 47.107222222)
arrondissement de Chambéry,Coise-Saint-Jean-Pied-Gauthier,Point(6.1425 45.525555555)
arrondissement de Dunkerque,Craywick,Point(2.236111111 50.970277777)
arrondissement de Commercy,Gondrecourt-le-Château,Point(5.507222222 48.513611111)
arrondissement de Pontoise,Genainville,Point(1.752222222 49.125555555)
canton d'Annemasse-Sud,Gaillard,Point(6.2075 46.185)
canton de Chaussin,Chaussin,Point(5.41 46.964722222)
canton de Chomérac,Chomérac,Point(4.661388888 44.708611111)
Aude,Ginoles,Point(2.158611111 42.868055555)
canton du Mayet-de-Montagne,Châtel-Montagne,Point(3.682777777 46.113333333)
arrondissement de Brioude,Espalem,Point(3.232777777 45.3075)
arrondissement de Libourne,Espiet,Point(-0.262222222 44.799722222)
