person,leonoreid
http://www.wikidata.org/entity/Q4673695,LH/2528/39
http://www.wikidata.org/entity/Q4720796,LH/1237/38
http://www.wikidata.org/entity/Q4979605,LH/250/4
http://www.wikidata.org/entity/Q5134011,LH/1733/10
http://www.wikidata.org/entity/Q5393162,LH/1187/46
http://www.wikidata.org/entity/Q5393560,LH/1823/14
http://www.wikidata.org/entity/Q5393590,LH/1945/29
http://www.wikidata.org/entity/Q5493238,19800035/379/50881
http://www.wikidata.org/entity/Q5493300,LH/1295/8
http://www.wikidata.org/entity/Q5493334,LH/2022/15
http://www.wikidata.org/entity/Q5595567,LH/110/39
http://www.wikidata.org/entity/Q5565686,LH/111/85
http://www.wikidata.org/entity/Q5567726,LH/151/91
http://www.wikidata.org/entity/Q5576327,LH/242/80
http://www.wikidata.org/entity/Q5562173,LH/64/40
http://www.wikidata.org/entity/Q5620841,LH/750/6
http://www.wikidata.org/entity/Q5793822,LH/1273/36
http://www.wikidata.org/entity/Q5894438,19800035/429/57361
http://www.wikidata.org/entity/Q6054953,LH/2210/14
http://www.wikidata.org/entity/Q6170347,19800035/1364/57718
http://www.wikidata.org/entity/Q6171146,19800035/211/27667
http://www.wikidata.org/entity/Q6171051,LH/1490/58
http://www.wikidata.org/entity/Q6168822,LH/2513/90
http://www.wikidata.org/entity/Q6170120,LH/936/6
http://www.wikidata.org/entity/Q6287609,LH/2706/36
http://www.wikidata.org/entity/Q6285300,LH/874/30
http://www.wikidata.org/entity/Q6487477,LH/1364/53
http://www.wikidata.org/entity/Q6711140,LH/1496/98
http://www.wikidata.org/entity/Q7002055,19800035/416/55658
http://www.wikidata.org/entity/Q7029729,LH/1707/39
http://www.wikidata.org/entity/Q7047275,LH/2361/26
http://www.wikidata.org/entity/Q7149219,19800035/1399/61724
http://www.wikidata.org/entity/Q7124080,LH/1066/33
http://www.wikidata.org/entity/Q7121631,LH/1363/28
http://www.wikidata.org/entity/Q7120934,LH/144/37
http://www.wikidata.org/entity/Q7141712,LH/1980/41
http://www.wikidata.org/entity/Q7124040,LH/402/60
http://www.wikidata.org/entity/Q7192026,19800035/200/26129
http://www.wikidata.org/entity/Q7192413,19800035/347/46739
http://www.wikidata.org/entity/Q7191956,LH/1878/51
http://www.wikidata.org/entity/Q7799861,LH/1886/11
http://www.wikidata.org/entity/Q7966364,LH/2742/87
http://www.wikidata.org/entity/Q8162787,LH/437/37
http://www.wikidata.org/entity/Q8314024,19800035/176/22681
http://www.wikidata.org/entity/Q8317389,19800035/239/31824
http://www.wikidata.org/entity/Q8310890,19800035/300/40322
http://www.wikidata.org/entity/Q8317532,19800035/826/94171
http://www.wikidata.org/entity/Q8314117,LH/1178/13
http://www.wikidata.org/entity/Q8330817,LH/122/7
http://www.wikidata.org/entity/Q8316156,LH/1367/33
http://www.wikidata.org/entity/Q8313314,LH/1447/45
http://www.wikidata.org/entity/Q8301528,LH/1659/74
http://www.wikidata.org/entity/Q8308563,LH/2332/37
http://www.wikidata.org/entity/Q8316291,LH/2345/29
http://www.wikidata.org/entity/Q50822042,LH/2345/29
http://www.wikidata.org/entity/Q8316778,LH/271/57
http://www.wikidata.org/entity/Q8305728,LH/2767/36
http://www.wikidata.org/entity/Q8323148,LH/516/12
http://www.wikidata.org/entity/Q8331271,LH/75/47
http://www.wikidata.org/entity/Q8324132,LH/750/78
http://www.wikidata.org/entity/Q8343183,LH/1033/40
http://www.wikidata.org/entity/Q8337312,LH/1313/64
http://www.wikidata.org/entity/Q8349666,LH/2461/79
http://www.wikidata.org/entity/Q9162083,LH/697/72
http://www.wikidata.org/entity/Q9266143,LH/1156/72
http://www.wikidata.org/entity/Q10285676,LH/2001/18
http://www.wikidata.org/entity/Q10346301,LH/2464/88
http://www.wikidata.org/entity/Q10321973,LH/2618/54
http://www.wikidata.org/entity/Q11310633,LH/887/22
http://www.wikidata.org/entity/Q11496032,LH/537/31
http://www.wikidata.org/entity/Q11813694,19800035/566/64423
http://www.wikidata.org/entity/Q11774970,LH/467/4
http://www.wikidata.org/entity/Q11936688,19800035/160/20525
http://www.wikidata.org/entity/Q11923865,LH/1085/37
http://www.wikidata.org/entity/Q11929354,LH/1378/11
http://www.wikidata.org/entity/Q11985022,19800035/1371/58461
http://www.wikidata.org/entity/Q11984935,19800035/278/37276
http://www.wikidata.org/entity/Q11984964,19800035/560/63802
http://www.wikidata.org/entity/Q11984930,LH/172/52
http://www.wikidata.org/entity/Q11985030,LH/188/61
http://www.wikidata.org/entity/Q11984707,LH/193/75
http://www.wikidata.org/entity/Q11984904,LH/1986/3
http://www.wikidata.org/entity/Q11984979,LH/2600/4
http://www.wikidata.org/entity/Q11984980,LH/2625/32
http://www.wikidata.org/entity/Q11984962,LH/2789/14
http://www.wikidata.org/entity/Q11984936,LH/363/76
http://www.wikidata.org/entity/Q11984924,LH/405/60
http://www.wikidata.org/entity/Q11984870,LH/759/17
http://www.wikidata.org/entity/Q12195668,LH/115/46
http://www.wikidata.org/entity/Q12354472,LH/59/23
http://www.wikidata.org/entity/Q12788370,19800035/1/96
http://www.wikidata.org/entity/Q12792636,19800035/1089/25141
http://www.wikidata.org/entity/Q12798407,19800035/1092/25443
http://www.wikidata.org/entity/Q12784119,19800035/1099/26066
http://www.wikidata.org/entity/Q20961805,LH/792/68
http://www.wikidata.org/entity/Q21075000,LH/2637/67
http://www.wikidata.org/entity/Q21072185,LH/664/11
http://www.wikidata.org/entity/Q21145451,19800035/178/22962
http://www.wikidata.org/entity/Q21154488,LH/1557/62
http://www.wikidata.org/entity/Q21149361,LH/2122/18
http://www.wikidata.org/entity/Q21294603,19800035/1341/55429
http://www.wikidata.org/entity/Q21283580,19800035/240/31869
http://www.wikidata.org/entity/Q21328780,19800035/40/5025
http://www.wikidata.org/entity/Q21334412,LH/1381/28
http://www.wikidata.org/entity/Q21334363,LH/2435/22
http://www.wikidata.org/entity/Q21294616,LH/560/3
http://www.wikidata.org/entity/Q21369237,LH/456/84
http://www.wikidata.org/entity/Q21340717,LH/975/27
http://www.wikidata.org/entity/Q21481022,19800035/273/36565
http://www.wikidata.org/entity/Q21492547,19800035/563/64196
http://www.wikidata.org/entity/Q21495507,LH/839/17
http://www.wikidata.org/entity/Q21554340,19800035/1472/70530
http://www.wikidata.org/entity/Q21554347,19800035/707/80636
http://www.wikidata.org/entity/Q21554354,19800035/869/2106
http://www.wikidata.org/entity/Q21554363,LH/1145/36
http://www.wikidata.org/entity/Q21554259,LH/1527/5
http://www.wikidata.org/entity/Q21547305,LH/1533/52
http://www.wikidata.org/entity/Q21502678,LH/1565/66
http://www.wikidata.org/entity/Q21511901,LH/1811/49
http://www.wikidata.org/entity/Q21554372,LH/1865/41
http://www.wikidata.org/entity/Q21522867,LH/2120/13
http://www.wikidata.org/entity/Q21554379,LH/2286/66
http://www.wikidata.org/entity/Q21554381,LH/2341/67
http://www.wikidata.org/entity/Q21535883,LH/2536/50
http://www.wikidata.org/entity/Q21557899,LH/2703/71
http://www.wikidata.org/entity/Q21557905,LH/916/7
http://www.wikidata.org/entity/Q21601982,19800035/202/26496
http://www.wikidata.org/entity/Q21612097,19800035/435/58246
http://www.wikidata.org/entity/Q21645738,LH/1579/32
http://www.wikidata.org/entity/Q21634573,LH/2218/13
http://www.wikidata.org/entity/Q21607549,LH/2426/27
http://www.wikidata.org/entity/Q21644940,LH/386/62
http://www.wikidata.org/entity/Q21598832,LH/869/1
http://www.wikidata.org/entity/Q21693184,19800035/301/40539
http://www.wikidata.org/entity/Q21697036,19800035/551/62919
http://www.wikidata.org/entity/Q21738098,LH/1422/61
http://www.wikidata.org/entity/Q21751571,LH/380/4
http://www.wikidata.org/entity/Q21697731,LH/790/23
http://www.wikidata.org/entity/Q21852771,19800035/130/16476
http://www.wikidata.org/entity/Q21849798,19800035/414/55352
http://www.wikidata.org/entity/Q21852553,LH/1103/52
http://www.wikidata.org/entity/Q21782665,LH/1281/85
http://www.wikidata.org/entity/Q21931845,19800035/257/34237
http://www.wikidata.org/entity/Q21980846,LH/1716/54
http://www.wikidata.org/entity/Q21999307,19800035/192/24964
http://www.wikidata.org/entity/Q22029691,19800035/34/4347
http://www.wikidata.org/entity/Q22003422,LH/1415/71
http://www.wikidata.org/entity/Q22210118,19800035/215/28180
http://www.wikidata.org/entity/Q22209825,19800035/58/7032
http://www.wikidata.org/entity/Q22209707,LH/209/32
http://www.wikidata.org/entity/Q22212901,LH/2521/64
http://www.wikidata.org/entity/Q22213087,LH/2629/78
http://www.wikidata.org/entity/Q22210317,LH/602/71
http://www.wikidata.org/entity/Q22266736,19800035/187/24361
http://www.wikidata.org/entity/Q22248485,LH/1103/30
http://www.wikidata.org/entity/Q22248296,LH/609/8
http://www.wikidata.org/entity/Q22338589,19800035/22/2794
http://www.wikidata.org/entity/Q22344400,LH/2627/23
http://www.wikidata.org/entity/Q22582635,19800035/1363/57692
http://www.wikidata.org/entity/Q22673225,LH/1320/1
http://www.wikidata.org/entity/Q22669859,LH/1915/31
http://www.wikidata.org/entity/Q22668364,LH/2181/3
http://www.wikidata.org/entity/Q22575641,LH/2508/71
http://www.wikidata.org/entity/Q22669839,LH/636/41
http://www.wikidata.org/entity/Q22677375,LH/291/32
http://www.wikidata.org/entity/Q22910069,LH/2341/2
http://www.wikidata.org/entity/Q22979239,19800035/1393/61013
http://www.wikidata.org/entity/Q22961540,LH/1101/45
http://www.wikidata.org/entity/Q22976229,LH/1123/6
http://www.wikidata.org/entity/Q23019145,LH/246/63
http://www.wikidata.org/entity/Q23019147,LH/246/74
http://www.wikidata.org/entity/Q22985083,LH/493/52
http://www.wikidata.org/entity/Q23002998,LH/534/5
http://www.wikidata.org/entity/Q23055057,LH/785/8
http://www.wikidata.org/entity/Q23023926,LH/924/6
http://www.wikidata.org/entity/Q23307890,LH/2269/96
http://www.wikidata.org/entity/Q23498064,19800035/739/83931
http://www.wikidata.org/entity/Q23498252,LH/2699/44
http://www.wikidata.org/entity/Q23503310,LH/763/7
http://www.wikidata.org/entity/Q23657238,LH/2366/77
http://www.wikidata.org/entity/Q23641277,LH/41/71
http://www.wikidata.org/entity/Q23592430,LH/814/60
http://www.wikidata.org/entity/Q23695818,19800035/1177/36270
http://www.wikidata.org/entity/Q23765781,19800035/124/15690
http://www.wikidata.org/entity/Q23765918,19800035/1338/55050
http://www.wikidata.org/entity/Q23765941,LH/2353/18
http://www.wikidata.org/entity/Q23709835,LH/278/42
http://www.wikidata.org/entity/Q23719024,LH/303/89
http://www.wikidata.org/entity/Q23891031,LH/184/14
http://www.wikidata.org/entity/Q23825104,LH/213/2
http://www.wikidata.org/entity/Q23810934,LH/2341/70
http://www.wikidata.org/entity/Q23891281,LH/342/15
http://www.wikidata.org/entity/Q23956944,19800035/165/21197
http://www.wikidata.org/entity/Q23901681,LH/2070/67
http://www.wikidata.org/entity/Q523464,LH/2763/3
http://www.wikidata.org/entity/Q544548,LH/717/23
http://www.wikidata.org/entity/Q572256,19800035/1381/59505
http://www.wikidata.org/entity/Q553773,19800035/320/43185
http://www.wikidata.org/entity/Q557388,C/0/61
http://www.wikidata.org/entity/Q573715,LH/1147/16
http://www.wikidata.org/entity/Q559676,LH/1550/53
http://www.wikidata.org/entity/Q577418,LH/2661/29
http://www.wikidata.org/entity/Q569420,LH/2758/26
http://www.wikidata.org/entity/Q559656,LH/306/6
http://www.wikidata.org/entity/Q586570,19800035/21/2617
http://www.wikidata.org/entity/Q610202,19800035/63/7760
http://www.wikidata.org/entity/Q600826,LH/1115/15
http://www.wikidata.org/entity/Q610921,LH/1134/37
http://www.wikidata.org/entity/Q585350,LH/213/59
http://www.wikidata.org/entity/Q586038,LH/807/21
http://www.wikidata.org/entity/Q587417,LH/911/25
http://www.wikidata.org/entity/Q633498,LH/1020/58
http://www.wikidata.org/entity/Q617539,LH/2197/83
http://www.wikidata.org/entity/Q613169,LH/2718/41
http://www.wikidata.org/entity/Q635494,LH/2746/48
http://www.wikidata.org/entity/Q620256,LH/277/59
http://www.wikidata.org/entity/Q633498,LH/2784/153
http://www.wikidata.org/entity/Q618902,LH/304/17
http://www.wikidata.org/entity/Q635972,LH/854/28
http://www.wikidata.org/entity/Q665818,LH/1282/48
http://www.wikidata.org/entity/Q666551,LH/143/8
http://www.wikidata.org/entity/Q654335,LH/2581/4
http://www.wikidata.org/entity/Q661251,LH/657/1
http://www.wikidata.org/entity/Q669516,LH/2259/19
http://www.wikidata.org/entity/Q674624,19800035/1375/58899
http://www.wikidata.org/entity/Q692757,19800035/140/17790
http://www.wikidata.org/entity/Q670793,LH/2794/19
http://www.wikidata.org/entity/Q675249,LH/886/21
http://www.wikidata.org/entity/Q675579,LH/981/11
http://www.wikidata.org/entity/Q727341,LH/1247/9
http://www.wikidata.org/entity/Q704264,LH/1327/5
http://www.wikidata.org/entity/Q714341,LH/1336/6
http://www.wikidata.org/entity/Q725943,LH/1584/46
http://www.wikidata.org/entity/Q723010,LH/1725/15
http://www.wikidata.org/entity/Q725445,LH/245/52
http://www.wikidata.org/entity/Q704218,LH/2481/17
http://www.wikidata.org/entity/Q710901,LH/258/74
http://www.wikidata.org/entity/Q706123,LH/413/15
http://www.wikidata.org/entity/Q722268,LH/589/23
http://www.wikidata.org/entity/Q705174,LH/643/48
http://www.wikidata.org/entity/Q712502,LH/667/59
http://www.wikidata.org/entity/Q708846,LH/850/7
http://www.wikidata.org/entity/Q703990,LH/873/2
http://www.wikidata.org/entity/Q706789,LH/906/54
http://www.wikidata.org/entity/Q731430,19800035/230/30487
http://www.wikidata.org/entity/Q732569,19800035/334/44951
http://www.wikidata.org/entity/Q743493,LH/1673/22
http://www.wikidata.org/entity/Q739339,LH/1765/20
http://www.wikidata.org/entity/Q745986,LH/238/66
http://www.wikidata.org/entity/Q787301,19800035/245/32539
http://www.wikidata.org/entity/Q768080,19800035/298/40041
http://www.wikidata.org/entity/Q767534,LH/172/7
http://www.wikidata.org/entity/Q766801,LH/1831/29
http://www.wikidata.org/entity/Q768127,LH/2316/45
http://www.wikidata.org/entity/Q786940,LH/2522/74
http://www.wikidata.org/entity/Q766293,LH/530/34
http://www.wikidata.org/entity/Q777477,LH/621/44
http://www.wikidata.org/entity/Q774040,LH/676/65
http://www.wikidata.org/entity/Q817417,19800035/280/37471
http://www.wikidata.org/entity/Q821481,19800035/611/68972
http://www.wikidata.org/entity/Q818117,LH/1014/22
http://www.wikidata.org/entity/Q861595,19800035/294/39587
http://www.wikidata.org/entity/Q845549,19800035/295/39704
http://www.wikidata.org/entity/Q848304,LH/1493/30
http://www.wikidata.org/entity/Q907119,LH/1313/47
http://www.wikidata.org/entity/Q900146,LH/1463/29
http://www.wikidata.org/entity/Q897171,LH/1791/64
http://www.wikidata.org/entity/Q932706,19800035/0032/4052
http://www.wikidata.org/entity/Q940480,19800035/5/527
http://www.wikidata.org/entity/Q925590,19800035/737/83686
http://www.wikidata.org/entity/Q948338,LH/1089/16
http://www.wikidata.org/entity/Q948837,LH/1131/7
http://www.wikidata.org/entity/Q925404,LH/2413/30
http://www.wikidata.org/entity/Q931339,LH/362/18
http://www.wikidata.org/entity/Q937846,LH/457/34
http://www.wikidata.org/entity/Q941565,LH/667/84
http://www.wikidata.org/entity/Q963302,19800035/1125/28967
http://www.wikidata.org/entity/Q966745,19800035/1280/47598
http://www.wikidata.org/entity/Q968715,19800035/1331/54326
http://www.wikidata.org/entity/Q980896,19800035/575/65373
http://www.wikidata.org/entity/Q956253,LH/1264/55
http://www.wikidata.org/entity/Q968153,LH/1919/80
http://www.wikidata.org/entity/Q969714,LH/2095/24
http://www.wikidata.org/entity/Q951329,LH/2239/47
http://www.wikidata.org/entity/Q960669,LH/2655/3
http://www.wikidata.org/entity/Q955547,LH/367/36
http://www.wikidata.org/entity/Q967442,LH/670/45
http://www.wikidata.org/entity/Q979605,LH/675/5
http://www.wikidata.org/entity/Q968500,LH/694/4
http://www.wikidata.org/entity/Q966894,LH/95/80
http://www.wikidata.org/entity/Q977953,LH/979/44
http://www.wikidata.org/entity/Q964160,LH/987/83
http://www.wikidata.org/entity/Q984602,19800035/249/33220
http://www.wikidata.org/entity/Q981891,LH/1508/35
http://www.wikidata.org/entity/Q55836910,LH/1581/1
http://www.wikidata.org/entity/Q55870847,LH/338/13
http://www.wikidata.org/entity/Q55836907,LH/476/55
http://www.wikidata.org/entity/Q55884845,LH/748/3
http://www.wikidata.org/entity/Q55855355,LH/78/24
http://www.wikidata.org/entity/Q55964573,19800035/242/32167
http://www.wikidata.org/entity/Q56033290,19800035/183/23730
http://www.wikidata.org/entity/Q56073534,LH/1338/12
http://www.wikidata.org/entity/Q56009840,LH/1442/50
http://www.wikidata.org/entity/Q56071478,LH/575/89
http://www.wikidata.org/entity/Q56096724,19800035/447/59780
http://www.wikidata.org/entity/Q56120231,LH/2021/24
http://www.wikidata.org/entity/Q56120436,LH/2645/25
http://www.wikidata.org/entity/Q56221396,LH/2224/17
http://www.wikidata.org/entity/Q56411825,LH/1135/15
http://www.wikidata.org/entity/Q56433635,LH/1612/45
http://www.wikidata.org/entity/Q56424693,LH/2405/32
http://www.wikidata.org/entity/Q56418239,LH/378/24
http://www.wikidata.org/entity/Q56425603,LH/901/31
http://www.wikidata.org/entity/Q56422290,LH/990/59
http://www.wikidata.org/entity/Q56526275,19800035/361/48498
http://www.wikidata.org/entity/Q56649184,19800035/345/46456
http://www.wikidata.org/entity/Q56640701,LH/1645/34
http://www.wikidata.org/entity/Q56708937,LH/454/37
http://www.wikidata.org/entity/Q56872374,19800035/958/11292
http://www.wikidata.org/entity/Q56816569,LH/2126/45
http://www.wikidata.org/entity/Q56816560,LH/565/74
http://www.wikidata.org/entity/Q56875582,LH/960/25
http://www.wikidata.org/entity/Q56928636,19800035/1009/16553
http://www.wikidata.org/entity/Q56928498,LH/1247/2
http://www.wikidata.org/entity/Q56928448,LH/1961/20
http://www.wikidata.org/entity/Q56928155,LH/2318/2
http://www.wikidata.org/entity/Q56992785,LH/1961/27
http://www.wikidata.org/entity/Q57202451,19800035/1040/19982
http://www.wikidata.org/entity/Q57201758,19800035/1417/63751
http://www.wikidata.org/entity/Q57202071,19800035/1453/68024Ter
http://www.wikidata.org/entity/Q57202525,19800035/378/50722
http://www.wikidata.org/entity/Q57202602,19800035/899/5147
http://www.wikidata.org/entity/Q57202669,19800035/928/8175
http://www.wikidata.org/entity/Q57202014,19800035/992/14823
http://www.wikidata.org/entity/Q57246131,19800035/1307/51127
http://www.wikidata.org/entity/Q57245803,19800035/1335/54809
http://www.wikidata.org/entity/Q57246424,19800035/1381/59498
http://www.wikidata.org/entity/Q57246338,19800035/1383/59704
http://www.wikidata.org/entity/Q57245710,19800035/224/29604
http://www.wikidata.org/entity/Q57246423,19800035/292/39221
http://www.wikidata.org/entity/Q57245845,19800035/730/82928
http://www.wikidata.org/entity/Q57246026,LH/1067/54
http://www.wikidata.org/entity/Q57245761,LH/1114/10
http://www.wikidata.org/entity/Q57245745,LH/1121/40
http://www.wikidata.org/entity/Q57245725,LH/1124/38
http://www.wikidata.org/entity/Q57241867,LH/1486/81
http://www.wikidata.org/entity/Q57273014,LH/604/53
