departement,ville,coordonnesgroup
arrondissement de Sarlat-la-Canéda,Sarlat-la-Canéda,Point(1.216666666 44.89)
arrondissement de Nantes,Port-Saint-Père,Point(-1.748333333 47.133055555)
arrondissement de Besançon,Pointvillers,Point(5.901388888 47.063055555)
arrondissement de Besançon,Pouilley-Français,Point(5.844444444 47.207222222)
arrondissement de Besançon,Roche-lez-Beaupré,Point(6.114166666 47.276111111)
arrondissement de Besançon,Rurey,Point(6.009166666 47.096388888)
arrondissement de Besançon,Villers-Buzon,Point(5.851666666 47.2275)
arrondissement de Fontainebleau,Thomery,Point(2.786111111 48.408333333)
arrondissement de Bayeux,Sainte-Marguerite-d'Elle,Point(-1.021388888 49.207222222)
arrondissement de Nice,Touët-sur-Var,Point(7.006388888 43.9475)
canton de La Fère,Versigny,Point(3.435277777 49.6525)
Alpes-Maritimes,Roquebillière,Point(7.306944444 44.011111111)
canton de Guéret-Nord,Saint-Fiel,Point(1.895277777 46.213333333)
communauté de communes de Gâtine et Choisilles,Saint-Roch,Point(0.579166666 47.445277777)
canton d'Illzach,Sausheim,Point(7.373055555 47.786666666)
canton de Lunéville-Nord,Serres,Point(6.4625 48.69)
arrondissement d'Avranches,Sourdeval,Point(-0.920833333 48.723333333)
Pas-de-Calais,Sailly-sur-la-Lys,Point(2.770277777 50.657777777)
arrondissement de Brioude,Saint-Christophe-d'Allier,Point(3.704444444 44.855555555)
canton de Nivillers,Troissereux,Point(2.042777777 49.48)
canton d'Étrépagny,Saussay-la-Campagne,Point(1.512777777 49.316388888)
canton d'Étrépagny,Villers-en-Vexin,Point(1.588611111 49.250277777)
arrondissement de Beaune,Saint-Bernard,Point(5.016666666 47.157222222)
canton de Beaumont-Hague,Tonneville,Point(-1.716111111 49.643888888)
canton de Bernay-Ouest,Saint-Victor-de-Chrétienville,Point(0.516944444 49.073611111)
arrondissement de Grenoble,Roybon,Point(5.244166666 45.258611111)
arrondissement de Grenoble,Sainte-Marie-du-Mont,Point(5.945555555 45.406111111)
canton du Buisson-de-Cadouin,Pontours,Point(0.762222222 44.836388888)
Indre-et-Loire,Semblançay,Point(0.580277777 47.498888888)
communauté de communes du Vimeu,Quesnoy-le-Montant,Point(1.6875 50.109166666)
Loire-Atlantique,Saint-Herblain,Point(-1.651111111 47.211388888)
canton de Routot,Rougemontiers,Point(0.720833333 49.358611111)
canton de Saint-Ambroix,Saint-Ambroix,Point(4.198055555 44.260555555)
canton de Damville,Sylvains-les-Moulins,Point(1.089722222 48.919166666)
canton de Sains-en-Gohelle,Servins,Point(2.637777777 50.408611111)
arrondissement de Mont-de-Marsan,Saint-Julien-d'Armagnac,Point(-0.129444444 43.983055555)
Rhône,Quincié-en-Beaujolais,Point(4.616388888 46.118888888)
Savoie,Saint-Cassin,Point(5.894166666 45.538055555)
Savoie,Villard-Léger,Point(6.178888888 45.51)
Savoie,Villard-Sallet,Point(6.138333333 45.485277777)
canton de Lasalle,Sainte-Croix-de-Caderle,Point(3.865 44.07)
arrondissement de Mont-de-Marsan,Sorbets,Point(-0.329444444 43.635277777)
arrondissement de Mont-de-Marsan,Vert,Point(-0.580277777 44.090277777)
canton de Dannemarie,Traubach-le-Haut,Point(7.091388888 47.67)
arrondissement de Caen,Ranville,Point(-0.2575 49.231111111)
arrondissement de Lisieux,Ranville,Point(-0.2575 49.231111111)
Soueix-Rogalle,Rogalle,Point(1.191666666 42.889166666)
arrondissement de Dieppe,Sommesnil,Point(0.672777777 49.711388888)
canton de Vitteaux,Villeberny,Point(4.599166666 47.437222222)
Jura,Plaisance,Point(5.939722222 46.777222222)
arrondissement d'Angoulême,Sers,Point(0.322777777 45.597222222)
Charente-Maritime,Saint-Fort,Point(-0.72117 45.46088) | Point(-0.720833333 45.460555555)
arrondissement de Fontainebleau,Samois-sur-Seine,Point(2.75 48.452222222)
arrondissement de Nice,Saint-Antonin,Point(6.98 43.910555555)
arrondissement de Pontoise,Saint-Leu-la-Forêt,Point(2.246388888 49.016944444)
arrondissement de Mortagne-au-Perche,Villiers-sous-Mortagne,Point(0.593055555 48.538611111)
arrondissement des Sables-d'Olonne,Saint-Urbain,Point(-2.008888888 46.875833333)
arrondissement des Sables-d'Olonne,Saint-Vincent-sur-Jard,Point(-1.548055555 46.414722222)
canton de Charly-sur-Marne,Vendières,Point(3.446944444 48.870833333)
canton de Ville-en-Tardenois,Sacy,Point(3.948333333 49.197222222)
Seine-et-Marne,Rupéreux,Point(3.331944444 48.635833333)
Seine-et-Marne,Saint-Loup-de-Naud,Point(3.223055555 48.533333333)
Seine-et-Marne,Varreddes,Point(2.929166666 49.002777777)
Seine-et-Marne,Villenoy,Point(2.861388888 48.941111111)
Seine-et-Marne,Voulangis,Point(2.896666666 48.851666666)
arrondissement de Colmar,Sundhoffen,Point(7.413611111 48.043333333)
Haut-Rhin,Rosenau,Point(7.535833333 47.637222222)
Loir-et-Cher,Saint-Julien-de-Chédon,Point(1.202777777 47.3275)
arrondissement d'Agen,Saint-Jean-de-Thurac,Point(0.743055555 44.153888888)
arrondissement d'Ussel,Saint-Merd-de-Lapleau,Point(2.081666666 45.256944444)
arrondissement d'Avesnes-sur-Helpe,Solrinnes,Point(4.073888888 50.206111111)
arrondissement de Dunkerque,Quaëdypre,Point(2.454444444 50.935555555)
arrondissement de Dax,Saint-Yaguen,Point(-0.742222222 43.889166666)
arrondissement de Calvi,Vallica,Point(9.051388888 42.521111111)
arrondissement de Tulle,Saint-Merd-de-Lapleau,Point(2.081666666 45.256944444)
arrondissement de Tulle,Servières-le-Château,Point(2.025 45.130277777)
arrondissement de Castelsarrasin,Puygaillard-de-Lomagne,Point(0.896944444 43.968055555)
arrondissement de Castelsarrasin,Saint-Paul-d'Espis,Point(0.968888888 44.143888888)
canton de Mimizan,Saint-Paul-en-Born,Point(-1.1525 44.224166666)
canton de Saint-Chaptes,Sauzet,Point(4.210555555 43.961388888)
canton de Chabanais,Suris,Point(0.637222222 45.849444444)
communauté urbaine de Lyon,Saint-Germain-au-Mont-d'Or,Point(4.801944444 45.881666666)
arrondissement de Dax,Tartas,Point(-0.808611111 43.8325)
arrondissement de Nantua,Saint-Germain-de-Joux,Point(5.738333333 46.177777777)
arrondissement de Nantua,Saint-Martin-du-Frêne,Point(5.5525 46.138888888)
arrondissement de Fontainebleau,Tousson,Point(2.458333333 48.346944444)
arrondissement de Besançon,Roset-Fluans,Point(5.825833333 47.163333333)
canton de Dreux-Sud,Tréon,Point(1.324722222 48.676111111)
canton de Soulaines-Dhuys,Saulcy,Point(4.833611111 48.278055555)
Loir-et-Cher,Prunay-Cassereau,Point(0.921111111 47.695277777)
Loir-et-Cher,Rilly,Point(1.134722222 47.465833333)
Loir-et-Cher,Rilly-sur-Loire,Point(1.134722222 47.465833333)
Loir-et-Cher,Saint-Rimay,Point(0.9225 47.7625)
Loir-et-Cher,Villerbon,Point(1.371666666 47.662222222)
Loir-et-Cher,Saint-Laurent-des-Eaux,Point(1.6 47.71666667)
canton de Villefranche-de-Lonchat,Saint-Géraud-de-Corps,Point(0.226388888 44.951944444)
Seine-Maritime,Sainte-Adresse,Point(0.083333333 49.506388888)
canton de Tence,Saint-Jeures,Point(4.205 45.096111111)
Sarthe,Saint-Ulphace,Point(0.816388888 48.158333333)
Sarthe,Sainte-Cérotte,Point(0.6875 47.900555555)
Sarthe,Tassillé,Point(-0.093333333 47.992777777)
Charente,Saint-Front,Point(0.289166666 45.893888888)
canton de Saint-Jeoire,Viuz-en-Sallaz,Point(6.410277777 46.1475)
Savoie,Vions,Point(5.806944444 45.824444444)
communauté urbaine de Lyon,Rochetaillée,Point(4.835277777 45.841944444)
canton de Crémieu,Saint-Romain-de-Jalionas,Point(5.22 45.753055555)
arrondissement de Sens,Theil,Point(3.429444444 48.167777777)
arrondissement de Grenoble,Saint-Honoré,Point(5.806666666 44.954444444)
arrondissement d'Ussel,Saint-Rémy,Point(2.271666666 45.655833333)
arrondissement de Clermont-Ferrand,Saint-Dier-d'Auvergne,Point(3.4825 45.675833333)
arrondissement de Clermont-Ferrand,Saint-Jean-des-Ollières,Point(3.435555555 45.644722222)
arrondissement de Clermont-Ferrand,Sallèdes,Point(3.329166666 45.650555555)
canton de Bligny-sur-Ouche,Veuvey-sur-Ouche,Point(4.715555555 47.184722222)
canton de Nolay,Thury,Point(4.524166666 47.033611111)
arrondissement de Fougères,Poilley,Point(-1.2625 48.465555555)
arrondissement de Grenoble,Renage,Point(5.485277777 45.333333333)
arrondissement de Grenoble,Saint-Pierre-de-Mésage,Point(5.764444444 45.051944444)
canton de Ducey,Précey,Point(-1.3775 48.6075)
Deux-Sèvres,Saint-Médard,Point(-0.278611111 46.212777777)
Aisne,Pont-à-Bucy,Point(3.485678 49.690036)
Jura,Verges,Point(5.682777777 46.653333333)
arrondissement de Montbard,Villaines-les-Prévôtes,Point(4.306388888 47.554166666)
arrondissement de Chambéry,Thoiry,Point(6.029166666 45.591111111)
canton de Saint-Gervais-les-Trois-Clochers,Usseau,Point(0.508611111 46.876111111)
arrondissement de Montbard,Quincerot,Point(4.266666666 47.611388888)
canton de Saint-Paul-Trois-Châteaux,Suze-la-Rousse,Point(4.842222222 44.288055555)
arrondissement de Villefranche-sur-Saône,Pomeys,Point(4.443888888 45.649722222)
arrondissement de Villefranche-sur-Saône,Saint-Bonnet-des-Bruyères,Point(4.47 46.270833333)
arrondissement d'Istres,Rognac,Point(5.232222222 43.487777777)
arrondissement de Sarcelles,Roissy-en-France,Point(2.518055555 49.004166666)
arrondissement de Sarcelles,Sarcelles,Point(2.378055555 48.997222222)
arrondissement de Tournon-sur-Rhône,Tournon-sur-Rhône,Point(4.832777777 45.067222222)
communauté urbaine de Lyon,Saint-Genis-les-Ollières,Point(4.726388888 45.757222222)
canton de Carrouges,Saint-Sauveur-de-Carrouges,Point(-0.107222222 48.585833333)
canton de Courtomer,Sainte-Scolasse-sur-Sarthe,Point(0.392222222 48.5775)
canton de Pontailler-sur-Saône,Saint-Sauveur,Point(5.414166666 47.358055555)
Seine-et-Marne,Réau,Point(2.623611111 48.610555555)
Seine-et-Marne,Signy-Signets,Point(3.066944444 48.927777777)
Seine-et-Marne,Villeneuve-Saint-Denis,Point(2.793055555 48.815555555)
Seine-et-Marne,Villiers-en-Bière,Point(2.599444444 48.494166666)
arrondissement de Bar-le-Duc,Sommeilles,Point(4.9525 48.9025)
arrondissement de Bar-le-Duc,Tronville,Point(5.278333333 48.720277777)
Puy-de-Dôme,Saint-Victor-Montvianeix,Point(3.603888888 45.94)
Côte-d'Or,Prâlon,Point(4.775277777 47.31)
Côte-d'Or,Sainte-Marie-sur-Ouche,Point(4.797222222 47.286944444)
Rhône,Ternay,Point(4.810555555 45.602222222)
Pas-de-Calais,Pressy,Point(2.396111111 50.475277777)
Pas-de-Calais,Sainte-Austreberthe,Point(2.045 50.365277777)
canton de Peyriac-Minervois,Trausse,Point(2.561666666 43.311944444)
canton de Rivesaltes,Vingrau,Point(2.778333333 42.848055555)
canton de Balleroy,Planquery,Point(-0.838611111 49.155555555)
canton de Sabres,Trensacq,Point(-0.752222222 44.213888888)
canton de Chantelle,Saint-Germain-de-Salles,Point(3.213611111 46.179166666)
canton de Villefranche-de-Lonchat,Saint-Martin-de-Gurçon,Point(0.106944444 44.9525)
arrondissement de Châteaubriant-Ancenis,Vay,Point(-1.701111111 47.554722222)
Charente,Rivières,Point(0.361944444 45.752777777)
Charente,Vars,Point(0.123888888 45.762222222)
Ariège,Sainte-Suzanne,Point(1.386666666 43.210277777)
arrondissement de Grenoble,Saint-Jean-d'Hérans,Point(5.760833333 44.853333333)
arrondissement de Grenoble,Saint-Paul-lès-Monestier,Point(5.627777777 44.929444444)
arrondissement de Grenoble,Susville,Point(5.780277777 44.915833333)
arrondissement de Grenoble,Villard-Reymond,Point(6.018333333 45.033888888)
Charente-Maritime,Saint-Martin-de-Ré,Point(-1.367222222 46.203055555)
Côte-d'Or,Toutry,Point(4.121666666 47.500833333)
Côte-d'Or,Vic-de-Chassenay,Point(4.265833333 47.473055555)
arrondissement de Castelsarrasin,Sauveterre,Point(1.271666666 44.265833333)
arrondissement de Metz-Campagne,Sainte-Barbe,Point(6.301666666 49.158888888)
Indre-et-Loire,Tours,Point(0.688333333 47.392777777)
arrondissement de Villefranche-sur-Saône,Pouilly-le-Monial,Point(4.646666666 45.957222222)
arrondissement de Dieppe,Vassonville,Point(1.092777777 49.694722222)
arrondissement de Dieppe,Veulettes-sur-Mer,Point(0.596111111 49.847222222)
arrondissement du Blanc,Roussines,Point(1.389444444 46.468611111)
Pas-de-Calais,Rombly,Point(2.389166666 50.598888888)
canton de Monthois,Saint-Morel,Point(4.694166666 49.3375)
canton de Grostenquin,Viller,Point(6.646388888 48.985)
arrondissement de Châlons-en-Champagne,Saint-Pierre,Point(4.244166666 48.946666666)
canton de Saint-Simon,Villers-Saint-Christophe,Point(3.093055555 49.779444444)
Cantal,Saint-Mary-le-Plain,Point(3.161666666 45.186666666)
Cantal,Ségur-les-Villas,Point(2.8175 45.225555555)
arrondissement de Nantua,Samognat,Point(5.576111111 46.257777777)
arrondissement de Nantua,Varambon,Point(5.316388888 46.040277777)
canton de Levens,Saint-Martin-du-Var,Point(7.192222222 43.822222222)
Hérault,Pouzols,Point(3.512777777 43.618333333)
Ariège,Péreille,Point(1.826388888 42.921666666)
Jura,Saint-Pierre,Point(5.918888888 46.568055555)
Hérault,Sérignan,Point(3.2775 43.28)
arrondissement de Dax,Saint-Vincent-de-Tyrosse,Point(-1.304166666 43.661111111)
canton de Figeac-Est,Prendeignes,Point(2.089166666 44.6975)
Avrigney-Virey,Virey,Point(5.753888888 47.346944444)
Puy-de-Dôme,Saint-Saturnin,Point(3.092222222 45.659444444)
canton de Fresnay-sur-Sarthe,Saint-Léonard-des-Bois,Point(-0.078055555 48.352222222)
canton d'Ardes,Rentières,Point(3.098611111 45.416666666)
canton d'Aurignac,Samouillan,Point(0.945277777 43.263611111)
arrondissement de Dieppe,Tôtes,Point(1.046944444 49.678611111)
arrondissement de Montbard,Saint-Didier,Point(4.183055555 47.33) | Point(4.183611111 47.330555555)
canton d'Oulchy-le-Château,Vierzy,Point(3.285277777 49.29)
Seine-Maritime,Villy-le-Bas,Point(1.450277777 49.9425)
Centre Morbihan Communauté,Saint-Barthélemy,Point(-3.045277777 47.925833333)
canton de Saint-Jean-en-Royans,Saint-Thomas-en-Royans,Point(5.294444444 45.049166666)
arrondissement de Pontoise,Theuville,Point(2.071944444 49.154166666)
Ardèche,Rocher,Point(4.285 44.576944444)
Pas-de-Calais,Saint-Omer,Point(2.260833333 50.748333333)
Pas-de-Calais,Teneur,Point(2.218611111 50.451111111)
arrondissement de Fougères,Vendel,Point(-1.311388888 48.299166666)
Charente,Saint-Simeux,Point(-0.026111111 45.627777777)
canton de Langon,Toulenne,Point(-0.262777777 44.558055555)
arrondissement de Fontainebleau,Villemer,Point(2.825277777 48.301111111)
arrondissement de Sarcelles,Saint-Martin-du-Tertre,Point(2.345555555 49.106666666)
arrondissement de Bayeux,Saonnet,Point(-0.879166666 49.273055555)
arrondissement du Blanc,Rosnay,Point(1.214444444 46.701111111)
Côte-d'Or,Saint-Andeux,Point(4.098888888 47.400277777)
Côte-d'Or,Thoste,Point(4.225833333 47.436388888)
canton de Ville-en-Tardenois,Rosnay,Point(3.860833333 49.253611111)
canton de Maubourguet,Vidouze,Point(-0.048888888 43.443888888)
canton de Lembeye,Séméacq-Blachon,Point(-0.111944444 43.499722222)
arrondissement de Thann,Thann,Point(7.104444444 47.806666666)
Rhône,Ternand,Point(4.534722222 45.944722222)
Yonne,Plaisance,Point(3.292777777 48.217777777)
arrondissement de Dax,Saint-Laurent,Point(-1.268055555 43.532777777)
arrondissement de Saint-Gaudens,Saint-Laurent,Point(0.798888888 43.325555555)
arrondissement de Foix,Ségura,Point(1.691111111 43.036666666)
arrondissement de Dieppe,Saint-Jacques-d'Aliermont,Point(1.258055555 49.848611111)
arrondissement de Dieppe,Saint-Pierre-Bénouville,Point(0.970833333 49.740555555)
arrondissement de Dieppe,Thiouville,Point(0.618888888 49.693611111)
arrondissement de Vannes,Plaudren,Point(-2.6925 47.778888888)
arrondissement de Vannes,Plescop,Point(-2.806111111 47.698888888)
arrondissement de Vannes,Réminiac,Point(-2.235555555 47.861111111)
arrondissement de Vannes,Saint-Abraham,Point(-2.409722222 47.855833333)
arrondissement de Vannes,Saint-Jacut-les-Pins,Point(-2.215277777 47.685277777)
canton de Lencloître,Scorbé-Clairvaux,Point(0.413055555 46.812777777)
canton de Roanne-Sud,Roanne,Point(4.068055555 46.036111111)
canton de Saint-Julien-du-Sault,Saint-Julien-du-Sault,Point(3.295 48.031944444)
canton d'Heuchin,Pressy,Point(2.396111111 50.475277777)
Corrèze,Saint-Fréjoux,Point(2.372777777 45.546111111)
Corrèze,Saint-Pardoux-le-Vieux,Point(2.276111111 45.605555555)
Corrèze,Saint-Victour,Point(2.380277777 45.464444444)
Corrèze,Seilhac,Point(1.713611111 45.366944444)
Corrèze,Sexcles,Point(2.008055555 45.046944444)
Rhône,Valsonne,Point(4.429722222 45.946388888)
arrondissement de Nantes,Saint-Hilaire-de-Clisson,Point(-1.309444444 47.062222222) | Point(-1.30778 47.06222)
arrondissement de Nantes,Saint-Lumine-de-Clisson,Point(-1.336944444 47.083611111)
canton de Caumont-l'Éventé,Saint-Germain-d'Ectot,Point(-0.717777777 49.123333333)
arrondissement de Brioude,Pinols,Point(3.413611111 45.051666666)
canton de Romans-sur-Isère-1,Romans-sur-Isère,Point(5.050833333 45.045555555)
canton de Dreux-Sud,Vernouillet,Point(1.360555555 48.720833333)
arrondissement de Fontainebleau,Saint-Pierre-lès-Nemours,Point(2.679722222 48.265277777)
arrondissement de Tournon-sur-Rhône,Saint-Andéol-de-Fourchades,Point(4.298888888 44.848611111)
canton de Saint-Ambroix,Saint-Florent,Point(4.111388888 44.242222222)
canton de Saint-Ambroix,Saint-Florent-sur-Auzonnet,Point(4.111388888 44.242222222)
Savoie,Saint-Michel-de-Maurienne,Point(6.473611111 45.218333333)
Saône-et-Loire,Saint-Martin-la-Patrouille,Point(4.548333333 46.5825)
Fougères Agglomération,Saint-Christophe-de-Valains,Point(-1.447222222 48.342777777)
arrondissement de Nérac,Sos,Point(0.140277777 44.0425)
arrondissement de Clermont-Ferrand,Saint-Flour,Point(3.504166666 45.709166666)
canton de Saint-Laurent-du-Maroni,Saint-Laurent-du-Maroni,Point(-54.028888888 5.503888888)
Bas-Rhin,Russ,Point(7.258611111 48.495277777)
Charente-Maritime,Tanzac,Point(-0.627777777 45.564166666)
Cantal,Saint-Projet-de-Salers,Point(2.526666666 45.085555555)
canton de Nesle,Saint-Christ-Briost,Point(2.929722222 49.853888888)
arrondissement d'Ussel,Port-Dieu,Point(2.496388888 45.543333333)
arrondissement de Bayeux,Sept-Vents,Point(-0.820277777 49.075833333)
arrondissement de Tournon-sur-Rhône,Soyons,Point(4.850277777 44.889166666)
arrondissement de Villefranche-sur-Saône,Taluyers,Point(4.721944444 45.639722222)
arrondissement de Vannes,Theix,Point(-2.655833333 47.629166666)
canton de Vailly-sur-Sauldre,Sury-ès-Bois,Point(2.704444444 47.464722222)
arrondissement de Commercy,Thillombois,Point(5.4 48.956666666)
arrondissement de Dunkerque,Thiennes,Point(2.466944444 50.651666666)
Puy-de-Dôme,Saint-Floret,Point(3.106944444 45.551111111)
canton de Pouilly-en-Auxois,Pouilly,Point(4.555833333 47.262777777)
Hérault,Portiragnes,Point(3.335833333 43.304444444)
communauté de communes de la Dombes,Saint-Marcel,Point(4.987222222 45.948611111)
Maine-et-Loire,Saumur,Point(-0.078055555 47.259166666)
arrondissement de Dieppe,Saint-Crespin,Point(1.111388888 49.782777777)
arrondissement de Dieppe,Sainte-Marguerite,Point(0.947222222 49.907222222)
arrondissement de Vannes,Saint-Gildas,Point(-2.838055555 47.5)
arrondissement de Vannes,Saint-Jacut,Point(-2.215277777 47.685277777)
Loire-Atlantique,Sainte-Marie,Point(-2.1319 47.1128)
Seine-et-Marne,Sancy,Point(2.959166666 48.886388888)
Yonne,Serrigny,Point(3.913888888 47.835277777)
Yonne,Thury,Point(3.294444444 47.586388888)
Yonne,Viviers,Point(3.921111111 47.803333333)
Saône-et-Loire,Saint-Gengoux-de-Scissé,Point(4.775555555 46.464722222)
Saône-et-Loire,Saint-Jean-de-Vaux,Point(4.7 46.808333333)
Saône-et-Loire,Uxeau,Point(4.024166666 46.662777777)
Saône-et-Loire,Verzé,Point(4.735 46.377222222)
Saône-et-Loire,Volesvres,Point(4.159722222 46.471666666)
canton de Bray-sur-Somme,Treux,Point(2.591388888 49.957777777)
arrondissement de Clermont-Ferrand,Saint-Bonnet-près-Orcival,Point(2.859722222 45.706944444)
arrondissement d'Ussel,Saint-Pantaléon-de-Lapleau,Point(2.204722222 45.323055555)
canton de Beaumont-Hague,Saint-Germain-des-Vaux,Point(-1.92 49.711944444)
