leonoreid,bnfids,uribnf
19800035/1260/45340,125395594,https://data.bnf.fr/ark:/12148/cb125395594
19800035/897/4946,124254852,https://data.bnf.fr/ark:/12148/cb124254852
LH/92/21,13474463p,https://data.bnf.fr/ark:/12148/cb13474463p
LH/2235/7,10662792b,https://data.bnf.fr/ark:/12148/cb10662792b
LH/577/29,10390348c,https://data.bnf.fr/ark:/12148/cb10390348c
LH/323/22,14846852t,https://data.bnf.fr/ark:/12148/cb14846852t
LH/1668/59,10604964w,https://data.bnf.fr/ark:/12148/cb10604964w
LH/1617/43,105048993,https://data.bnf.fr/ark:/12148/cb105048993
19800035/4/402,15290536f,https://data.bnf.fr/ark:/12148/cb15290536f
LH/116/31,17324312v,https://data.bnf.fr/ark:/12148/cb17324312v
LH/1477/71,124948992,https://data.bnf.fr/ark:/12148/cb124948992
LH/2742/82,12951638m,https://data.bnf.fr/ark:/12148/cb12951638m
LH/359/21,11330653p,https://data.bnf.fr/ark:/12148/cb11330653p
LH/836/47,124942595,https://data.bnf.fr/ark:/12148/cb124942595
LH/29/84,162965152,https://data.bnf.fr/ark:/12148/cb162965152
LH/698/40,15985906t,https://data.bnf.fr/ark:/12148/cb15985906t
LH/586/42,12447869t,https://data.bnf.fr/ark:/12148/cb12447869t
LH/592/4,12554776g,https://data.bnf.fr/ark:/12148/cb12554776g
LH/78/49,16524028m,https://data.bnf.fr/ark:/12148/cb16524028m
LH/48/69,10648975b,https://data.bnf.fr/ark:/12148/cb10648975b
LH/902/45,131711957,https://data.bnf.fr/ark:/12148/cb131711957
LH/430/41,106737605,https://data.bnf.fr/ark:/12148/cb106737605
LH/305/40,135098197,https://data.bnf.fr/ark:/12148/cb135098197
LH/378/57,12462483g,https://data.bnf.fr/ark:/12148/cb12462483g
LH/19/92,16296357f,https://data.bnf.fr/ark:/12148/cb16296357f
19800035/1199/38631,122762723,https://data.bnf.fr/ark:/12148/cb122762723
LH/990/19,10686681s,https://data.bnf.fr/ark:/12148/cb10686681s
LH/439/55,149776002,https://data.bnf.fr/ark:/12148/cb149776002
LH/472/41,15303059r,https://data.bnf.fr/ark:/12148/cb15303059r
LH/1684/17,106194716,https://data.bnf.fr/ark:/12148/cb106194716
LH/555/46,13003167v,https://data.bnf.fr/ark:/12148/cb13003167v
19800035/38/4768,104958709,https://data.bnf.fr/ark:/12148/cb104958709
LH/1528/56,10504540m,https://data.bnf.fr/ark:/12148/cb10504540m
19800035/644/74374,11111041h,https://data.bnf.fr/ark:/12148/cb11111041h
LH/1285/91,106870654,https://data.bnf.fr/ark:/12148/cb106870654
LH/1414/10,166866374,https://data.bnf.fr/ark:/12148/cb166866374
LH/2432/48,12284163k,https://data.bnf.fr/ark:/12148/cb12284163k
LH/1355/16,16648412w,https://data.bnf.fr/ark:/12148/cb16648412w
LH/2655/8,16722488f,https://data.bnf.fr/ark:/12148/cb16722488f
19800035/292/39246,124154490,https://data.bnf.fr/ark:/12148/cb124154490
LH/1168/58,126096876,https://data.bnf.fr/ark:/12148/cb126096876
LH/1994/10,14444536k,https://data.bnf.fr/ark:/12148/cb14444536k
LH/2509/60,13164092f,https://data.bnf.fr/ark:/12148/cb13164092f
LH/1274/87,10740969n,https://data.bnf.fr/ark:/12148/cb10740969n
LH/240/75,109924601,https://data.bnf.fr/ark:/12148/cb109924601
LH/429/86,10464763w,https://data.bnf.fr/ark:/12148/cb10464763w
LH/520/16,12462550s,https://data.bnf.fr/ark:/12148/cb12462550s
LH/1980/21,177588444,https://data.bnf.fr/ark:/12148/cb177588444
LH/1597/9,13009851v,https://data.bnf.fr/ark:/12148/cb13009851v
LH/1512/66,13004989m,https://data.bnf.fr/ark:/12148/cb13004989m
LH/1830/23,11120357p,https://data.bnf.fr/ark:/12148/cb11120357p
19800035/665/76430,123121180,https://data.bnf.fr/ark:/12148/cb123121180
LH/486/80,130776022,https://data.bnf.fr/ark:/12148/cb130776022
LH/611/50,12459524q,https://data.bnf.fr/ark:/12148/cb12459524q
19800035/148/18861,10239713k,https://data.bnf.fr/ark:/12148/cb10239713k
LH/1413/78,130056500,https://data.bnf.fr/ark:/12148/cb130056500
LH/276/48,16275614b,https://data.bnf.fr/ark:/12148/cb16275614b
LH/947/21,13254588j,https://data.bnf.fr/ark:/12148/cb13254588j
LH/1751/79,14591990z,https://data.bnf.fr/ark:/12148/cb14591990z
LH/1339/79,16646957r,https://data.bnf.fr/ark:/12148/cb16646957r
LH/2263/60,10449907r |117837344,https://data.bnf.fr/ark:/12148/cb10449907r | https://data.bnf.fr/ark:/12148/cb117837344
19800035/374/50237,12052786f,https://data.bnf.fr/ark:/12148/cb12052786f
19800035/1445/67190,10896774b,https://data.bnf.fr/ark:/12148/cb10896774b
19800035/869/2135,10896774b,https://data.bnf.fr/ark:/12148/cb10896774b
19800035/1008/16451,101245917,https://data.bnf.fr/ark:/12148/cb101245917
19800035/1393/60951,12279488r,https://data.bnf.fr/ark:/12148/cb12279488r
19800035/124/15603,140662944,https://data.bnf.fr/ark:/12148/cb140662944
19800035/1150/31485,118919306,https://data.bnf.fr/ark:/12148/cb118919306
19800035/1121/28324,119268765,https://data.bnf.fr/ark:/12148/cb119268765
19800035/1416/63731,12502432h,https://data.bnf.fr/ark:/12148/cb12502432h
19800035/7/840,159238551,https://data.bnf.fr/ark:/12148/cb159238551
19800035/585/66382,146749777,https://data.bnf.fr/ark:/12148/cb146749777
19800035/542/62092,12097107p,https://data.bnf.fr/ark:/12148/cb12097107p
19800035/108/13563,13210569g,https://data.bnf.fr/ark:/12148/cb13210569g
19800035/1260/45339,113271397,https://data.bnf.fr/ark:/12148/cb113271397
19800035/192/25049,17744816q,https://data.bnf.fr/ark:/12148/cb17744816q
19800035/1296/49859,136278436,https://data.bnf.fr/ark:/12148/cb136278436
19800035/848/97101,149745211,https://data.bnf.fr/ark:/12148/cb149745211
LH/314/51,12343563s,https://data.bnf.fr/ark:/12148/cb12343563s
LH/741/15,106892655,https://data.bnf.fr/ark:/12148/cb106892655
LH/1066/20,129993136,https://data.bnf.fr/ark:/12148/cb129993136
LH/758/44,106671054,https://data.bnf.fr/ark:/12148/cb106671054
LH/1656/18,134823874,https://data.bnf.fr/ark:/12148/cb134823874
LH/914/36,14412988t,https://data.bnf.fr/ark:/12148/cb14412988t
LH/1356/49,105873722,https://data.bnf.fr/ark:/12148/cb105873722
LH/1357/12,12614739m,https://data.bnf.fr/ark:/12148/cb12614739m
LH/767/47,105844629,https://data.bnf.fr/ark:/12148/cb105844629
LH/313/25,124305422,https://data.bnf.fr/ark:/12148/cb124305422
LH/4/10,12988809w,https://data.bnf.fr/ark:/12148/cb12988809w
LH/2737/1,13008120d,https://data.bnf.fr/ark:/12148/cb13008120d
LH/29/97,12349645k |15308690r,https://data.bnf.fr/ark:/12148/cb12349645k | https://data.bnf.fr/ark:/12148/cb15308690r
LH/2586/22,13212282b,https://data.bnf.fr/ark:/12148/cb13212282b
LH/1396/64,107319310,https://data.bnf.fr/ark:/12148/cb107319310
LH/897/63,14527971p,https://data.bnf.fr/ark:/12148/cb14527971p
LH/1918/16,123553826,https://data.bnf.fr/ark:/12148/cb123553826
LH/967/17,12998708g,https://data.bnf.fr/ark:/12148/cb12998708g
LH/756/28,132492474,https://data.bnf.fr/ark:/12148/cb132492474
LH/2356/18,12459875f,https://data.bnf.fr/ark:/12148/cb12459875f
LH/62/7,120649422,https://data.bnf.fr/ark:/12148/cb120649422
LH/2515/16,14653569v,https://data.bnf.fr/ark:/12148/cb14653569v
LH/699/12,124494785,https://data.bnf.fr/ark:/12148/cb124494785
LH/699/13,124494785,https://data.bnf.fr/ark:/12148/cb124494785
LH/607/66,104309646,https://data.bnf.fr/ark:/12148/cb104309646
LH/32/91,16274624d,https://data.bnf.fr/ark:/12148/cb16274624d
LH/62/14,116374869,https://data.bnf.fr/ark:/12148/cb116374869
C/0/24,115623221,https://data.bnf.fr/ark:/12148/cb115623221
LH/795/4,119004824,https://data.bnf.fr/ark:/12148/cb119004824
LH/1652/59,12967616z,https://data.bnf.fr/ark:/12148/cb12967616z
LH/80/39,125109271,https://data.bnf.fr/ark:/12148/cb125109271
LH/473/77,124622968,https://data.bnf.fr/ark:/12148/cb124622968
LH/384/31,107462366,https://data.bnf.fr/ark:/12148/cb107462366
LH/971/60,133433981,https://data.bnf.fr/ark:/12148/cb133433981
LH/945/27,121240825,https://data.bnf.fr/ark:/12148/cb121240825
LH/421/17,15523509b,https://data.bnf.fr/ark:/12148/cb15523509b
LH/2324/70,10663026v,https://data.bnf.fr/ark:/12148/cb10663026v
LH/803/77,10392609s,https://data.bnf.fr/ark:/12148/cb10392609s
LH/2417/59,13540025m,https://data.bnf.fr/ark:/12148/cb13540025m
LH/1022/14,12111721z,https://data.bnf.fr/ark:/12148/cb12111721z
LH/1106/13,103532318,https://data.bnf.fr/ark:/12148/cb103532318
LH/397/95,13373662g,https://data.bnf.fr/ark:/12148/cb13373662g
LH/183/51,12519650w,https://data.bnf.fr/ark:/12148/cb12519650w
LH/568/68,118204664,https://data.bnf.fr/ark:/12148/cb118204664
19800035/130/16499,120720638 |16391025z,https://data.bnf.fr/ark:/12148/cb120720638 | https://data.bnf.fr/ark:/12148/cb16391025z
19800035/1471/70385,120516967,https://data.bnf.fr/ark:/12148/cb120516967
19800035/1144/30925,111784379,https://data.bnf.fr/ark:/12148/cb111784379
19800035/1336/54865,12618889d,https://data.bnf.fr/ark:/12148/cb12618889d
19800035/1464/69369,14977689n,https://data.bnf.fr/ark:/12148/cb14977689n
19800035/233/30945,14878876x,https://data.bnf.fr/ark:/12148/cb14878876x
19800035/1190/37650,12509389w |14966444p,https://data.bnf.fr/ark:/12148/cb12509389w | https://data.bnf.fr/ark:/12148/cb14966444p
19800035/1239/13114,11182838h,https://data.bnf.fr/ark:/12148/cb11182838h
19800035/1459/68658,13476973v,https://data.bnf.fr/ark:/12148/cb13476973v
19800035/233/30938,11894401z,https://data.bnf.fr/ark:/12148/cb11894401z
19800035/1065/22617,166478133,https://data.bnf.fr/ark:/12148/cb166478133
19800035/1/13,16296472m,https://data.bnf.fr/ark:/12148/cb16296472m
19800035/1361/57560,118907087,https://data.bnf.fr/ark:/12148/cb118907087
19800035/327/44084,108912544,https://data.bnf.fr/ark:/12148/cb108912544
19800035/15/1937,11329043p,https://data.bnf.fr/ark:/12148/cb11329043p
19800035/1203/39001,11318323f,https://data.bnf.fr/ark:/12148/cb11318323f
19800035/26/3316,11910224m,https://data.bnf.fr/ark:/12148/cb11910224m
19800035/1082/24414,169215237,https://data.bnf.fr/ark:/12148/cb169215237
19800035/1035/19455,10624709m,https://data.bnf.fr/ark:/12148/cb10624709m
19800035/261/34829,154365914,https://data.bnf.fr/ark:/12148/cb154365914
19800035/256/34179,124492162,https://data.bnf.fr/ark:/12148/cb124492162
LH/398/122,149776064,https://data.bnf.fr/ark:/12148/cb149776064
LH/1515/45,16678777x,https://data.bnf.fr/ark:/12148/cb16678777x
19800035/93/11688,10322183c,https://data.bnf.fr/ark:/12148/cb10322183c
LH/425/74,10687559k,https://data.bnf.fr/ark:/12148/cb10687559k
19800035/260/34701,12462135s,https://data.bnf.fr/ark:/12148/cb12462135s
LH/2793/3,11616089k,https://data.bnf.fr/ark:/12148/cb11616089k
19800035/1326/53537,11912679g,https://data.bnf.fr/ark:/12148/cb11912679g
LH/28/28,177620451,https://data.bnf.fr/ark:/12148/cb177620451
LH/764/15,15459227b,https://data.bnf.fr/ark:/12148/cb15459227b
LH/2272/8,14559159q,https://data.bnf.fr/ark:/12148/cb14559159q
19800035/14/1716,118438620,https://data.bnf.fr/ark:/12148/cb118438620
19800035/52/6315,15512184j,https://data.bnf.fr/ark:/12148/cb15512184j
LH/844/59,170491817,https://data.bnf.fr/ark:/12148/cb170491817
LH/161/87,15091591g,https://data.bnf.fr/ark:/12148/cb15091591g
LH/418/70,16012138n,https://data.bnf.fr/ark:/12148/cb16012138n
19800035/144/18327,15134491v,https://data.bnf.fr/ark:/12148/cb15134491v
19800035/1288/48775,103090225,https://data.bnf.fr/ark:/12148/cb103090225
LH/1487/10,11816133k,https://data.bnf.fr/ark:/12148/cb11816133k
LH/593/45,149655619,https://data.bnf.fr/ark:/12148/cb149655619
19800035/23/2906,17086524m,https://data.bnf.fr/ark:/12148/cb17086524m
19800035/1472/70583,14969145x,https://data.bnf.fr/ark:/12148/cb14969145x
LH/160/42,13484164d,https://data.bnf.fr/ark:/12148/cb13484164d
19800035/1471/70353,12195590v,https://data.bnf.fr/ark:/12148/cb12195590v
LH/2694/35,10380986c |14295527j,https://data.bnf.fr/ark:/12148/cb10380986c | https://data.bnf.fr/ark:/12148/cb14295527j
LH/842/35,14343225p,https://data.bnf.fr/ark:/12148/cb14343225p
19800035/302/40710,10845099g,https://data.bnf.fr/ark:/12148/cb10845099g
LH/1301/4,148005861,https://data.bnf.fr/ark:/12148/cb148005861
LH/1304/20,15377524w,https://data.bnf.fr/ark:/12148/cb15377524w
19800035/583/66126,13072986j,https://data.bnf.fr/ark:/12148/cb13072986j
LH/499/53,11896281c,https://data.bnf.fr/ark:/12148/cb11896281c
LH/736/56,171020401,https://data.bnf.fr/ark:/12148/cb171020401
LH/1983/30,137560875,https://data.bnf.fr/ark:/12148/cb137560875
19800035/1071/23248,121363115,https://data.bnf.fr/ark:/12148/cb121363115
19800035/396/53023,12284057c,https://data.bnf.fr/ark:/12148/cb12284057c
LH/1370/5,10960717m,https://data.bnf.fr/ark:/12148/cb10960717m
19800035/253/33665,100174276,https://data.bnf.fr/ark:/12148/cb100174276
LH/913/15,125322886,https://data.bnf.fr/ark:/12148/cb125322886
19800035/440/58843,149700628,https://data.bnf.fr/ark:/12148/cb149700628
LH/1390/36,12527638r,https://data.bnf.fr/ark:/12148/cb12527638r
LH/380/32,14970671w,https://data.bnf.fr/ark:/12148/cb14970671w
19800035/1445/67248,15792473q,https://data.bnf.fr/ark:/12148/cb15792473q
LH/276/7,14843084h,https://data.bnf.fr/ark:/12148/cb14843084h
19800035/335/45112,13012241d,https://data.bnf.fr/ark:/12148/cb13012241d
19800035/606/68462,11271641k,https://data.bnf.fr/ark:/12148/cb11271641k
LH/420/11,16963545v,https://data.bnf.fr/ark:/12148/cb16963545v
LH/98/9,118899825,https://data.bnf.fr/ark:/12148/cb118899825
LH/685/29,16544785s,https://data.bnf.fr/ark:/12148/cb16544785s
19800035/739/83957,13017425x,https://data.bnf.fr/ark:/12148/cb13017425x
19800035/1477/71409,10739848c,https://data.bnf.fr/ark:/12148/cb10739848c
LH/1371/23,10439513c,https://data.bnf.fr/ark:/12148/cb10439513c
LH/786/64,130022149,https://data.bnf.fr/ark:/12148/cb130022149
LH/1911/25,12193951k,https://data.bnf.fr/ark:/12148/cb12193951k
19800035/339/45641,122255401,https://data.bnf.fr/ark:/12148/cb122255401
19800035/384/51566,12002219w,https://data.bnf.fr/ark:/12148/cb12002219w
LH/1238/20,13377278q,https://data.bnf.fr/ark:/12148/cb13377278q
LH/1667/15,14910518x,https://data.bnf.fr/ark:/12148/cb14910518x
19800035/174/22392,15436652h,https://data.bnf.fr/ark:/12148/cb15436652h
LH/2367/52,16617760q,https://data.bnf.fr/ark:/12148/cb16617760q
19800035/132/16743,161641657,https://data.bnf.fr/ark:/12148/cb161641657
LH/180/39,15962453t,https://data.bnf.fr/ark:/12148/cb15962453t
LH/2392/70,170867930,https://data.bnf.fr/ark:/12148/cb170867930
LH/2677/1,104581661,https://data.bnf.fr/ark:/12148/cb104581661
19800035/1393/60861,14970348j,https://data.bnf.fr/ark:/12148/cb14970348j
19800035/993/14878,10442040d,https://data.bnf.fr/ark:/12148/cb10442040d
LH/2004/25,12617244j,https://data.bnf.fr/ark:/12148/cb12617244j
19800035/870/2256,14997871j,https://data.bnf.fr/ark:/12148/cb14997871j
19800035/1207/39441,129929731,https://data.bnf.fr/ark:/12148/cb129929731
19800035/1114/27552,110068270,https://data.bnf.fr/ark:/12148/cb110068270
LH/1202/27,10311477t,https://data.bnf.fr/ark:/12148/cb10311477t
19800035/1386/60130,16223959m,https://data.bnf.fr/ark:/12148/cb16223959m
LH/2193/2,13583447k,https://data.bnf.fr/ark:/12148/cb13583447k
LH/1911/36,11810300q,https://data.bnf.fr/ark:/12148/cb11810300q
LH/687/4,10892528n,https://data.bnf.fr/ark:/12148/cb10892528n
LH/303/107,134751099,https://data.bnf.fr/ark:/12148/cb134751099
LH/1793/60,15792771v,https://data.bnf.fr/ark:/12148/cb15792771v
LH/1197/56,120022683,https://data.bnf.fr/ark:/12148/cb120022683
19800035/762/86508,16244552r,https://data.bnf.fr/ark:/12148/cb16244552r
LH/771/40,12728518f,https://data.bnf.fr/ark:/12148/cb12728518f
LH/2568/37,137441910,https://data.bnf.fr/ark:/12148/cb137441910
LH/1711/7,12037337x,https://data.bnf.fr/ark:/12148/cb12037337x
19800035/823/93716,127353338,https://data.bnf.fr/ark:/12148/cb127353338
LH/1298/45,14849579r,https://data.bnf.fr/ark:/12148/cb14849579r
LH/753/76,10213523g,https://data.bnf.fr/ark:/12148/cb10213523g
LH/2382/20,10372307v,https://data.bnf.fr/ark:/12148/cb10372307v
19800035/972/12719,12128549p,https://data.bnf.fr/ark:/12148/cb12128549p
19800035/1439/66510,12463850v,https://data.bnf.fr/ark:/12148/cb12463850v
19800035/1294/49641,120918044,https://data.bnf.fr/ark:/12148/cb120918044
LH/71/29,102988355,https://data.bnf.fr/ark:/12148/cb102988355
19800035/297/39952,10578446t,https://data.bnf.fr/ark:/12148/cb10578446t
LH/1590/21,109659955,https://data.bnf.fr/ark:/12148/cb109659955
19800035/724/82351,126569144,https://data.bnf.fr/ark:/12148/cb126569144
LH/410/28,13482554q,https://data.bnf.fr/ark:/12148/cb13482554q
LH/1693/6,161898722,https://data.bnf.fr/ark:/12148/cb161898722
LH/181/50,102999977 |12166412d,https://data.bnf.fr/ark:/12148/cb102999977 | https://data.bnf.fr/ark:/12148/cb12166412d
LH/742/42,12744193j,https://data.bnf.fr/ark:/12148/cb12744193j
LH/1437/60,104020997,https://data.bnf.fr/ark:/12148/cb104020997
19800035/2/181,170327005,https://data.bnf.fr/ark:/12148/cb170327005
LH/2640/26,14323139p,https://data.bnf.fr/ark:/12148/cb14323139p
LH/460/58,10429664b,https://data.bnf.fr/ark:/12148/cb10429664b
LH/706/74,146577352,https://data.bnf.fr/ark:/12148/cb146577352
19800035/1104/26531,14805704m,https://data.bnf.fr/ark:/12148/cb14805704m
LH/269/11,106663899,https://data.bnf.fr/ark:/12148/cb106663899
19800035/1306/50995,12361821m,https://data.bnf.fr/ark:/12148/cb12361821m
LH/984/28,107425362,https://data.bnf.fr/ark:/12148/cb107425362
19800035/1462/69048,11276946b,https://data.bnf.fr/ark:/12148/cb11276946b
19800035/316/42562,102614123,https://data.bnf.fr/ark:/12148/cb102614123
19800035/1155/31993,11918711k,https://data.bnf.fr/ark:/12148/cb11918711k
19800035/426/57020,12599875f,https://data.bnf.fr/ark:/12148/cb12599875f
LH/716/45,102672240,https://data.bnf.fr/ark:/12148/cb102672240
19800035/1433/65925,119934356,https://data.bnf.fr/ark:/12148/cb119934356
19800035/1126/29166,13015592v,https://data.bnf.fr/ark:/12148/cb13015592v
LH/986/22,102150587,https://data.bnf.fr/ark:/12148/cb102150587
19800035/460/61516,12489987b,https://data.bnf.fr/ark:/12148/cb12489987b
19800035/1208/39471,12596442n,https://data.bnf.fr/ark:/12148/cb12596442n
LH/2644/25,106643305,https://data.bnf.fr/ark:/12148/cb106643305
19800035/667/76630,13338554z,https://data.bnf.fr/ark:/12148/cb13338554z
LH/2324/60,103717934,https://data.bnf.fr/ark:/12148/cb103717934
19800035/1116/27746,12584627m,https://data.bnf.fr/ark:/12148/cb12584627m
19800035/1233/42241,11095635p,https://data.bnf.fr/ark:/12148/cb11095635p
LH/1080/27,10499727v,https://data.bnf.fr/ark:/12148/cb10499727v
LH/99/69,12537361n,https://data.bnf.fr/ark:/12148/cb12537361n
19800035/41/5134,12886335d,https://data.bnf.fr/ark:/12148/cb12886335d
LH/393/30,146527455,https://data.bnf.fr/ark:/12148/cb146527455
LH/1857/45,106199858,https://data.bnf.fr/ark:/12148/cb106199858
LH/467/93,16101530q,https://data.bnf.fr/ark:/12148/cb16101530q
19800035/620/70647,12653641g,https://data.bnf.fr/ark:/12148/cb12653641g
19800035/207/27178,13455701s,https://data.bnf.fr/ark:/12148/cb13455701s
LH/1637/32,10202580v,https://data.bnf.fr/ark:/12148/cb10202580v
LH/798/43,16238895m,https://data.bnf.fr/ark:/12148/cb16238895m
LH/928/42,12397650q,https://data.bnf.fr/ark:/12148/cb12397650q
19800035/164/21109,11326550m,https://data.bnf.fr/ark:/12148/cb11326550m
LH/452/83,102650150,https://data.bnf.fr/ark:/12148/cb102650150
LH/265/12,13506456m,https://data.bnf.fr/ark:/12148/cb13506456m
LH/510/1,14523138p,https://data.bnf.fr/ark:/12148/cb14523138p
LH/863/14,16266880q,https://data.bnf.fr/ark:/12148/cb16266880q
LH/226/6,100521615,https://data.bnf.fr/ark:/12148/cb100521615
LH/659/8,11683838m,https://data.bnf.fr/ark:/12148/cb11683838m
LH/25/56,15573185c,https://data.bnf.fr/ark:/12148/cb15573185c
LH/1183/13,12459386q,https://data.bnf.fr/ark:/12148/cb12459386q
LH/641/62,10708130h,https://data.bnf.fr/ark:/12148/cb10708130h
LH/1144/82,105680366,https://data.bnf.fr/ark:/12148/cb105680366
19800035/314/42346,10386189n,https://data.bnf.fr/ark:/12148/cb10386189n
19800035/1011/16809,10314045t,https://data.bnf.fr/ark:/12148/cb10314045t
19800035/1311/51720,15065551k,https://data.bnf.fr/ark:/12148/cb15065551k
LH/879/14,10307314w,https://data.bnf.fr/ark:/12148/cb10307314w
LH/2494/40,16301757n,https://data.bnf.fr/ark:/12148/cb16301757n
LH/531/55,137912500,https://data.bnf.fr/ark:/12148/cb137912500
19800035/153/19548,129905127,https://data.bnf.fr/ark:/12148/cb129905127
LH/2626/72,14938095b,https://data.bnf.fr/ark:/12148/cb14938095b
LH/617/27,10741478g,https://data.bnf.fr/ark:/12148/cb10741478g
LH/184/58,106400857,https://data.bnf.fr/ark:/12148/cb106400857
LH/2187/10,102856121,https://data.bnf.fr/ark:/12148/cb102856121
LH/1459/43,13542207q |135423415,https://data.bnf.fr/ark:/12148/cb13542207q | https://data.bnf.fr/ark:/12148/cb135423415
LH/2147/35,10688757p,https://data.bnf.fr/ark:/12148/cb10688757p
LH/1447/4,104021896,https://data.bnf.fr/ark:/12148/cb104021896
