leonoreid,datenaissance,ville,coordinatelieuN,datedeces,villedc,coordinatelieudc
19800035/651/75068,1912-03-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1965-11-07T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/651/75068,1912-03-13T00:00:00Z,Paris,Point(2.351388888 48.856944444),1965-11-06T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/651/75068,1912-03-13T00:00:00Z,Paris,Point(2.351388888 48.856944444),1965-11-07T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2200/72,1752-03-22T00:00:00Z,La Châtre,Point(1.987222222 46.582222222),1824-04-10T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/971/60,1843-05-11T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1902-04-28T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/991/14718,1904-04-17T00:00:00Z,8e arrondissement de Paris,Point(2.311111111 48.874166666),1969-03-15T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/962/27,1771-06-24T00:00:00Z,Peyrehorade,Point(-1.1 43.545),1848-12-02T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/559/114,1811-09-02T00:00:00Z,Castelnaudary,Point(1.953888888 43.318055555),1887-01-07T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1957/9,1762-03-12T00:00:00Z,Lorgues,Point(6.361111111 43.493333333),1832-09-01T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/945/27,1762-04-03T00:00:00Z,Saint-Floret,Point(3.106944444 45.551111111),1831-11-14T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/262/11,1795-10-06T00:00:00Z,Passy,Point(2.284136111 48.857111111),1853-05-07T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/526/65,1782-12-31T00:00:00Z,Bourg-en-Bresse,Point(5.228055555 46.204722222),1855-01-20T00:00:00Z,Lyon,Point(4.841388888 45.758888888)
LH/2785/15,1775-07-30T00:00:00Z,Passavant-en-Argonne,Point(5.004722222 49.023333333),1846-10-23T00:00:00Z,Izdebno Kościelne,Point(20.52649 52.13791)
LH/2684/17,1795-03-19T00:00:00Z,Besançon,Point(6.021388888 47.242222222),1857-01-09T00:00:00Z,Besançon,Point(6.021388888 47.242222222)
LH/1849/25,1780-05-21T00:00:00Z,Nancy,Point(6.183611111 48.692777777),1840-07-11T00:00:00Z,Nancy,Point(6.183611111 48.692777777)
LH/11/13,1765-05-28T00:00:00Z,Toulon,Point(5.930555555 43.125),1845-12-24T00:00:00Z,Toulon,Point(5.930555555 43.125)
19800035/228/30140,1886-10-04T00:00:00Z,Rochefort,Point(-0.966944444 45.941944444),1955-01-03T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777)
19800035/750/85078,1861-01-27T00:00:00Z,Saint-Priest-les-Fougères,Point(1.010833333 45.543055555),1942-07-10T00:00:00Z,Dordogne,Point(0.666666666 45.0)
LH/1931/59,1781-03-26T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777),1860-08-25T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777)
19800035/1254/44738,1903-09-27T00:00:00Z,Vannes,Point(-2.761666666 47.655),1974-03-08T00:00:00Z,Vannes,Point(-2.761666666 47.655)
19800035/812/92364,1878-05-03T00:00:00Z,Vannes,Point(-2.761666666 47.655),1945-01-04T00:00:00Z,Vannes,Point(-2.761666666 47.655)
19800035/880/3253,1898-03-04T00:00:00Z,Lille,Point(3.0575 50.631944444),1967-11-13T00:00:00Z,Lille,Point(3.0575 50.631944444)
19800035/764/86823,1863-07-28T00:00:00Z,Wasselonne,Point(7.448055555 48.637222222),1952-07-07T00:00:00Z,Masaka,Point(31.733888888 -0.333611111)
19800035/870/2202,1873-12-20T00:00:00Z,Saint-Martin-de-Clelles,Point(5.621666666 44.845555555),1967-06-24T00:00:00Z,Grenoble,Point(5.726388888 45.186944444)
LH/938/30,1758-08-14T00:00:00Z,Poitiers,Point(0.335277777 46.581111111),1843-01-31T00:00:00Z,Poitiers,Point(0.335277777 46.581111111)
LH/2568/34,1776-09-19T00:00:00Z,Bayeux,Point(-0.703888888 49.278611111),1863-10-23T00:00:00Z,Caen,Point(-0.370555555 49.182222222)
LH/2576/48,1808-11-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),1871-11-06T00:00:00Z,Eure-et-Loir,Point(1.416666666 48.333333333)
LH/735/7,1746-10-10T00:00:00Z,Mézin,Point(0.258333333 44.056666666),1825-12-06T00:00:00Z,Toulouse,Point(1.443888888 43.604444444)
LH/541/61,1804-06-01T00:00:00Z,Moustiers-Sainte-Marie,Point(6.221111111 43.8475),1877-04-06T00:00:00Z,Aix-en-Provence,Point(5.445555555 43.527777777)
LH/2209/26,1753-07-03T00:00:00Z,Confolens,Point(0.672222222 46.013611111),1837-03-19T00:00:00Z,Limoges,Point(1.261666666 45.834444444)
LH/34/93,1767-04-04T00:00:00Z,Toul,Point(5.891666667 48.675),1848-10-15T00:00:00Z,Colmar,Point(7.355 48.081111111)
LH/175/59,1747-10-19T00:00:00Z,Écouché,Point(-0.124722222 48.717777777),1804-08-26T00:00:00Z,Laon,Point(3.623611111 49.563333333)
19800035/1095/25702,1893-09-12T00:00:00Z,Piré-sur-Seiche,Point(-1.430555555 48.009444444),1971-07-14T00:00:00Z,Ille-et-Vilaine,Point(-1.666666666 48.166666666)
LH/8/76,1784-08-28T00:00:00Z,La Rochelle,Point(-1.151388888 46.159444444),1850-11-02T00:00:00Z,La Rochelle,Point(-1.151388888 46.159444444)
LH/1368/62,1844-12-16T00:00:00Z,Stainville,Point(5.185555555 48.653611111),1908-11-24T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1257/29,1824-06-11T00:00:00Z,Nantes,Point(-1.553888888 47.217222222),1884-04-11T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/589/97,1848-02-01T00:00:00Z,La Madeleine,Point(3.070277777 50.655277777),1930-10-27T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1670/9,1803-05-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),1876-04-28T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/373/64,1807-04-12T00:00:00Z,Paris,Point(2.351388888 48.856944444),1895-01-03T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/273/23,1836-12-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),1908-09-21T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/589/8,1820-02-27T00:00:00Z,Écouché,Point(-0.124722222 48.717777777),1897-01-10T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/529/61,1835-07-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1919-06-17T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/586/66408,1896-04-03T00:00:00Z,Chavignon,Point(3.521111111 49.478888888),1964-07-10T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/234/31017,1860-09-30T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),1939-03-18T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/688/68,1844-01-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1923-12-19T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2036/39,1796-11-17T00:00:00Z,Soissons,Point(3.3225 49.381111111),1855-11-16T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/983/10,1809-05-16T00:00:00Z,Plouigneau,Point(-3.701388888 48.5675),1881-07-22T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1171/31,1835-05-09T00:00:00Z,Reims,Point(4.028611111 49.265277777),1914-11-11T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/556/63429,1864-12-09T00:00:00Z,Kolbsheim,Point(7.588333333 48.560833333),1927-05-25T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1601/40,1829-05-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1891-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1534/1,1817-07-12T00:00:00Z,Évreux,Point(1.1525 49.023333333),1890-12-23T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/390/52346,1862-08-30T00:00:00Z,Cauterets,Point(-0.113611111 42.889166666),1933-02-22T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1902/37,1835-06-12T00:00:00Z,Avillers,Point(6.208611111 48.311944444),1907-01-30T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2100/28,1798-05-12T00:00:00Z,Reims,Point(4.028611111 49.265277777),1874-10-06T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/42/5234,1873-10-28T00:00:00Z,Carnac,Point(-3.077777777 47.584722222),1949-11-13T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2432/54,1812-05-22T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1875-12-17T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2419/15,1803-09-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-04-11T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2643/32,1896-03-14T00:00:00Z,Lorient,Point(-3.366388888 47.745833333),1943-11-05T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/144/45,1792-02-05T00:00:00Z,Madrid,Point(-3.691944444 40.418888888),1860-03-10T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1925/50,1821-09-17T00:00:00Z,Sixt-sur-Aff,Point(-2.078333333 47.775833333),1893-04-11T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1210/51,1789-09-05T00:00:00Z,château de Villette,Point(1.9394 49.0319),1864-08-21T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1119/74,1813-08-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),1858-02-10T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/250/78,1774-08-18T00:00:00Z,Loriol-sur-Drôme,Point(4.8225 44.751666666),1853-04-04T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2166/45,1760-01-28T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1838-11-12T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/773/50,1790-12-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),1876-02-22T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2300/2,1778-10-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),1860-03-12T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2685/39,1823-04-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),1882-12-19T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/235/30,1843-02-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),1930-03-16T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/371/49833,1862-02-20T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1942-10-26T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/276/10,1807-05-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),1865-07-18T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/393/31,1809-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),1883-05-27T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/795/63,1826-07-08T00:00:00Z,Beaurain,Point(3.551666666 50.179444444),1900-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/795/63,1826-07-08T00:00:00Z,Beaurain,Point(3.551666666 50.179444444),1900-07-20T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/795/63,1826-07-08T00:00:00Z,Flavigny-le-Grand-et-Beaurain,Point(3.664722222 49.890833333),1900-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/795/63,1826-07-08T00:00:00Z,Flavigny-le-Grand-et-Beaurain,Point(3.664722222 49.890833333),1900-07-20T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1151/46,1781-10-18T00:00:00Z,Gex,Point(6.057777777 46.333333333),1847-12-27T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1469/91,1819-01-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),1902-09-25T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2148/47,1795-11-03T00:00:00Z,Arles,Point(4.628611111 43.676944444),1877-02-12T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/371/17,1772-10-23T00:00:00Z,Orne,Point(0.0 48.7),1852-01-02T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/371/17,1772-10-23T00:00:00Z,Orne,Point(0.0 48.7),1852-01-02T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/958/11216,1880-03-24T00:00:00Z,Cannes,Point(7.021388888 43.5525),1968-02-09T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/466/35,1814-05-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),1899-01-05T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/707/80671,1897-08-27T00:00:00Z,Saulieu,Point(4.228611111 47.28),1966-10-27T00:00:00Z,Nièvre,Point(3.5 47.083333333)
19800035/707/80671,1897-08-25T00:00:00Z,Saulieu,Point(4.228611111 47.28),1966-10-27T00:00:00Z,Nièvre,Point(3.5 47.083333333)
LH/2672/57,,,,1878-08-23T00:00:00Z,Yvelines,Point(1.916666666 48.833333333)
LH/2672/57,,,,1878-08-28T00:00:00Z,Yvelines,Point(1.916666666 48.833333333)
LH/372/27,1791-01-27T00:00:00Z,Besançon,Point(6.021388888 47.242222222),1853-09-02T00:00:00Z,Soissons,Point(3.3225 49.381111111)
LH/1817/55,1772-10-01T00:00:00Z,Évreux,Point(1.1525 49.023333333),1833-10-05T00:00:00Z,Évreux,Point(1.1525 49.023333333)
LH/1817/55,1772-10-01T00:00:00Z,Évreux,Point(1.1525 49.023333333),1833-10-06T00:00:00Z,Évreux,Point(1.1525 49.023333333)
LH/158/65,1816-03-29T00:00:00Z,Paris,Point(2.351388888 48.856944444),1883-03-30T00:00:00Z,Nice,Point(7.268333333 43.701944444)
LH/2222/16,1778-12-22T00:00:00Z,Montauban,Point(1.355 44.017222222),1852-05-06T00:00:00Z,Montauban,Point(1.355 44.017222222)
LH/199/39,1777-12-24T00:00:00Z,Bourg-en-Bresse,Point(5.228055555 46.204722222),1839-12-10T00:00:00Z,Bourg-en-Bresse,Point(5.228055555 46.204722222)
LH/1337/7,1839-12-15T00:00:00Z,Reillanne,Point(5.659166666 43.879166666),1894-05-04T00:00:00Z,Marseille,Point(5.376388888 43.296666666)
19800035/67/8317,1878-08-08T00:00:00Z,Besançon,Point(6.021388888 47.242222222),1954-01-31T00:00:00Z,Besançon,Point(6.021388888 47.242222222)
LH/761/92,1765-01-08T00:00:00Z,Mâcon,Point(4.831944444 46.306666666),1833-03-16T00:00:00Z,Mâcon,Point(4.831944444 46.306666666)
LH/2322/61,1818-04-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1901-12-08T00:00:00Z,Angers,Point(-0.555555555 47.472777777)
LH/1936/30,1766-01-30T00:00:00Z,Amiens,Point(2.297777777 49.891944444),1834-11-09T00:00:00Z,Amiens,Point(2.297777777 49.891944444)
LH/2528/46,1754-05-17T00:00:00Z,Vitteaux,Point(4.541666666 47.397777777),1842-04-26T00:00:00Z,Rouen,Point(1.1025 49.443055555)
LH/316/87,1787-01-10T00:00:00Z,Grasse,Point(6.925277777 43.658055555),1872-03-11T00:00:00Z,Grasse,Point(6.925277777 43.658055555)
LH/611/53,1770-09-09T00:00:00Z,Grasse,Point(6.925277777 43.658055555),1865-10-31T00:00:00Z,Grasse,Point(6.925277777 43.658055555)
19800035/359/48297,1885-06-18T00:00:00Z,Gard,Point(4.081666666 44.128055555),1960-05-14T00:00:00Z,Lyon,Point(4.841388888 45.758888888)
LH/184/22,1829-10-29T00:00:00Z,Lyon,Point(4.841388888 45.758888888),1914-02-08T00:00:00Z,Lyon,Point(4.841388888 45.758888888)
LH/282/34,1756-10-03T00:00:00Z,Saint-Symphorien-d'Ozon,Point(4.856388888 45.632777777),1819-01-15T00:00:00Z,Tours,Point(0.688333333 47.392777777)
LH/2780/7,1779-08-17T00:00:00Z,Ribiers,Point(5.856388888 44.231111111),1848-07-23T00:00:00Z,Gap,Point(6.077777777 44.558611111)
LH/28/63,1779-08-17T00:00:00Z,Ribiers,Point(5.856388888 44.231111111),1848-07-23T00:00:00Z,Gap,Point(6.077777777 44.558611111)
19800035/1214/40197,1868-01-31T00:00:00Z,Torcé-en-Vallée,Point(0.396111111 48.133333333),1945-02-26T00:00:00Z,Versailles,Point(2.134166666 48.804722222)
LH/345/54,1780-04-05T00:00:00Z,Châteaumeillant,Point(2.200555555 46.561944444),1860-01-04T00:00:00Z,Fontainebleau,Point(2.701666666 48.408888888)
LH/2088/23,1765-05-15T00:00:00Z,Clermont-Ferrand,Point(3.086944444 45.779722222),1853-02-22T00:00:00Z,Clermont-Ferrand,Point(3.086944444 45.779722222)
LH/54/20,1792-03-06T00:00:00Z,Niort,Point(-0.462222222 46.325),1873-06-10T00:00:00Z,Niort,Point(-0.462222222 46.325)
LH/672/34,1796-03-30T00:00:00Z,Niort,Point(-0.462222222 46.325),1879-01-24T00:00:00Z,Niort,Point(-0.462222222 46.325)
LH/501/73,1775-07-08T00:00:00Z,Nîmes,Point(4.36 43.836944444),1861-07-15T00:00:00Z,Nîmes,Point(4.36 43.836944444)
LH/2413/36,1788-07-18T00:00:00Z,Nîmes,Point(4.36 43.836944444),1857-07-12T00:00:00Z,Nîmes,Point(4.36 43.836944444)
19800035/325/43756,1859-11-17T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1936-11-28T00:00:00Z,Rennes,Point(-1.680833333 48.114166666)
19800035/1291/49270,1875-11-07T00:00:00Z,8e arrondissement de Paris,Point(2.311111111 48.874166666),1935-09-11T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222)
19800035/1243/43387,1869-02-21T00:00:00Z,Jérusalem,Point(35.216666666 31.783333333),1958-03-10T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222)
LH/532/78,1806-09-15T00:00:00Z,Douai,Point(3.079166666 50.370833333),1873-11-04T00:00:00Z,Douai,Point(3.079166666 50.370833333)
LH/185/77,1767-04-08T00:00:00Z,Tréminis,Point(5.768888888 44.7475),1850-04-04T00:00:00Z,Saint-Germain-en-Laye,Point(2.090555555 48.896388888)
LH/398/79,1823-09-02T00:00:00Z,Saint-Martin-ès-Vignes,Point(4.061456 48.305374),1904-01-14T00:00:00Z,Troyes,Point(4.078055555 48.298888888)
LH/1568/56,1748-10-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1831-12-12T00:00:00Z,Aiserey,Point(5.162222222 47.172222222)
LH/1210/53,1806-01-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),1879-11-27T00:00:00Z,Orléans,Point(1.904166666 47.902222222)
LH/496/36,1868-08-27T00:00:00Z,Belle-Île-en-Mer,Point(-3.187 47.33306),1934-02-14T00:00:00Z,Port-Louis,Point(-3.353333333 47.706666666)
19800035/568/64606,1862-02-07T00:00:00Z,Saint-Quentin,Point(3.285555555 49.847777777),1934-09-23T00:00:00Z,Pompaples,Point(6.516666666 46.666666666)
LH/2506/14,1850-01-11T00:00:00Z,Poitiers,Point(0.335277777 46.581111111),1926-01-28T00:00:00Z,Poitiers,Point(0.335277777 46.581111111)
LH/207/60,1852-06-03T00:00:00Z,Saint-Maur-des-Fossés,Point(2.485555555 48.8025),1911-05-21T00:00:00Z,Issy-les-Moulineaux,Point(2.269166666 48.823055555)
LH/342/81,1759-11-09T00:00:00Z,Dole,Point(5.489722222 47.092222222),1843-12-29T00:00:00Z,Dole,Point(5.489722222 47.092222222)
LH/2240/54,1769-09-28T00:00:00Z,Bâgé-le-Châtel,Point(4.929444444 46.307777777),1837-03-31T00:00:00Z,Libourne,Point(-0.243888888 44.915277777)
LH/50/27,1784-06-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),1854-07-21T00:00:00Z,Saint-Omer,Point(2.260833333 50.748333333)
LH/1548/3,1838-03-31T00:00:00Z,Wintzenheim,Point(7.29 48.073055555),1911-04-04T00:00:00Z,Orbey,Point(7.160833333 48.126388888)
19800035/340/45827,1900-03-02T00:00:00Z,18e arrondissement de Paris,Point(2.344447222 48.89215),1961-03-07T00:00:00Z,Saint-Cloud,Point(2.215277777 48.846388888)
LH/1225/8,1789-03-12T00:00:00Z,Paris,Point(2.351388888 48.856944444),1860-06-24T00:00:00Z,Gagny,Point(2.538888888 48.881666666)
LH/274/48,1879-08-31T00:00:00Z,Le Havre,Point(0.108055555 49.494166666),1928-09-02T00:00:00Z,Toul,Point(5.891666667 48.675)
LH/2098/58,1774-12-25T00:00:00Z,Grenoble,Point(5.726388888 45.186944444),1846-12-14T00:00:00Z,Montargis,Point(2.7325 47.996944444)
19800035/803/91071,1876-04-15T00:00:00Z,Héricourt,Point(6.761666666 47.5775),1943-02-14T00:00:00Z,Auschwitz,Point(19.2041 50.0262)
LH/2430/6,1874-01-18T00:00:00Z,Turin,Point(7.7 45.066666666),1935-07-14T00:00:00Z,Dijon,Point(5.041944444 47.323055555)
19800035/61/7456,1865-09-05T00:00:00Z,Lot-et-Garonne,Point(0.5 44.333333333),1932-10-04T00:00:00Z,Nérac,Point(0.339444444 44.136111111)
19800035/817/93055,1881-04-20T00:00:00Z,Étréchy,Point(2.191111111 48.493055555),1947-12-17T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111)
19800035/1053/21342,1899-09-15T00:00:00Z,Giromagny,Point(6.825555555 47.742222222),1970-07-29T00:00:00Z,Lure,Point(6.496666666 47.683055555)
LH/104/68,1856-09-04T00:00:00Z,Versailles,Point(2.134166666 48.804722222),1914-09-10T00:00:00Z,Marne,Point(4.25 49.0)
LH/1504/94,1767-08-26T00:00:00Z,Fontenay-le-Comte,Point(-0.806388888 46.466944444),1838-07-25T00:00:00Z,Fontenay-le-Comte,Point(-0.806388888 46.466944444)
LH/2432/60,1788-03-15T00:00:00Z,Aubenas,Point(4.390277777 44.619722222),1872-02-21T00:00:00Z,Yssingeaux,Point(4.123611111 45.142777777)
LH/286/52,1813-02-21T00:00:00Z,Saumur,Point(-0.078055555 47.259166666),1893-11-01T00:00:00Z,Maine-et-Loire,Point(-0.6 47.45)
LH/2455/40,1765-08-16T00:00:00Z,Canté,Point(1.531666666 43.254722222),1813-06-26T00:00:00Z,Vitoria-Gasteiz,Point(-2.673055555 42.846666666)
LH/2288/36,1785-08-11T00:00:00Z,Hirtzbach,Point(7.223611111 47.598611111),1871-02-21T00:00:00Z,Hirtzbach,Point(7.223611111 47.598611111)
LH/379/49,1868-09-19T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1955-12-18T00:00:00Z,17e arrondissement de Paris,Point(2.307838888 48.882244444)
LH/379/49,1866-09-19T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1955-12-18T00:00:00Z,17e arrondissement de Paris,Point(2.307838888 48.882244444)
LH/1020/54,1805-07-15T00:00:00Z,Ham,Point(3.072777777 49.746388888),1889-05-19T00:00:00Z,Vesoul,Point(6.155277777 47.622222222)
LH/164/68,1792-04-18T00:00:00Z,Bailleul,Point(2.733888888 50.7375),1868-07-25T00:00:00Z,Bailleul,Point(2.733888888 50.7375)
LH/816/39,1808-01-16T00:00:00Z,Angers,Point(-0.555555555 47.472777777),1877-04-30T00:00:00Z,Cannes,Point(7.021388888 43.5525)
LH/2736/6,1805-05-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),1877-06-25T00:00:00Z,prison Mazas,Point(2.3735 48.8465)
19800035/0315/42503,1870-10-08T00:00:00Z,Tulle,Point(1.772222222 45.265833333),1948-08-23T00:00:00Z,Grosrouvre,Point(1.762222222 48.782222222)
19800035/315/42503,1870-10-08T00:00:00Z,Tulle,Point(1.772222222 45.265833333),1948-08-23T00:00:00Z,Grosrouvre,Point(1.762222222 48.782222222)
19800035/1237/42786,1867-03-09T00:00:00Z,Sète,Point(3.696666666 43.404444444),1935-03-11T00:00:00Z,Passy,Point(6.686388888 45.923611111)
LH/1269/86,1781-10-03T00:00:00Z,Tréveneuc,Point(-2.87 48.663888888),1867-01-20T00:00:00Z,Tréveneuc,Point(-2.87 48.663888888)
LH/1070/21,1769-05-25T00:00:00Z,Hesdin,Point(2.036666666 50.374166666),1831-07-10T00:00:00Z,Hesdin,Point(2.036666666 50.374166666)
LH/1327/75,1848-10-14T00:00:00Z,Saint-Pierre,Point(-61.175277777 14.743055555),1902-05-08T00:00:00Z,Saint-Pierre,Point(-61.175277777 14.743055555)
LH/1982/53,1757-09-29T00:00:00Z,Landau in der Pfalz,Point(8.123055555 49.199444444),1834-11-22T00:00:00Z,Nancy,Point(6.183611111 48.692777777)
19800035/879/3145,1885-01-05T00:00:00Z,17e arrondissement de Paris,Point(2.307838888 48.882244444),1967-06-20T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222)
19800035/217/28452,1899-12-05T00:00:00Z,Reims,Point(4.028611111 49.265277777),1956-09-25T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222)
LH/21/17,1833-09-03T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1910-08-02T00:00:00Z,Marseille,Point(5.376388888 43.296666666)
LH/757/14,1768-03-29T00:00:00Z,Sainte-Scolasse-sur-Sarthe,Point(0.392222222 48.5775),1842-01-08T00:00:00Z,Mortagne-au-Perche,Point(0.547222222 48.520277777)
LH/2302/71,1807-12-04T00:00:00Z,Chambéry,Point(5.920833333 45.566388888),1866-10-02T00:00:00Z,Annecy,Point(6.129444444 45.899166666)
LH/2647/62,1840-11-26T00:00:00Z,Saint-Louis,Point(-16.5 16.033333333),1925-09-27T00:00:00Z,Le Vésinet,Point(2.132222222 48.893888888)
19800035/1438/66469,1885-01-16T00:00:00Z,Plombières-les-Bains,Point(6.463055555 47.966388888),1977-02-13T00:00:00Z,Plombières-les-Bains,Point(6.463055555 47.966388888)
19800035/895/4745,1869-08-26T00:00:00Z,Sancoins,Point(2.918888888 46.831944444),1967-01-02T00:00:00Z,Sancoins,Point(2.918888888 46.831944444)
