nom,leonoreid,bnfid,datenaissance,ville,coordinatelieuN,datedeces,villedc,coordinatelieudc,metier,diplome
Charles Griveaud,19800035/220/28930,,1877-02-18T00:00:00Z,Charolles,Point(4.275277777 46.434444444),1956-07-31T00:00:00Z,Digoin,Point(3.980555555 46.481944444),militaire,
Charles Guernier,LH/1222/51,104368364,1870-04-26T00:00:00Z,Saint-Malo,Point(-2.008888888 48.647222222),1943-02-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Guignebert,LH/1230/44,12175900r,1867-06-18T00:00:00Z,Villeneuve-Saint-Georges,Point(2.449722222 48.7325),1939-08-27T00:00:00Z,Clamecy,Point(3.519444444 47.46),historien,
Charles Guillo du Bodan,LH/1240/68,,1827-05-23T00:00:00Z,Quimper,Point(-4.097777777 47.995833333),1897-11-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Guillemaut,LH/1237/10,15325431c,1809-09-18T00:00:00Z,Louhans,Point(5.224722222 46.626388888),1886-12-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Charles Guillemaut,LH/1237/10,15325431c,1809-09-18T00:00:00Z,Louhans,Point(5.224722222 46.626388888),1886-12-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Géniaux,LH/1110/7,121115969,1870-11-12T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1931-03-19T00:00:00Z,Nice,Point(7.268333333 43.701944444),poète,
Charles Géniaux,LH/1110/7,121115969,1870-11-12T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1931-03-19T00:00:00Z,Nice,Point(7.268333333 43.701944444),photographe,
Charles Hairon,19800035/368/49447,,1880-08-16T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),1962-11-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),sculpteur,
Charles Hector Jacquinot,LH/1346/12,10708628b,1796-03-04T00:00:00Z,Nevers,Point(3.156666666 46.9925),,,,malacologiste,
Charles Hector Jacquinot,LH/1346/12,10708628b,1796-03-04T00:00:00Z,Nevers,Point(3.156666666 46.9925),,,,explorateur,
Charles Hector Jacquinot,LH/1346/12,10708628b,1796-03-04T00:00:00Z,Nevers,Point(3.156666666 46.9925),,,,officier de marine,
Charles Henri Auguste de Saulces de Freycinet,LH/741/64,,1823-02-17T00:00:00Z,Saint-Denis,Point(55.448055555 -20.878888888),1881-11-26T00:00:00Z,Rochefort,Point(-0.966944444 45.941944444),officier de la Marine française,
Charles Henry de La Barre-Duparcq,LH/121/29,154187745,1817-04-03T00:00:00Z,Saint-Cloud,Point(2.215277777 48.846388888),1885-09-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),ingénieur civil,
Charles Henry de La Barre-Duparcq,LH/121/29,154187745,1817-04-03T00:00:00Z,Saint-Cloud,Point(2.215277777 48.846388888),1885-09-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),ingénieur,
Charles Hoffbauer,19800035/1484/72494,14969243h,1875-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),1957-07-26T00:00:00Z,Boston,Point(-71.0625 42.358333333),peintre,
Charles Hoffbauer,19800035/1484/72494,14969243h,1875-06-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),1957-07-26T00:00:00Z,Boston,Point(-71.0625 42.358333333),peintre,
Charles Houyvet,LH/1313/37,13210828q,1826-01-27T00:00:00Z,Cherbourg-Octeville,Point(-1.625 49.638888888),1904-07-15T00:00:00Z,Caen,Point(-0.370555555 49.182222222),personnalité politique,
Charles III Brault,LH/353/16,12561726d,1752-08-04T00:00:00Z,Poitiers,Point(0.335277777 46.581111111),1833-02-25T00:00:00Z,Albi,Point(2.145833333 43.928055555),personnalité politique,
Charles Isabelle,LH/1336/3,106178458,1800-02-24T00:00:00Z,Le Havre,Point(0.108055555 49.494166666),1880-05-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),architecte,
Charles Jacquot,LH/1346/64,,1862-09-28T00:00:00Z,La Bourgonce,Point(6.827222222 48.311388888),1922-06-22T00:00:00Z,Bonn,Point(7.099722222 50.733888888),militaire,
Charles Jacques Nicolas Duchâtel,LH/821/62,10686497m,1751-05-29T00:00:00Z,Tinchebray,Point(-0.7331 48.7636),1844-09-24T00:00:00Z,Mirambeau,Point(-0.570277777 45.373333333),personnalité politique,
Charles Janet,LH/1351/77,13025708w,1849-06-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,botaniste,
Charles Janet,LH/1351/77,13025708w,1849-06-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,physiologiste,
Charles Janet,LH/1351/77,13025708w,1849-06-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,paléontologue,
Charles Janet,LH/1351/77,13025708w,1849-06-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,biologiste,
Charles Janet,LH/1351/77,13025708w,1849-06-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,lépidoptériste,
Charles Janet,LH/1351/77,13025708w,1849-06-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,chimiste,
Charles Jean-Baptiste Parchappe,LH/2049/22,13282479f,1787-04-04T00:00:00Z,Épernay,Point(3.959166666 49.04),1866-01-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Charles Jean-Baptiste Parchappe,LH/2049/22,13282479f,1787-04-04T00:00:00Z,Épernay,Point(3.959166666 49.04),1866-01-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Jean Louis Aymé,LH/83/4,,1770-01-28T00:00:00Z,Melle,Point(-0.145 46.221944444),1852-06-27T00:00:00Z,Melle,Point(-0.145 46.221944444),officier,
Charles Jean Louis Aymé,LH/83/4,,1770-01-28T00:00:00Z,Melle,Point(-0.145 46.221944444),1852-06-27T00:00:00Z,Melle,Point(-0.145 46.221944444),militaire,
Charles Jordan,19800035/593/67197,17718776n,1873-07-15T00:00:00Z,9e arrondissement de Paris,Point(2.336966666 48.878280555),1964-04-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien,
Charles Jordan,19800035/593/67197,17718776n,1873-07-15T00:00:00Z,9e arrondissement de Paris,Point(2.336966666 48.878280555),1964-04-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Joseph Boyé,LH/345/70,,1762-02-11T00:00:00Z,forteresse d'Ehrenbreitstein,Point(7.61528 50.365),1832-05-16T00:00:00Z,Saint-Mihiel,Point(5.54 48.889444444),officier,
Charles Joseph Boyé,LH/345/70,,1762-02-11T00:00:00Z,forteresse d'Ehrenbreitstein,Point(7.61528 50.365),1832-05-16T00:00:00Z,Saint-Mihiel,Point(5.54 48.889444444),personnalité politique,
Charles Joseph Buquet,LH/393/5,,1776-06-04T00:00:00Z,Charmes,Point(6.2925 48.371666666),1838-04-14T00:00:00Z,Vandœuvre-lès-Nancy,Point(6.1675 48.656111111),officier,
Charles Joseph Dupont,LH/855/10,11314201w,1863-10-30T00:00:00Z,Nancy,Point(6.183611111 48.692777777),1935-12-29T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Joseph François Wolff,LH/2761/68,,1823-06-06T00:00:00Z,Saint-Laurent-sur-Saône,Point(4.839444444 46.305277777),,,,officier,
Charles Joseph François Wolff,LH/2761/68,,1823-06-06T00:00:00Z,Saint-Laurent-sur-Saône,Point(4.839444444 46.305277777),,,,militaire,
Charles Joseph Dumas-Vence,LH/843/67,153639940,1823-02-16T00:00:00Z,Tonnerre,Point(3.973333333 47.855277777),1904-03-02T00:00:00Z,8e arrondissement de Paris,Point(2.311111111 48.874166666),officier de marine,
Charles Joseph Dumas-Vence,LH/843/67,153639940,1823-02-16T00:00:00Z,Tonnerre,Point(3.973333333 47.855277777),1904-03-02T00:00:00Z,8e arrondissement de Paris,Point(2.311111111 48.874166666),hydrographe,
Charles Joseph Dumas-Vence,LH/843/67,153639940,1823-02-16T00:00:00Z,Tonnerre,Point(3.973333333 47.855277777),1904-03-02T00:00:00Z,8e arrondissement de Paris,Point(2.311111111 48.874166666),diplomate,
Charles Joseph Dupleix de Mézy,LH/853/54,,1766-12-03T00:00:00Z,Paris,Point(2.351388888 48.856944444),1835-01-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Joseph Fortuné d'Herbouville,LH/1291/23,12462567h,1756-04-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1829-04-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Charles Joseph Fortuné d'Herbouville,LH/1291/23,12462567h,1756-04-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1829-04-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Joseph Fortuné d'Herbouville,LH/1291/23,12462567h,1756-04-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1829-04-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Joseph Gravier,19800035/546/62431,130868090,1865-03-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1937-11-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),carcinologiste,
Charles Joseph Gravier,19800035/546/62431,130868090,1865-03-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1937-11-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),zoologiste,
Charles Joseph de Pully,LH/2265/51,135563509,1751-08-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),1832-04-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Jouas,19800035/732/83139,11909046b,1866-12-05T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,peintre,
Charles Joseph Tanret,LH/2567/17,134670784,1847-08-09T00:00:00Z,Joinville,Point(5.138055555 48.4425),1917-07-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),chimiste,
Charles Joseph Tanret,LH/2567/17,134670784,1847-08-09T00:00:00Z,Joinville,Point(5.138055555 48.4425),1917-07-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),pharmacien,
Charles Jules Parlier,LH/2055/29,,1827-04-24T00:00:00Z,Gué-d'Hossus,Point(4.533611111 49.956666666),,,,militaire,
Charles Kolb-Bernard,LH/1406/27,106874208,1798-01-16T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777),1888-05-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),industriel,
Charles Kolb-Bernard,LH/1406/27,106874208,1798-01-18T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777),1888-05-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),industriel,
Charles Kolb-Bernard,LH/1406/27,106874208,1798-01-16T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777),1888-05-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Kolb-Bernard,LH/1406/27,106874208,1798-01-18T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777),1888-05-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Laffon de Ladebat,LH/1434/6,,1807-10-28T00:00:00Z,Jamaïque,Point(-77.4 18.18),1882-12-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Laffitte,LH/1433/27,16960986t,1803-11-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-12-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),banquier,
Charles Laffitte,LH/1433/27,16960986t,1803-11-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-12-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Laisné,LH/1447/8,,1819-01-03T00:00:00Z,Fontenay-aux-Roses,Point(2.285555555 48.789166666),1891-01-14T00:00:00Z,Fontenay-aux-Roses,Point(2.285555555 48.789166666),architecte,
Charles Lauth,LH/1503/51,13012041v,1836-09-28T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1913-12-02T00:00:00Z,Nice,Point(7.268333333 43.701944444),chimiste,
Charles Le Boucq,19800035/285/38297,14978058z,1868-06-08T00:00:00Z,Cambrai,Point(3.234722222 50.175833333),1959-04-10T00:00:00Z,Nice,Point(7.268333333 43.701944444),personnalité politique,
Charles Le Boucq,19800035/285/38297,14978058z,1868-06-08T00:00:00Z,Cambrai,Point(3.234722222 50.175833333),1959-04-10T00:00:00Z,Nice,Point(7.268333333 43.701944444),avocat,
Charles Le Bègue de Germiny,LH/1512/71,,1799-11-03T00:00:00Z,Cliponville,Point(0.659166666 49.676388888),1871-02-22T00:00:00Z,Motteville,Point(0.855277777 49.635277777),financier,
Charles Le Bègue de Germiny,LH/1512/71,,1799-11-03T00:00:00Z,Cliponville,Point(0.659166666 49.676388888),1871-02-22T00:00:00Z,Motteville,Point(0.855277777 49.635277777),personnalité politique,
Charles Le Peletier d'Aunay,LH/1594/63,13209789m,1840-10-04T00:00:00Z,Aunay-en-Bazois,Point(3.698611111 47.115277777),1918-10-09T00:00:00Z,château d'Aunay,Point(3.69955 47.1167),diplomate,
Charles Le Peletier d'Aunay,LH/1594/63,13209789m,1840-10-04T00:00:00Z,Aunay-en-Bazois,Point(3.698611111 47.115277777),1918-10-09T00:00:00Z,château d'Aunay,Point(3.69955 47.1167),personnalité politique,
Charles Le Myre de Vilers,LH/1585/78,12982174z,1833-02-17T00:00:00Z,Vendôme,Point(1.065555555 47.792777777),1918-03-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),diplomate,
Charles Le Myre de Vilers,LH/1585/78,12982174z,1833-02-17T00:00:00Z,Vendôme,Point(1.065555555 47.792777777),1918-03-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Leboeuf,LH/1517/8,,,,,,,,militaire,
Charles Lecomte,LH/1534/77,,1805-07-31T00:00:00Z,Laval,Point(-0.77 48.072777777),1900-08-05T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Lecuve,LH/1540/44,,1857-08-20T00:00:00Z,Vexaincourt,Point(7.045555555 48.493611111),1914-08-24T00:00:00Z,Celles-sur-Plaine,Point(6.95 48.456388888),personnalité politique,
Charles Lemercier de Longpré,LH/1579/8,13603020z,1778-10-20T00:00:00Z,Neufchâtel-en-Bray,Point(1.440555555 49.733888888),1854-11-10T00:00:00Z,Saint-Saëns,Point(1.283055555 49.672222222),personnalité politique,
Charles Lemaresquier,19800035/1127/29196,11327354p,1870-10-16T00:00:00Z,Sète,Point(3.696666666 43.404444444),1972-01-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),architecte,
Charles Lenthéric,LH/1590/35,405870460,1837-01-01T00:00:00Z,Montpellier,Point(3.877230555 43.610919444),1914-04-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),ingénieur,
Charles Lenthéric,LH/1590/35,12185418n,1837-01-01T00:00:00Z,Montpellier,Point(3.877230555 43.610919444),1914-04-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),ingénieur,
Charles Letellier-Valazé,LH/1620/37,13211292d,1812-04-18T00:00:00Z,Argentan,Point(-0.020277777 48.744444444),1876-10-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Charles Letellier-Valazé,LH/1620/37,13211292d,1812-04-18T00:00:00Z,Argentan,Point(-0.020277777 48.744444444),1876-10-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Letellier-Valazé,LH/1620/37,13211292d,1812-04-18T00:00:00Z,Argentan,Point(-0.020277777 48.744444444),1876-10-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Lorilleux,LH/1659/88,,,,,,,,industriel,
Charles Louis Contejean,LH/583/77,130778854,1824-01-01T00:00:00Z,Montbéliard,Point(6.798333333 47.509722222),1907-02-13T00:00:00Z,Paris,Point(2.351388888 48.856944444),naturaliste,
Charles Louis Contejean,LH/583/77,130778854,1824-01-01T00:00:00Z,Montbéliard,Point(6.798333333 47.509722222),1907-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),naturaliste,
Charles Louis Contejean,LH/583/77,130778854,1824-09-15T00:00:00Z,Montbéliard,Point(6.798333333 47.509722222),1907-02-13T00:00:00Z,Paris,Point(2.351388888 48.856944444),naturaliste,
Charles Louis Contejean,LH/583/77,130778854,1824-09-15T00:00:00Z,Montbéliard,Point(6.798333333 47.509722222),1907-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),naturaliste,
Charles Louis Dinet,LH/778/45,,1775-06-05T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,,
Charles Louis François Marion,LH/1743/42,,1803-08-12T00:00:00Z,Saint-Martin-de-Ré,Point(-1.367222222 46.203055555),1866-11-02T00:00:00Z,Bastia,Point(9.449444444 42.7),officier,
Charles Louis Dieudonné Grandjean,LH/1188/15,,1768-12-29T00:00:00Z,Nancy,Point(6.183611111 48.692777777),1828-12-15T00:00:00Z,Nancy,Point(6.183611111 48.692777777),personnalité politique,
Charles Louis Jacques Régnault,LH/2277/53,,1856-03-13T00:00:00Z,Boulogne-sur-Mer,Point(1.613888888 50.725555555),,,,militaire,
Charles Louis Joseph Bazoche,LH/151/75,,1784-10-21T00:00:00Z,Nancy,Point(6.183611111 48.692777777),1853-06-22T00:00:00Z,Brest,Point(-4.486944444 48.39),administrateur colonial,
Charles Louis Joseph Bazoche,LH/151/75,,1784-10-21T00:00:00Z,Nancy,Point(6.183611111 48.692777777),1853-06-22T00:00:00Z,Brest,Point(-4.486944444 48.39),militaire,
Charles Louis Joseph Olivier Guéhéneuc,LH/1215/3,,1783-06-07T00:00:00Z,Valenciennes,Point(3.525 50.359166666),1849-08-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Charles Louis Joseph Olivier Guéhéneuc,LH/1215/3,,1783-06-07T00:00:00Z,Valenciennes,Point(3.525 50.359166666),1849-08-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Louis Raoul Marion,LH/1743/38,,1848-05-01T00:00:00Z,Sedan,Point(4.940277777 49.701944444),,,,militaire,
Charles Louvet,LH/1668/14,,1806-10-22T00:00:00Z,Saumur,Point(-0.078055555 47.259166666),1882-03-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Loysel,LH/1670/26,13211346h,1825-02-14T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1889-03-05T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Charles Loysel,LH/1670/26,13211346h,1825-02-14T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1889-03-05T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Charles Loysel,LH/1670/26,13211346h,1825-02-14T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1889-03-05T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Lucas,LH/1671/60,119135601,1803-01-01T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-12-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),haut fonctionnaire,
Charles Lucas,LH/1671/60,119135601,1803-01-01T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),haut fonctionnaire,
Charles Lucas,LH/1671/60,119135601,1803-05-09T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-12-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),haut fonctionnaire,
Charles Lucas,LH/1671/60,119135601,1803-05-09T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),haut fonctionnaire,
Charles Lucas,LH/1671/60,119135601,1803-01-01T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-12-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),juriste,
Charles Lucas,LH/1671/60,119135601,1803-01-01T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),juriste,
Charles Lucas,LH/1671/60,119135601,1803-05-09T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-12-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),juriste,
Charles Lucas,LH/1671/60,119135601,1803-05-09T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),1889-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),juriste,
Charles Luizet,19800035/268/35908,110230609,1903-11-10T00:00:00Z,Saint-Genis-Laval,Point(4.793055555 45.695277777),1947-09-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),administrateur colonial,
Charles Luizet,19800035/268/35908,110230609,1903-11-10T00:00:00Z,Saint-Genis-Laval,Point(4.793055555 45.695277777),1947-09-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),résistant,
Charles Luizet,19800035/268/35908,110230609,1903-11-10T00:00:00Z,Saint-Genis-Laval,Point(4.793055555 45.695277777),1947-09-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Charles Léonce de Mornay,LH/1942/39,,1792-03-03T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,soldat,
Charles Léopold Louandre,LH/1662/47,12095795z,1812-05-15T00:00:00Z,Abbeville,Point(1.835277777 50.105277777),,,,écrivain,
Charles Magloire Bénard,LH/176/34,12747185n,1807-02-11T00:00:00Z,Sainte-Foy,Point(1.135277777 49.795555555),,,,pédagogue,
Charles Magloire Bénard,LH/176/34,12747185n,1807-02-11T00:00:00Z,Sainte-Foy,Point(1.135277777 49.795555555),,,,philosophe,
Charles Magloire Bénard,LH/176/34,12747185n,1807-02-11T00:00:00Z,Sainte-Foy,Point(1.135277777 49.795555555),,,,traducteur,
Charles Magne,19800035/889/4162,,1897-04-03T00:00:00Z,Gannat,Point(3.198333333 46.1),1967-04-10T00:00:00Z,Gannat,Point(3.198333333 46.1),personnalité politique,
Charles Macé,LH/2790/5,,1898-04-05T00:00:00Z,Pau,Point(-0.37 43.300833333),1919-06-07T00:00:00Z,Haguenau,Point(7.787777777 48.816666666),as de l'aviation,
Charles Magnin,LH/1687/23,126225927,1793-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),1862-10-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),linguiste,
Charles Magnin,LH/1687/23,126225927,1793-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),1862-10-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),journaliste,
Charles Magnin,LH/1687/23,126225927,1793-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),1862-10-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),traducteur,
Charles Magnin,LH/1687/23,126225927,1793-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),1862-10-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),bibliothécaire,
Charles Magnin,LH/1687/23,126225927,1793-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),1862-10-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),poète,
