"name","title","date","s","work"
"Alexandre Millerand","Proposition de loi sur les actions de priorité tendant à compléter l'article 34 du Code de commerce","1899","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/3dc7a639a27eeef87ca1bc1ca2f9c13b/#about"
"Alexandre Millerand","Rapport fait au nom de la commission du budget chargée d'examiner le projet de loi portant approbation de la convention passée le 12 octobre 1890 avec la grande compagnie des télégraphes du Nord pour la pose et l'exploitation d'un second câble télégraphique entre Calais et Fanoë (Danemark)","1891","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/50dde93d7653bfc23c4975949f7c6985/#about"
"Alexandre Millerand","Rapport fait au nom de la commission chargée d'examiner une demande en autorisation de poursuites contre des députés","1893","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/6c91e2c6918b78264678941dadb5cfae/#about"
"Alexandre Millerand","Rapport fait au nom de la Commission chargée d'examiner une demande en autorisation de poursuites contre un député","1894","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/8fe2d1ad82be9f509b00bc578056e69e/#about"
"Alexandre Millerand","Proposition de loi sur le règlement amiable des différends relatifs aux conditions du travail","1902","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/a00ddc22f2b81bc1cb96aa1ddbbe87e8/#about"
"Alexandre Millerand","Deux discours de M. Alexandre Millerand, président de la République, précédés d'un aperçu historique","1923","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/a7aa6b7809bfb2d95da25f26f4ac4772/#about"
"Alexandre Millerand","Rapport fait au nom de la commission du budget chargée d'examiner le projet de loi, adopté par le Sénat, concernant la taxe des lettres insuffisamment affranchies et celle des objets à taxe réduite expédiés sans affranchissement","1892","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/a974936571c4013fd68d0c10bceae021/#about"
"Alexandre Millerand","Proposition de loi tendant à modifier l'article 64 du Code pénal et l'article 136 de la loi du 5 avril 1884","1899","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/cc5b82449b7d069d93129cd6dbb191ba/#about"
"Alexandre Millerand","Proposition de loi ayant pour objet la création d'un sanatorium spécial pour les militaires atteints ou menacés de la tuberculose","1899","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/d2dce3288bf8cb7c1d5b76aa3255422b/#about"
"Alexandre Millerand","Rapport fait au nom de la Commission chargée d'examiner la proposition de loi adoptée par la Chambre des Députés, adoptée avec modifications par le Sénat, tendant à modifier l'article 2075 du Code civil","1898","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/e082c853c33c1bed26a4306e8735f6e3/#about"
"Alexandre Millerand","Proposition de loi tendant à modifier l'article 2075 du Code civil","1893","http://data.bnf.fr/ark:/12148/cb119161432","http://data.bnf.fr/temp-work/feb80da69d8595ab0cb12166307640c3/#about"
"Élie Faure","La danse sur le feu et l'eau","1920","http://data.bnf.fr/ark:/12148/cb119023512","http://data.bnf.fr/temp-work/02a14a482b5d2666bcee85006d61915d/#about"
"Léon-Paul Fargue","Cirque. 25 estampes en noir de Gabriel Zendel","1947","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/0eee7789e26c1a83669dc3c35cfcf636/#about"
"Élie Faure","Isadora Duncan","1927","http://data.bnf.fr/ark:/12148/cb119023512","http://data.bnf.fr/temp-work/1ec2c388acb5e8a01266cb222439a2aa/#about"
"Léon-Paul Fargue","D'après Paris","1931","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/58dd8d885262a34b8c3413b833a19928/#about"
"Élie Faure","Le rôle intellectuel du cinéma","1937","http://data.bnf.fr/ark:/12148/cb119023512","http://data.bnf.fr/temp-work/604be3fae3208e6f902819b56e9ecdaf/#about"
"Léon-Paul Fargue","Haute solitude","1941","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/78dcd124ee6338c255d46a6440f192e4/#about"
"Élie Faure","Corot","1931","http://data.bnf.fr/ark:/12148/cb119023512","http://data.bnf.fr/temp-work/7a21e3e193385f9a1eddf85ad62bd6c6/#about"
"Léon-Paul Fargue","Méandres","1946","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/7fe6c857f3ae951a53c7cb1f6ff9570f/#about"
"Élie Faure","Découverte de l'Archipel","1932","http://data.bnf.fr/ark:/12148/cb119023512","http://data.bnf.fr/temp-work/81e8830a67034482f50db762f1d3a117/#about"
"Léon-Paul Fargue","La Flânerie à Paris","1946","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/82e28df3f064402d69fa9cd5aa211fb9/#about"
"Élie Faure","Regards sur la Terre promise","1936","http://data.bnf.fr/ark:/12148/cb119023512","http://data.bnf.fr/temp-work/9212a4693ef151ddaad360011dfea369/#about"
"Léon-Paul Fargue","L'Ile Saint-Louis","1946","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/97c70b2e093ca665abd4622e8991a109/#about"
"Élie Faure","Histoire de l'art.  L'Art antique","1909","http://data.bnf.fr/ark:/12148/cb119023512","http://data.bnf.fr/temp-work/9eb136b7e4e2b51f3bc14a66df583527/#about"
"Léon-Paul Fargue","Vingt dessins de Nus de H. de Waroquier","1946","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/db63e149955d0e815b1d886f200f26f7/#about"
"Robert Fernier","En voyage avec Courbet","1966","http://data.bnf.fr/ark:/12148/cb119025868","http://data.bnf.fr/temp-work/e9c3f558fe9e1bf325cd63ee5c5ed638/#about"
"Maurice Chevalier","Ma mère","1969","http://data.bnf.fr/ark:/12148/cb12762520c","http://data.bnf.fr/temp-work/85127309253b7811cc76f41d6554ef64/#about"
"Léon-Paul Fargue","Dimanche avec Léon-Paul Fargue. Avec 6 dessins et un autographe de l'auteur et deux manuscrits de Léon-Paul Fargue en fac-similé","1947","http://data.bnf.fr/ark:/12148/cb11902269v","http://data.bnf.fr/temp-work/3e2cee1f0057e4ede1f5e3758a5e6b59/#about"
"Théophile Schloesing","Sur la tension de la vapeur d'eau dans le tabac","1886","http://data.bnf.fr/ark:/12148/cb113439972","http://data.bnf.fr/temp-work/6db3ef633fe61f9f1d74f11c65f6aef2/#about"
"Théophile Schloesing","Principes de chimie agricole","1897","http://data.bnf.fr/ark:/12148/cb113439972","http://data.bnf.fr/temp-work/9518e90bf850984e2e159b9432dbb9c3/#about"
"Théophile Schloesing","Étude sur l'acide phosphorique dissous par les eaux du sol","1899","http://data.bnf.fr/ark:/12148/cb113439972","http://data.bnf.fr/temp-work/c371344601274bf9f5bb7b1e401b2571/#about"
"André Lefèvre","Pose d'une plaque commémorative sur la maison où naquit Ledru-Rollin, à Paris, compte rendu de la cérémonie qui eut lieu le 2 février 1908","1908","http://data.bnf.fr/ark:/12148/cb122148036","http://data.bnf.fr/temp-work/a50672f298c92431bd77867831b43542/#about"
"André Lhote","Sud-ouest aquitain vu par ses artistes","1956","http://data.bnf.fr/ark:/12148/cb13091531b","http://data.bnf.fr/temp-work/4b2b464b59f2f71fc2f84e786312f73e/#about"
"Félicien Boeuf","Recherche et expérimentation en agriculture","1960","http://data.bnf.fr/ark:/12148/cb10788954c","http://data.bnf.fr/temp-work/50708a885428c38d8682f3e4582b50fa/#about"
"Félicien Boeuf","Contribution à l'étude du blé dans le milieu nord-africain, Tunisie","1932","http://data.bnf.fr/ark:/12148/cb10788954c","http://data.bnf.fr/temp-work/552e76f8314d12ca12cc19777850adc5/#about"
"Octave Bernard","Discours, prononcés au Sénat et sur la tombe de David Raynal, sénateur de la Gironde","1903","http://data.bnf.fr/ark:/12148/cb133726011","http://data.bnf.fr/temp-work/36eef71b310a6ac7a433e26b037cecff/#about"
"Armand Fallières","Discours, prononcés au Sénat et sur la tombe de David Raynal, sénateur de la Gironde","1903","http://data.bnf.fr/ark:/12148/cb120039072","http://data.bnf.fr/temp-work/36eef71b310a6ac7a433e26b037cecff/#about"
"Félicien Boeuf","Les Blés de Tunisie. Variétés. Aptitudes agricoles et industrielles. Améliorations. Rapport présenté à la Semaine nationale du blé, tenue à Paris en janvier 1923","1923","http://data.bnf.fr/ark:/12148/cb10788954c","http://data.bnf.fr/temp-work/8e5b7a825fb2b2878f10517047b12c40/#about"
"Charles Richet","L'Alimentation à la viande crue et à la viande cuite chez les poissons","1926","http://data.bnf.fr/ark:/12148/cb11921904c","http://data.bnf.fr/temp-work/713bdfac308241e67b63e2a3d8916645/#about"
"Henri Potiron","L'Enseignement du chant dans les maîtrises","1932","http://data.bnf.fr/ark:/12148/cb12737047m","http://data.bnf.fr/temp-work/2033f18ed93019ac6d8e84c87f7ff479/#about"
"Gabriel Reuillard","Adoration","1934","http://data.bnf.fr/ark:/12148/cb12739684z","http://data.bnf.fr/temp-work/b30db182b0a5d341f6626d3b9e0d1b74/#about"
"Gabriel Reuillard","La Pantomime","1914","http://data.bnf.fr/ark:/12148/cb12739684z","http://data.bnf.fr/temp-work/716bae377b6185f92aa4374797043902/#about"
"Gabriel Reuillard","Un conte de fées 1933. Le Roman d'une étoile, Melle Tilly Losch","1933","http://data.bnf.fr/ark:/12148/cb12739684z","http://data.bnf.fr/temp-work/72ca54986d5124cb4602b40f768a4c49/#about"
"Gabriel Reuillard","Moeurs","1930","http://data.bnf.fr/ark:/12148/cb12739684z","http://data.bnf.fr/temp-work/a8e4df3b45bbe1238d356417c37ee2b3/#about"
"Gabriel Reuillard","Les Clandestines","1929","http://data.bnf.fr/ark:/12148/cb12739684z","http://data.bnf.fr/temp-work/f9ac8da69136f6c0f786ebb496369318/#about"
"Ferdinand Heckenroth","Rapport géographique, politique, médical et économique de la tournée effectuée du 27 juillet au 15 septembre 1939 sur le bassin de l'Oyapock","1939","http://data.bnf.fr/ark:/12148/cb13425807h","http://data.bnf.fr/temp-work/998babd648e2c1b236f7cae94423e0f6/#about"
"Émile Lauvrière","Un génie morbide, la vie  d'Edgar A. Poe","1904","http://data.bnf.fr/ark:/12148/cb15141784w","http://data.bnf.fr/temp-work/baf22c42f3bcc790374a8f92b6c851a0/#about"
"Émile Lauvrière","Deux traîtres d'Acadie et leur victime, les Latour père et fils et Charles d'Aulnay","1932","http://data.bnf.fr/ark:/12148/cb15141784w","http://data.bnf.fr/temp-work/951a638b73534dfd8b708a0bbd5f8694/#about"
"Émile Lauvrière","Un romanesque héros de l'Acadie, le Baron de Saint-Castin","1935","http://data.bnf.fr/ark:/12148/cb15141784w","http://data.bnf.fr/temp-work/af3a96dcf4dd7d2d9685fab8a192e01d/#about"
"Émile Lauvrière","Le génie morbide d'Edgar Poe","1934","http://data.bnf.fr/ark:/12148/cb15141784w","http://data.bnf.fr/temp-work/d128e5a245c538d8c82523da3b1e1044/#about"
"Émile Lauvrière","Histoire de la Louisiane française, 1673-1939. Avec 52 illustrations, dont cartes et plans pour la plupart inédits","1940","http://data.bnf.fr/ark:/12148/cb15141784w","http://data.bnf.fr/temp-work/e52a66a215414a93d996f88feaa2d78d/#about"
"Joseph Curtillet","Greffe par approche prise sur le péroné pour reconstituer le tibia","1904","http://data.bnf.fr/ark:/12148/cb13406387f","http://data.bnf.fr/temp-work/1201e4ce2a9c382feacb1a8b586de2c5/#about"
"Joseph Curtillet","Exposé des titres et travaux scientifiques du Dr J. Curtillet (de Lyon)","1895","http://data.bnf.fr/ark:/12148/cb13406387f","http://data.bnf.fr/temp-work/1d4b8113e6392dc70265c505a7b1cb7b/#about"
"Joseph Curtillet","Trois observations de taille hypogastrique chez des enfants avec suture immédiate de la vessie","1898","http://data.bnf.fr/ark:/12148/cb13406387f","http://data.bnf.fr/temp-work/a503c53ac748a2e2edcd1469c3453e80/#about"
"Joseph Curtillet","Un Cas d'exstrophie du cloaque interne, accompagnée de l'absence des organes génitaux et des malformations graves des organes abdominaux et du squelette","1893","http://data.bnf.fr/ark:/12148/cb13406387f","http://data.bnf.fr/temp-work/b0551b344d8c7351c50a51c5fdc28c8d/#about"
"Armand Fallières","Deux réceptions des maires et maires-adjoints de Paris, à l'Élysée, février-mars 1913","1913","http://data.bnf.fr/ark:/12148/cb120039072","http://data.bnf.fr/temp-work/bb1d1f925561b824226e5f75334c7704/#about"
"Paul Deschanel","Deux réceptions des maires et maires-adjoints de Paris, à l'Élysée, février-mars 1913","1913","http://data.bnf.fr/ark:/12148/cb123074838","http://data.bnf.fr/temp-work/bb1d1f925561b824226e5f75334c7704/#about"
"Édouard Brissaud","Acroparesthésie, tétanie, fluxion goutteuse","1901","http://data.bnf.fr/ark:/12148/cb124236091","http://data.bnf.fr/temp-work/f35352e29dd18ce4dcd429e42afe1593/#about"
"Octave Monod","Radiothérapie des cancers de la région orbito-palpébrale, résultats et techniques de l'Institut du radium de Paris, de 1919 à 192","1926","http://data.bnf.fr/ark:/12148/cb134469408","http://data.bnf.fr/temp-work/ff819a280f529bcf412dfde209519549/#about"
"Maurice Javillier","Les Éléments chimiques et le monde vivant","1952","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/0afa63e08c61523244c07c4808a1cc8e/#about"
"Paul Parmentier","Carte agronomique de la commune d'Ornans. Notice explicative de la carte et memento du cultivateur","1903","http://data.bnf.fr/ark:/12148/cb13179127p","http://data.bnf.fr/temp-work/9f65946a49e19710f26c2d9d5e7695bf/#about"
"Maurice Javillier","La chimie des êtres vivants","1944","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/b30fa4a4ec1978fa0b2e241fe5446e1c/#about"
"Maurice Javillier","Notes sur l'huile de Croton, sur la pectine du coing, sur la pectine de la rose, sur la fermentation gallique","1900","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/d7b91e4afd879fc179d3d36ab0b46090/#about"
"Paul Parmentier","Flore nouvelle de la chaîne jurassique et de la Haute-Saône, à l'usage du botaniste herborisant","1895","http://data.bnf.fr/ark:/12148/cb13179127p","http://data.bnf.fr/temp-work/f59a787e1e72fd6b3eb17607a4e6b4c7/#about"
"Victor Auger","Sur les chlorures d'acides bibasiques","1890","http://data.bnf.fr/ark:/12148/cb12938884m","http://data.bnf.fr/temp-work/f985521c222fddbeba1faae88720bd12/#about"
"Maurice Javillier","Introduction au cycle des protéides, généralités sur la complexité moléculaire des protéides, leurs rôles dans la vie et leurs applications","1943","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/4e40ce524b00270a6e3cf392699b0284/#about"
"Maurice Javillier","La Carotène et la croissance des animaux","1930","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/70bbad1f74697950e75bc9d94a02c125/#about"
"Paul Parmentier","Les noyers et les carya en France, espèces et variétés, culture, maladies, produits","1912","http://data.bnf.fr/ark:/12148/cb13179127p","http://data.bnf.fr/temp-work/9182eb460036f7c68acb69709549daba/#about"
"Maurice Javillier","Des Ferments protéolytiques et des produits pharmaceutiques qui dérivent de leur action","1909","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/bbf8ea1ef2e04bbd365d436f5a788c4a/#about"
"Maurice Javillier","Inauguration d'une plaque apposée sur la maison où habita Eugène Chevreul","1951","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/c25f7d751b1ae6206b2c130f07dc9b00/#about"
"Paul Parmentier","L'Espèce végétale en classification naturelle","1898","http://data.bnf.fr/ark:/12148/cb13179127p","http://data.bnf.fr/temp-work/c61b64bf6ebb38ef8ecca0991c22522d/#about"
"Maurice Javillier","Titres et travaux scientifiques de Maurice Javillier... - Addenda (avril 1914-décembre 1918)","1918","http://data.bnf.fr/ark:/12148/cb13181487n","http://data.bnf.fr/temp-work/f7662d9e5ed1dd3551f3c418b773b18b/#about"
"André Lhote","Écrits sur la peinture","1946","http://data.bnf.fr/ark:/12148/cb13091531b","http://data.bnf.fr/temp-work/0f113effbd17ddf3ecae2a1f3009cfab/#about"
"Fernand Cabrol","Mabillon","1908","http://data.bnf.fr/ark:/12148/cb13163511r","http://data.bnf.fr/temp-work/304b52181b060cdb3e703fb99d17d749/#about"
"Fernand Cabrol","Le cardinal Pitra, professeur de rhétorique","1892","http://data.bnf.fr/ark:/12148/cb13163511r","http://data.bnf.fr/temp-work/44f4a08c51e2d77f82ba0c950c26cd01/#about"
"Fernand Cabrol","La Prière liturgique","1926","http://data.bnf.fr/ark:/12148/cb13163511r","http://data.bnf.fr/temp-work/4a708066c2443a8defef70f4a44f7152/#about"
"André Lhote","Peinture d'abord","1942","http://data.bnf.fr/ark:/12148/cb13091531b","http://data.bnf.fr/temp-work/4c5dc0d4d7763fa98d218db1caafb83c/#about"
"Fernand Cabrol","Le Manuscrit d'Arezzo, écrits inédits de saint Hilaire et pèlerinage d'une dame gauloise du IVe siècle aux Lieux Saints","1887","http://data.bnf.fr/ark:/12148/cb13163511r","http://data.bnf.fr/temp-work/8433701d15d92e8e7e91eeacc3fee568/#about"
"André Lhote","La peinture libérée","1956","http://data.bnf.fr/ark:/12148/cb13091531b","http://data.bnf.fr/temp-work/ac3ee0411a2d1b7e51636c63015074c5/#about"
"Fernand Cabrol","La Prière des premiers chrétiens","1929","http://data.bnf.fr/ark:/12148/cb13163511r","http://data.bnf.fr/temp-work/bd01fbcc088b697b6e6fac1bff882bf3/#about"
"André Lhote","De la palette à l'écritoire","1946","http://data.bnf.fr/ark:/12148/cb13091531b","http://data.bnf.fr/temp-work/fcf9e928eefcb9bbd1032a9853a45b4e/#about"
"Louis Gallouédec","Les Grandes puissances du monde. Classes de philosophie et de mathématiques (divisions A et B)","1914","http://data.bnf.fr/ark:/12148/cb127602113","http://data.bnf.fr/temp-work/7a9ea2633a76689f8beccfe2ce08403d/#about"
"Jean Robiquet","Sa Majesté la crinoline","1904","http://data.bnf.fr/ark:/12148/cb128862950","http://data.bnf.fr/temp-work/1f4979f17608f50df364b825717545f9/#about"
"Jean Robiquet","La Femme dans la peinture française XVe-XXe siècle","1938","http://data.bnf.fr/ark:/12148/cb128862950","http://data.bnf.fr/temp-work/5e30ee924b9c0408ac113cf71cf63543/#about"
"Jean Robiquet","La vie quotidienne au temps de la Révolution","1938","http://data.bnf.fr/ark:/12148/cb128862950","http://data.bnf.fr/temp-work/8344647197d5fbf041538f20b052a48d/#about"
"Jean Robiquet","Les Lorgnettes","1900","http://data.bnf.fr/ark:/12148/cb128862950","http://data.bnf.fr/temp-work/ac96e647e8134ebc4de8ee5ee8434d99/#about"
"Jean Robiquet","Le Paradis perdu","1902","http://data.bnf.fr/ark:/12148/cb128862950","http://data.bnf.fr/temp-work/bf562b6a68554316313da0829354951c/#about"
